"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",20597,422,2122,"2024-06-25"
"@cosmos-kit/core","cosmos-kit",333893,8954,25671,"2024-06-25"
"@cosmos-kit/react","cosmos-kit",113018,1686,7100,"2024-06-25"
"@cosmos-kit/react-lite","cosmos-kit",117589,2556,10210,"2024-06-25"
"@cosmos-kit/walletconnect","cosmos-kit",206843,5434,16663,"2024-06-25"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",36458,747,3169,"2024-06-25"
"@cosmos-kit/ledger","cosmos-kit-wallets",28494,833,3309,"2024-06-25"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",19308,550,2128,"2024-06-25"
"@cosmos-kit/fin","cosmos-kit-wallets",25124,744,3076,"2024-06-25"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",32280,766,3260,"2024-06-25"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",67886,2373,7395,"2024-06-25"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",45045,2267,5245,"2024-06-25"
"@cosmos-kit/shell","cosmos-kit-wallets",27500,768,3045,"2024-06-25"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1104,160,290,"2024-06-25"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",143637,3207,10668,"2024-06-25"
"@cosmos-kit/vectis","cosmos-kit-wallets",46134,898,3324,"2024-06-25"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",29646,886,3284,"2024-06-25"
"@cosmos-kit/ninji","cosmos-kit-wallets",5768,382,1240,"2024-06-25"
"@cosmos-kit/station-extension","cosmos-kit-wallets",65488,2602,8096,"2024-06-25"
"@cosmos-kit/coin98","cosmos-kit-wallets",32517,825,3198,"2024-06-25"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",181615,3649,12985,"2024-06-25"
"@cosmos-kit/exodus","cosmos-kit-wallets",25754,726,2994,"2024-06-25"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",35022,2265,5176,"2024-06-25"
"@cosmos-kit/leap","cosmos-kit-wallets",177196,3072,11413,"2024-06-25"
"@cosmos-kit/xdefi","cosmos-kit-wallets",73448,2292,7264,"2024-06-25"
"@cosmos-kit/web3auth","cosmos-kit-wallets",19250,405,1254,"2024-06-25"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3023,162,394,"2024-06-25"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",144822,2785,9262,"2024-06-25"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",27948,759,3033,"2024-06-25"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",134399,2757,9245,"2024-06-25"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",45562,869,3263,"2024-06-25"
"@cosmos-kit/station","cosmos-kit-wallets",65279,2608,8090,"2024-06-25"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",26156,727,3027,"2024-06-25"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",144619,3249,11768,"2024-06-25"
"@cosmos-kit/initia","cosmos-kit-wallets",2910,157,387,"2024-06-25"
"@cosmos-kit/frontier","cosmos-kit-wallets",34924,726,2983,"2024-06-25"
"@cosmos-kit/trust","cosmos-kit-wallets",45583,2262,5044,"2024-06-25"
"@cosmos-kit/compass","cosmos-kit-wallets",35632,852,3321,"2024-06-25"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",183806,3718,13893,"2024-06-25"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",192129,4003,14731,"2024-06-25"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",6017,385,1241,"2024-06-25"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",41031,908,3470,"2024-06-25"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",93342,2451,7875,"2024-06-25"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",55128,1943,5378,"2024-06-25"
"@cosmos-kit/omni","cosmos-kit-wallets",41284,847,3289,"2024-06-25"
"@cosmos-kit/keplr","cosmos-kit-wallets",198670,3515,13699,"2024-06-25"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",43099,833,3385,"2024-06-25"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",105650,3194,11787,"2024-06-25"
"@cosmwasm/ts-codegen","cosmwasm",494391,18343,67539,"2024-06-25"
"@cosmwasm/ts-codegen-types","cosmwasm",1447,473,871,"2024-06-25"
"@cosmwasm/ts-codegen-ast","cosmwasm",1478,545,942,"2024-06-25"
"wasm-ast-types","cosmwasm",490681,17755,66502,"2024-06-25"
"@interchain-ui/react","interchain-ui",71157,2068,7705,"2024-06-25"
"@cosmology/telescope","telescope",99287,3818,15394,"2024-06-25"
"@cosmology/lcd","telescope",107051,5217,23269,"2024-06-25"
"@cosmology/ast","telescope",98192,3743,16194,"2024-06-25"
"@cosmology/types","telescope",94608,3699,14924,"2024-06-25"
"@osmonauts/telescope","telescope",231496,4996,16860,"2024-06-25"
"@osmonauts/lcd","telescope",674362,15688,62263,"2024-06-25"
"@osmonauts/ast","telescope",225285,5021,16961,"2024-06-25"
"@dydxprotocol/v4-client-js","dydx",31308,1195,4673,"2024-06-25"
"stargazejs","stargaze",13678,103,580,"2024-06-25"
"@stargaze-zone/chain","stargaze",1088,1,5,"2024-06-25"
"@stargaze-zone/contracts","stargaze",1476,3,8,"2024-06-25"
"stargaze-query","stargaze",1357,36,116,"2024-06-25"
"stridejs","stride",22336,297,1352,"2024-06-25"
"quicksilverjs","quicksilver",4138,2,29,"2024-06-25"
"juno-network","juno",17173,307,1071,"2024-06-25"
"@juno-network/assets","juno",3582,0,6,"2024-06-25"
"@osmonauts/math","osmosis",16669,487,1768,"2024-06-25"
"osmojs","osmosis",238696,5220,24953,"2024-06-25"
"@chain-registry/client","chain-registry",73531,6721,19049,"2024-06-25"
"@chain-registry/types","chain-registry",831294,21576,74581,"2024-06-25"
"@chain-registry/keplr","chain-registry",222861,8709,25776,"2024-06-25"
"@chain-registry/cosmostation","chain-registry",181332,5964,20317,"2024-06-25"
"@chain-registry/osmosis","chain-registry",50778,1497,5693,"2024-06-25"
"@chain-registry/juno","chain-registry",16864,574,2503,"2024-06-25"
"@chain-registry/assets","chain-registry",29147,765,3675,"2024-06-25"
"@chain-registry/utils","chain-registry",194137,8628,24898,"2024-06-25"
"chain-registry","chain-registry",425793,7669,31999,"2024-06-25"
"@cosmology/cli","cosmology",11220,1,21,"2024-06-25"
"@cosmology/core","cosmology",22108,81,604,"2024-06-25"
"cosmology","cosmology",11810,1,13,"2024-06-25"
"interchain","cosmology",13444,236,819,"2024-06-25"
"interchain-query","cosmology",10655,118,311,"2024-06-25"
"create-cosmos-app","cosmology",7554,37,213,"2024-06-25"
"starshipjs","starship",1951,138,636,"2024-06-25"
