"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",13597,306,1258,"2024-03-24"
"@cosmos-kit/core","cosmos-kit",252240,5119,19205,"2024-03-24"
"@cosmos-kit/react","cosmos-kit",98641,1010,3902,"2024-03-24"
"@cosmos-kit/react-lite","cosmos-kit",88602,1642,5869,"2024-03-24"
"@cosmos-kit/walletconnect","cosmos-kit",150678,3186,12030,"2024-03-24"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",27249,378,1857,"2024-03-24"
"@cosmos-kit/ledger","cosmos-kit-wallets",18002,484,2117,"2024-03-24"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",10418,353,2074,"2024-03-24"
"@cosmos-kit/fin","cosmos-kit-wallets",15670,419,1743,"2024-03-24"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",22641,448,2203,"2024-03-24"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",40239,1620,6036,"2024-03-24"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",32695,407,1981,"2024-03-24"
"@cosmos-kit/shell","cosmos-kit-wallets",17951,398,1982,"2024-03-24"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",265,2,17,"2024-03-24"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",105346,2159,8094,"2024-03-24"
"@cosmos-kit/vectis","cosmos-kit-wallets",36787,470,2168,"2024-03-24"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",19438,438,1865,"2024-03-24"
"@cosmos-kit/ninji","cosmos-kit-wallets",2548,119,614,"2024-03-24"
"@cosmos-kit/station-extension","cosmos-kit-wallets",34632,1675,6263,"2024-03-24"
"@cosmos-kit/coin98","cosmos-kit-wallets",22919,448,2225,"2024-03-24"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",132293,2889,10975,"2024-03-24"
"@cosmos-kit/exodus","cosmos-kit-wallets",16921,376,1787,"2024-03-24"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",23008,442,1688,"2024-03-24"
"@cosmos-kit/leap","cosmos-kit-wallets",134580,2624,10388,"2024-03-24"
"@cosmos-kit/xdefi","cosmos-kit-wallets",45786,1618,6162,"2024-03-24"
"@cosmos-kit/web3auth","cosmos-kit-wallets",15943,102,1000,"2024-03-24"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",1700,48,176,"2024-03-24"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",112470,2023,7688,"2024-03-24"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",18407,403,1993,"2024-03-24"
