"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",28069,301,3151,"2024-09-03"
"@cosmos-kit/core","cosmos-kit",417266,2528,31395,"2024-09-03"
"@cosmos-kit/react","cosmos-kit",125918,832,8196,"2024-09-03"
"@cosmos-kit/react-lite","cosmos-kit",144112,1073,10272,"2024-09-03"
"@cosmos-kit/walletconnect","cosmos-kit",277224,1946,26289,"2024-09-03"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",45015,357,3694,"2024-09-03"
"@cosmos-kit/ledger","cosmos-kit-wallets",37741,380,3705,"2024-09-03"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",23749,129,956,"2024-09-03"
"@cosmos-kit/fin","cosmos-kit-wallets",33900,353,3545,"2024-09-03"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",41224,347,3544,"2024-09-03"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",123375,1480,21358,"2024-09-03"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",95762,1379,20409,"2024-09-03"
"@cosmos-kit/shell","cosmos-kit-wallets",36059,347,3458,"2024-09-03"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1600,1,135,"2024-09-03"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",203946,1695,24457,"2024-09-03"
"@cosmos-kit/vectis","cosmos-kit-wallets",56201,439,4724,"2024-09-03"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",38837,354,3673,"2024-09-03"
"@cosmos-kit/ninji","cosmos-kit-wallets",7323,31,386,"2024-09-03"
"@cosmos-kit/station-extension","cosmos-kit-wallets",122777,1514,22100,"2024-09-03"
"@cosmos-kit/coin98","cosmos-kit-wallets",41439,346,3533,"2024-09-03"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",246141,1973,26251,"2024-09-03"
"@cosmos-kit/exodus","cosmos-kit-wallets",34327,344,3460,"2024-09-03"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",85276,1348,20260,"2024-09-03"
"@cosmos-kit/leap","cosmos-kit-wallets",233762,1686,24087,"2024-09-03"
"@cosmos-kit/xdefi","cosmos-kit-wallets",126802,1402,20689,"2024-09-03"
"@cosmos-kit/web3auth","cosmos-kit-wallets",21734,101,738,"2024-09-03"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3825,23,245,"2024-09-03"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",196624,1508,22428,"2024-09-03"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",36545,346,3466,"2024-09-03"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",189027,1513,22336,"2024-09-03"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",55257,439,4680,"2024-09-03"
"@cosmos-kit/station","cosmos-kit-wallets",122554,1515,22070,"2024-09-03"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",34914,348,3471,"2024-09-03"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",207227,1752,24170,"2024-09-03"
"@cosmos-kit/initia","cosmos-kit-wallets",3673,24,242,"2024-09-03"
"@cosmos-kit/frontier","cosmos-kit-wallets",43738,358,3701,"2024-09-03"
"@cosmos-kit/trust","cosmos-kit-wallets",96050,1370,20366,"2024-09-03"
"@cosmos-kit/compass","cosmos-kit-wallets",45126,393,3831,"2024-09-03"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",246144,1842,25233,"2024-09-03"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",259096,1990,27049,"2024-09-03"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",7594,31,397,"2024-09-03"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",51023,401,3978,"2024-09-03"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",146890,1430,21496,"2024-09-03"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",103749,1179,18272,"2024-09-03"
"@cosmos-kit/omni","cosmos-kit-wallets",49092,351,3805,"2024-09-03"
"@cosmos-kit/keplr","cosmos-kit-wallets",255155,1770,24944,"2024-09-03"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",51013,365,3936,"2024-09-03"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",166489,1722,23236,"2024-09-03"
"@cosmwasm/ts-codegen","cosmwasm",631202,4464,56838,"2024-09-03"
"@cosmwasm/ts-codegen-types","cosmwasm",15418,903,10071,"2024-09-03"
"@cosmwasm/ts-codegen-ast","cosmwasm",15440,903,10068,"2024-09-03"
"wasm-ast-types","cosmwasm",612690,3499,46340,"2024-09-03"
"cosmwasm-typescript-gen","cosmwasm",4825,22,435,"2024-09-03"
"@interchain-ui/react","interchain-ui",93074,942,8604,"2024-09-03"
"@interchain-ui/vue","interchain-ui",6249,6,208,"2024-09-03"
"@cosmology/telescope","telescope",159100,1640,23464,"2024-09-03"
"@cosmology/lcd","telescope",147261,1948,16303,"2024-09-03"
"@cosmology/ast","telescope",157141,1611,23099,"2024-09-03"
"@cosmology/types","telescope",153354,1611,23003,"2024-09-03"
"@cosmology/utils","telescope",153237,1620,23083,"2024-09-03"
"@cosmology/proto-parser","telescope",152743,1607,23012,"2024-09-03"
"@osmonauts/telescope","telescope",260282,1354,13697,"2024-09-03"
"@osmonauts/lcd","telescope",810598,4850,59739,"2024-09-03"
"@osmonauts/ast","telescope",254232,1277,13577,"2024-09-03"
"@osmonauts/utils","telescope",240678,1095,13130,"2024-09-03"
"@osmonauts/types","telescope",266147,1173,13363,"2024-09-03"
"@osmonauts/proto-parser","telescope",267950,1202,13433,"2024-09-03"
"@dydxprotocol/v4-client-js","dydx",48027,277,8977,"2024-09-03"
"stargazejs","stargaze",14043,30,468,"2024-09-03"
"@stargaze-zone/chain","stargaze",1103,0,29,"2024-09-03"
"@stargaze-zone/contracts","stargaze",1515,0,30,"2024-09-03"
"stargaze-query","stargaze",1507,3,69,"2024-09-03"
"stridejs","stride",23380,179,1616,"2024-09-03"
"quicksilverjs","quicksilver",4315,0,50,"2024-09-03"
"juno-network","juno",18467,81,870,"2024-09-03"
"@juno-network/assets","juno",3398,0,68,"2024-09-03"
"@osmonauts/math","osmosis",20956,223,1635,"2024-09-03"
"osmojs","osmosis",274358,1939,15551,"2024-09-03"
"osmo-query","osmosis",9802,141,1299,"2024-09-03"
"@chain-registry/client","chain-registry",164002,2721,33767,"2024-09-03"
"@chain-registry/types","chain-registry",1092101,9294,109938,"2024-09-03"
"@chain-registry/keplr","chain-registry",370333,4429,58419,"2024-09-03"
"@chain-registry/cosmostation","chain-registry",298454,3206,47439,"2024-09-03"
"@chain-registry/osmosis","chain-registry",62311,504,5029,"2024-09-03"
"@chain-registry/juno","chain-registry",22638,101,2247,"2024-09-03"
"@chain-registry/assets","chain-registry",32825,238,2883,"2024-09-03"
"@chain-registry/utils","chain-registry",289465,2882,35541,"2024-09-03"
"chain-registry","chain-registry",526073,3979,43726,"2024-09-03"
