"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",29733,985,3955,"2024-09-10"
"@cosmos-kit/core","cosmos-kit",428994,7960,34176,"2024-09-10"
"@cosmos-kit/react","cosmos-kit",129432,2730,10388,"2024-09-10"
"@cosmos-kit/react-lite","cosmos-kit",148986,3141,12478,"2024-09-10"
"@cosmos-kit/walletconnect","cosmos-kit",287850,6964,28733,"2024-09-10"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",46597,1094,4542,"2024-09-10"
"@cosmos-kit/ledger","cosmos-kit-wallets",39697,1240,4663,"2024-09-10"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",24205,283,1078,"2024-09-10"
"@cosmos-kit/fin","cosmos-kit-wallets",35718,1154,4423,"2024-09-10"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",43036,1086,4445,"2024-09-10"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",131768,5079,22213,"2024-09-10"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",103419,4915,21358,"2024-09-10"
"@cosmos-kit/shell","cosmos-kit-wallets",37869,1153,4356,"2024-09-10"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1640,36,128,"2024-09-10"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",213211,6051,25792,"2024-09-10"
"@cosmos-kit/vectis","cosmos-kit-wallets",58314,1467,5825,"2024-09-10"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",40631,1119,4482,"2024-09-10"
"@cosmos-kit/ninji","cosmos-kit-wallets",7523,124,504,"2024-09-10"
"@cosmos-kit/station-extension","cosmos-kit-wallets",131399,5224,22971,"2024-09-10"
"@cosmos-kit/coin98","cosmos-kit-wallets",43176,1079,4356,"2024-09-10"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",256437,6673,28211,"2024-09-10"
"@cosmos-kit/exodus","cosmos-kit-wallets",36055,1065,4284,"2024-09-10"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",92936,4835,21129,"2024-09-10"
