"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",21670,721,2415,"2024-07-05"
"@cosmos-kit/core","cosmos-kit",350959,10833,36156,"2024-07-05"
"@cosmos-kit/react","cosmos-kit",115302,1865,7634,"2024-07-05"
"@cosmos-kit/react-lite","cosmos-kit",121558,2499,11036,"2024-07-05"
"@cosmos-kit/walletconnect","cosmos-kit",216403,5677,21227,"2024-07-05"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",37681,756,3323,"2024-07-05"
"@cosmos-kit/ledger","cosmos-kit-wallets",29779,775,3450,"2024-07-05"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",20332,609,2357,"2024-07-05"
"@cosmos-kit/fin","cosmos-kit-wallets",26327,731,3184,"2024-07-05"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",33543,791,3295,"2024-07-05"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",72328,2693,9585,"2024-07-05"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",49199,2452,8259,"2024-07-05"
"@cosmos-kit/shell","cosmos-kit-wallets",28664,685,3154,"2024-07-05"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1273,111,373,"2024-07-05"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",149191,3431,13003,"2024-07-05"
"@cosmos-kit/vectis","cosmos-kit-wallets",47638,982,3730,"2024-07-05"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",30958,801,3483,"2024-07-05"
"@cosmos-kit/ninji","cosmos-kit-wallets",6192,244,1263,"2024-07-05"
"@cosmos-kit/station-extension","cosmos-kit-wallets",70127,2855,10357,"2024-07-05"
"@cosmos-kit/coin98","cosmos-kit-wallets",33754,762,3340,"2024-07-05"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",187997,3809,15165,"2024-07-05"
"@cosmos-kit/exodus","cosmos-kit-wallets",26924,704,3121,"2024-07-05"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",39054,2408,8131,"2024-07-05"
"@cosmos-kit/leap","cosmos-kit-wallets",182297,3263,12972,"2024-07-05"
"@cosmos-kit/xdefi","cosmos-kit-wallets",77562,2400,9219,"2024-07-05"
"@cosmos-kit/web3auth","cosmos-kit-wallets",19674,239,1302,"2024-07-05"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3306,200,562,"2024-07-05"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",149234,2859,11197,"2024-07-05"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",29142,715,3161,"2024-07-05"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",139218,2984,11231,"2024-07-05"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",47032,982,3672,"2024-07-05"
"@cosmos-kit/station","cosmos-kit-wallets",69881,2827,10344,"2024-07-05"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",27506,883,3336,"2024-07-05"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",150231,3278,13494,"2024-07-05"
"@cosmos-kit/initia","cosmos-kit-wallets",3160,170,522,"2024-07-05"
"@cosmos-kit/frontier","cosmos-kit-wallets",36088,698,3114,"2024-07-05"
"@cosmos-kit/trust","cosmos-kit-wallets",49614,2413,8057,"2024-07-05"
"@cosmos-kit/compass","cosmos-kit-wallets",36905,769,3468,"2024-07-05"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",190104,3770,15500,"2024-07-05"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",199035,4214,16664,"2024-07-05"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",6456,254,1274,"2024-07-05"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",42450,882,3721,"2024-07-05"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",97733,2593,9861,"2024-07-05"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",58733,2175,7516,"2024-07-05"
"@cosmos-kit/omni","cosmos-kit-wallets",42552,729,3458,"2024-07-05"
"@cosmos-kit/keplr","cosmos-kit-wallets",204100,3655,15060,"2024-07-05"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",44435,789,3569,"2024-07-05"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",111177,3234,13285,"2024-07-05"
"@cosmwasm/ts-codegen","cosmwasm",520256,15564,73626,"2024-07-05"
"@cosmwasm/ts-codegen-types","cosmwasm",1967,273,1290,"2024-07-05"
"@cosmwasm/ts-codegen-ast","cosmwasm",1983,254,1347,"2024-07-05"
"wasm-ast-types","cosmwasm",515939,15297,72112,"2024-07-05"
"cosmwasm-typescript-gen","cosmwasm",4372,11,13,"2024-07-05"
"@interchain-ui/react","interchain-ui",74382,2172,8895,"2024-07-05"
"@interchain-ui/vue","interchain-ui",5643,150,451,"2024-07-05"
"@cosmology/telescope","telescope",105225,3653,16654,"2024-07-05"
"@cosmology/lcd","telescope",113295,4010,22414,"2024-07-05"
"@cosmology/ast","telescope",103967,3558,16309,"2024-07-05"
"@cosmology/types","telescope",100330,3489,16129,"2024-07-05"
"@cosmology/utils","telescope",100109,3491,16122,"2024-07-05"
"@cosmology/proto-parser","telescope",99753,3486,16111,"2024-07-05"
"@osmonauts/telescope","telescope",237311,2968,18987,"2024-07-05"
"@osmonauts/lcd","telescope",696527,12089,66706,"2024-07-05"
"@osmonauts/ast","telescope",231125,2990,19079,"2024-07-05"
"@osmonauts/utils","telescope",217579,2961,19025,"2024-07-05"
"@osmonauts/types","telescope",242640,2976,19052,"2024-07-05"
"@osmonauts/proto-parser","telescope",244555,2974,19055,"2024-07-05"
"@dydxprotocol/v4-client-js","dydx",33570,1162,5364,"2024-07-05"
"stargazejs","stargaze",13781,103,485,"2024-07-05"
"@stargaze-zone/chain","stargaze",1089,11,13,"2024-07-05"
"@stargaze-zone/contracts","stargaze",1475,11,16,"2024-07-05"
"stargaze-query","stargaze",1386,26,137,"2024-07-05"
"stridejs","stride",22561,185,1334,"2024-07-05"
"quicksilverjs","quicksilver",4262,136,161,"2024-07-05"
