"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",21150,666,2266,"2024-06-29"
"@cosmos-kit/core","cosmos-kit",342457,12671,31428,"2024-06-29"
"@cosmos-kit/react","cosmos-kit",114112,1689,7388,"2024-06-29"
"@cosmos-kit/react-lite","cosmos-kit",119501,2558,10792,"2024-06-29"
"@cosmos-kit/walletconnect","cosmos-kit",211685,7004,19328,"2024-06-29"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",37118,853,3324,"2024-06-29"
"@cosmos-kit/ledger","cosmos-kit-wallets",29222,934,3526,"2024-06-29"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",19938,781,2313,"2024-06-29"
"@cosmos-kit/fin","cosmos-kit-wallets",25793,864,3225,"2024-06-29"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",32949,865,3445,"2024-06-29"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",70071,3214,8751,"2024-06-29"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",47181,3124,6826,"2024-06-29"
"@cosmos-kit/shell","cosmos-kit-wallets",28173,872,3251,"2024-06-29"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1208,115,342,"2024-06-29"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",146417,3989,12270,"2024-06-29"
"@cosmos-kit/vectis","cosmos-kit-wallets",46890,989,3606,"2024-06-29"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",30379,961,3491,"2024-06-29"
"@cosmos-kit/ninji","cosmos-kit-wallets",6020,345,1343,"2024-06-29"
"@cosmos-kit/station-extension","cosmos-kit-wallets",67750,3331,9546,"2024-06-29"
"@cosmos-kit/coin98","cosmos-kit-wallets",33186,899,3383,"2024-06-29"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",184834,4528,14528,"2024-06-29"
"@cosmos-kit/exodus","cosmos-kit-wallets",26410,850,3164,"2024-06-29"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",37135,3101,6763,"2024-06-29"
"@cosmos-kit/leap","cosmos-kit-wallets",179847,3949,12601,"2024-06-29"
"@cosmos-kit/xdefi","cosmos-kit-wallets",75601,3154,8631,"2024-06-29"
"@cosmos-kit/web3auth","cosmos-kit-wallets",19508,354,1353,"2024-06-29"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3193,189,496,"2024-06-29"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",147115,3521,10672,"2024-06-29"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",28636,884,3246,"2024-06-29"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",136803,3517,10643,"2024-06-29"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",46310,967,3504,"2024-06-29"
"@cosmos-kit/station","cosmos-kit-wallets",67523,3310,9507,"2024-06-29"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",26842,879,3228,"2024-06-29"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",147533,4141,13130,"2024-06-29"
"@cosmos-kit/initia","cosmos-kit-wallets",3053,162,462,"2024-06-29"
"@cosmos-kit/frontier","cosmos-kit-wallets",35581,851,3171,"2024-06-29"
"@cosmos-kit/trust","cosmos-kit-wallets",47668,3085,6650,"2024-06-29"
"@cosmos-kit/compass","cosmos-kit-wallets",36346,922,3517,"2024-06-29"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",187021,4540,15145,"2024-06-29"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",195577,4836,16109,"2024-06-29"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",6278,352,1335,"2024-06-29"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",41809,1003,3700,"2024-06-29"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",95594,3308,9246,"2024-06-29"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",56867,2639,6659,"2024-06-29"
"@cosmos-kit/omni","cosmos-kit-wallets",42025,955,3504,"2024-06-29"
"@cosmos-kit/keplr","cosmos-kit-wallets",201512,4364,14794,"2024-06-29"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",43861,982,3590,"2024-06-29"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",108495,4047,13052,"2024-06-29"
"@cosmwasm/ts-codegen","cosmwasm",507581,19737,72709,"2024-06-29"
"@cosmwasm/ts-codegen-types","cosmwasm",1730,446,1080,"2024-06-29"
"@cosmwasm/ts-codegen-ast","cosmwasm",1764,467,1155,"2024-06-29"
"wasm-ast-types","cosmwasm",503535,19195,71427,"2024-06-29"
"cosmwasm-typescript-gen","cosmwasm",4417,0,11,"2024-06-29"
"@interchain-ui/react","interchain-ui",72504,1866,8209,"2024-06-29"
"@interchain-ui/vue","interchain-ui",5494,42,307,"2024-06-29"
"@cosmology/telescope","telescope",102192,4318,16905,"2024-06-29"
"@cosmology/lcd","telescope",109888,4497,22837,"2024-06-29"
"@cosmology/ast","telescope",100998,4189,16548,"2024-06-29"
"@cosmology/types","telescope",97443,4212,16409,"2024-06-29"
"@cosmology/utils","telescope",97217,4202,16399,"2024-06-29"
"@cosmology/proto-parser","telescope",96847,4171,16367,"2024-06-29"
"@osmonauts/telescope","telescope",235353,5203,19141,"2024-06-29"
"@osmonauts/lcd","telescope",687067,17317,67749,"2024-06-29"
"@osmonauts/ast","telescope",229143,5221,19226,"2024-06-29"
"@osmonauts/utils","telescope",215450,5216,19204,"2024-06-29"
"@osmonauts/types","telescope",240568,5219,19214,"2024-06-29"
"@osmonauts/proto-parser","telescope",242487,5225,19219,"2024-06-29"
"@dydxprotocol/v4-client-js","dydx",32628,1809,5419,"2024-06-29"
"stargazejs","stargaze",13697,75,493,"2024-06-29"
"@stargaze-zone/chain","stargaze",1081,1,4,"2024-06-29"
"@stargaze-zone/contracts","stargaze",1468,2,7,"2024-06-29"
"stargaze-query","stargaze",1361,10,116,"2024-06-29"
"stridejs","stride",22501,240,1416,"2024-06-29"
"quicksilverjs","quicksilver",4138,0,28,"2024-06-29"
"juno-network","juno",17349,332,1116,"2024-06-29"
"@juno-network/assets","juno",3540,0,5,"2024-06-29"
"@osmonauts/math","osmosis",17018,437,1940,"2024-06-29"
"osmojs","osmosis",241655,4956,22467,"2024-06-29"
"osmo-query","osmosis",7176,107,2531,"2024-06-29"
"@chain-registry/client","chain-registry",79664,8696,22926,"2024-06-29"
"@chain-registry/types","chain-registry",848871,25722,82805,"2024-06-29"
"@chain-registry/keplr","chain-registry",231354,12218,31479,"2024-06-29"
"@chain-registry/cosmostation","chain-registry",186280,7498,23133,"2024-06-29"
"@chain-registry/osmosis","chain-registry",51803,1384,6081,"2024-06-29"
"@chain-registry/juno","chain-registry",17179,559,2357,"2024-06-29"
"@chain-registry/assets","chain-registry",29469,656,3548,"2024-06-29"
"@chain-registry/utils","chain-registry",201716,11195,29760,"2024-06-29"
"chain-registry","chain-registry",431265,8336,33797,"2024-06-29"
"cosmjs-utils","cosmology",21720,138,599,"2024-06-29"
"@cosmology/cli","cosmology",11118,1,17,"2024-06-29"
"@cosmology/core","cosmology",22039,97,507,"2024-06-29"
"cosmology","cosmology",11670,1,11,"2024-06-29"
"interchain","cosmology",13622,277,907,"2024-06-29"
"interchain-query","cosmology",10739,94,390,"2024-06-29"
"create-cosmos-app","cosmology",7563,31,206,"2024-06-29"
"create-cosmwasm-app","cosmology",2498,2,7,"2024-06-29"
"@cosmology-ui/react","cosmology",26149,23,189,"2024-06-29"
"starshipjs","starship",1995,104,639,"2024-06-29"
"@starship-ci/cli","starship",2906,178,1402,"2024-06-29"
"@starship-ci/client","starship",3188,172,1420,"2024-06-29"
"@launchql/db-templates","launchql",2901,2,23,"2024-06-29"
"@launchql/db-transform","launchql",1331,0,25,"2024-06-29"
"@launchql/ext-achievements","launchql",1686,1,6,"2024-06-29"
"@launchql/ext-jobs-queue","launchql",1764,0,4,"2024-06-29"
"@launchql/ext-jwt-claims","launchql",1778,6,11,"2024-06-29"
"@launchql/ext-types","launchql",1975,3,63,"2024-06-29"
"@launchql/faker","launchql",1680,3,10,"2024-06-29"
"@launchql/inflection","launchql",1956,0,9,"2024-06-29"
"@launchql/totp","launchql",1726,0,8,"2024-06-29"
"@pgql/parse","launchql",72202,17,86,"2024-06-29"
"@pgsql/deparser","launchql",,,,"2024-06-29"
"@pgsql/enums","launchql",690,1,5,"2024-06-29"
"@pgsql/parser","launchql",165,1,19,"2024-06-29"
"@pgsql/types","launchql",65632,12035,40313,"2024-06-29"
"@pgsql/utils","launchql",936,1,7,"2024-06-29"
