"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",42957,423,3626,"2024-12-30"
"@cosmos-kit/core","cosmos-kit",648148,16936,92755,"2024-12-30"
"@cosmos-kit/react","cosmos-kit",149980,1110,7637,"2024-12-30"
"@cosmos-kit/react-lite","cosmos-kit",181277,1273,9203,"2024-12-30"
"@cosmos-kit/walletconnect","cosmos-kit",473549,11694,70397,"2024-12-30"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",57971,529,3883,"2024-12-30"
"@cosmos-kit/ledger","cosmos-kit-wallets",58400,578,4756,"2024-12-30"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",30379,263,2233,"2024-12-30"
"@cosmos-kit/fin","cosmos-kit-wallets",50907,516,3834,"2024-12-30"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",56401,540,3902,"2024-12-30"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",310020,10962,64880,"2024-12-30"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",273432,11079,65242,"2024-12-30"
"@cosmos-kit/shell","cosmos-kit-wallets",52779,496,3776,"2024-12-30"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",4949,17,627,"2024-12-30"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",392420,11359,67502,"2024-12-30"
"@cosmos-kit/vectis","cosmos-kit-wallets",72777,611,3945,"2024-12-30"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",56207,474,3808,"2024-12-30"
"@cosmos-kit/ninji","cosmos-kit-wallets",9675,57,342,"2024-12-30"
"@cosmos-kit/station-extension","cosmos-kit-wallets",309565,11057,65369,"2024-12-30"
"@cosmos-kit/coin98","cosmos-kit-wallets",56660,544,3862,"2024-12-30"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",440823,11695,69629,"2024-12-30"
"@cosmos-kit/exodus","cosmos-kit-wallets",50573,508,3833,"2024-12-30"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",263563,11031,65011,"2024-12-30"
"@cosmos-kit/leap","cosmos-kit-wallets",420330,11747,69572,"2024-12-30"
"@cosmos-kit/xdefi","cosmos-kit-wallets",308827,10904,64979,"2024-12-30"
"@cosmos-kit/web3auth","cosmos-kit-wallets",24305,201,1226,"2024-12-30"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",5001,31,140,"2024-12-30"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",373615,11289,67103,"2024-12-30"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",53346,507,3852,"2024-12-30"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",368832,11233,66742,"2024-12-30"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",71668,527,3887,"2024-12-30"
"@cosmos-kit/station","cosmos-kit-wallets",309260,11033,65147,"2024-12-30"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",51397,503,3882,"2024-12-30"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",408155,11564,69056,"2024-12-30"
"@cosmos-kit/initia","cosmos-kit-wallets",4782,28,126,"2024-12-30"
"@cosmos-kit/frontier","cosmos-kit-wallets",56814,533,3861,"2024-12-30"
"@cosmos-kit/trust","cosmos-kit-wallets",273226,11051,65018,"2024-12-30"
"@cosmos-kit/compass","cosmos-kit-wallets",60582,508,3848,"2024-12-30"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",436369,11563,69523,"2024-12-30"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",457476,11700,70283,"2024-12-30"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",10468,58,409,"2024-12-30"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",66830,534,3907,"2024-12-30"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",327834,10999,65247,"2024-12-30"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",276160,10556,61566,"2024-12-30"
"@cosmos-kit/omni","cosmos-kit-wallets",61541,592,3905,"2024-12-30"
"@cosmos-kit/keplr","cosmos-kit-wallets",438066,11565,69699,"2024-12-30"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",63566,563,3945,"2024-12-30"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",370822,11470,69277,"2024-12-30"
"@cosmwasm/ts-codegen","cosmwasm",929133,13745,85905,"2024-12-30"
"@cosmwasm/ts-codegen-types","cosmwasm",40836,137,1419,"2024-12-30"
"@cosmwasm/ts-codegen-ast","cosmwasm",41184,156,1546,"2024-12-30"
"wasm-ast-types","cosmwasm",885349,13549,84600,"2024-12-30"
"cosmwasm-typescript-gen","cosmwasm",5548,59,361,"2024-12-30"
"@interchain-ui/react","interchain-ui",137622,920,7324,"2024-12-30"
"@interchain-ui/vue","interchain-ui",7579,7,59,"2024-12-30"
"@cosmology/telescope","telescope",358904,11631,68201,"2024-12-30"
"@cosmology/lcd","telescope",329927,12001,59583,"2024-12-30"
"@cosmology/ast","telescope",388117,12916,79376,"2024-12-30"
"@cosmology/types","telescope",521142,23395,139303,"2024-12-30"
"@cosmology/utils","telescope",521396,23411,139315,"2024-12-30"
"@cosmology/proto-parser","telescope",520526,23353,139155,"2024-12-30"
"@osmonauts/telescope","telescope",280761,536,4672,"2024-12-30"
"@osmonauts/lcd","telescope",904030,3768,28364,"2024-12-30"
"@osmonauts/ast","telescope",277252,519,4693,"2024-12-30"
"@osmonauts/utils","telescope",263748,513,4366,"2024-12-30"
"@osmonauts/types","telescope",289298,589,4645,"2024-12-30"
"@osmonauts/proto-parser","telescope",290872,518,4582,"2024-12-30"
"@dydxprotocol/v4-client-js","dydx",67463,279,2809,"2024-12-30"
"stargazejs","stargaze",11352,43,149,"2024-12-30"
"@stargaze-zone/chain","stargaze",912,0,1,"2024-12-30"
"@stargaze-zone/contracts","stargaze",1070,1,2,"2024-12-30"
"stargaze-query","stargaze",1739,17,62,"2024-12-30"
"stridejs","stride",22815,84,452,"2024-12-30"
"quicksilverjs","quicksilver",4378,3,51,"2024-12-30"
"juno-network","juno",18714,117,1152,"2024-12-30"
"@juno-network/assets","juno",2249,0,5,"2024-12-30"
"@osmonauts/math","osmosis",29007,390,1897,"2024-12-30"
"osmojs","osmosis",316124,2261,17635,"2024-12-30"
"osmo-query","osmosis",18215,353,1333,"2024-12-30"
"@chain-registry/client","chain-registry",469425,18829,107631,"2024-12-30"
"@chain-registry/types","chain-registry",1932421,53351,309350,"2024-12-30"
"@chain-registry/keplr","chain-registry",842296,28653,162983,"2024-12-30"
"@chain-registry/cosmostation","chain-registry",685397,23002,136247,"2024-12-30"
"@chain-registry/osmosis","chain-registry",82323,867,4377,"2024-12-30"
"@chain-registry/juno","chain-registry",33131,845,2789,"2024-12-30"
"@chain-registry/assets","chain-registry",51153,934,3962,"2024-12-30"
"@chain-registry/utils","chain-registry",592634,19265,110058,"2024-12-30"
"chain-registry","chain-registry",846761,15274,97689,"2024-12-30"
"cosmjs-utils","cosmology",22024,196,1371,"2024-12-30"
"@cosmology/cli","cosmology",8628,112,207,"2024-12-30"
"@cosmology/core","cosmology",19371,179,1029,"2024-12-30"
"cosmology","cosmology",7515,16,249,"2024-12-30"
"interchain","cosmology",15838,23,706,"2024-12-30"
"interchain-query","cosmology",14457,43,524,"2024-12-30"
"create-cosmos-app","cosmology",7271,20,90,"2024-12-30"
"create-cosmwasm-app","cosmology",2263,0,38,"2024-12-30"
"@cosmology-ui/react","cosmology",17363,39,194,"2024-12-30"
"starshipjs","starship",7141,177,1071,"2024-12-30"
"@starship-ci/cli","starship",5436,60,386,"2024-12-30"
"@starship-ci/client","starship",5925,96,436,"2024-12-30"
"@launchql/db-templates","launchql",3353,6,50,"2024-12-30"
