"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",546,10,28,"2025-01-27"
"@hyperweb/cli","hyperwebjs",101,2,7,"2025-01-27"
"hyperwebjs","hyperwebjs",583,17,54,"2025-01-27"
"hyperweb-kit","hyperwebjs",102,2,7,"2025-01-27"
"@hyperweb/build","hyperwebjs",204,7,18,"2025-01-27"
"@hyperweb/ts-json-schema","hyperwebjs",97,2,9,"2025-01-27"
"interchainjs","interchain-js",10271,608,3752,"2025-01-27"
"injectivejs","interchain-js",6011,246,575,"2025-01-27"
"@interchainjs/utils","interchain-js",10183,798,3250,"2025-01-27"
"@interchainjs/types","interchain-js",10442,830,3312,"2025-01-27"
"@interchainjs/auth","interchain-js",9363,741,3241,"2025-01-27"
"@interchainjs/cosmos","interchain-js",10311,685,3347,"2025-01-27"
"@interchainjs/cosmos-msgs","interchain-js",365,6,18,"2025-01-27"
"@interchainjs/cosmos-query","interchain-js",357,3,16,"2025-01-27"
"@interchainjs/ethereum","interchain-js",5008,309,1110,"2025-01-27"
"@interchainjs/injective","interchain-js",5550,206,1182,"2025-01-27"
"@interchainjs/cosmos-types","interchain-js",11821,814,4127,"2025-01-27"
"@interchainjs/ethermint","interchain-js",734,7,31,"2025-01-27"
"injective-query","interchain-js",82,4,13,"2025-01-27"
"injective-react","interchain-js",973,234,456,"2025-01-27"
"injective-vue","interchain-js",750,188,393,"2025-01-27"
"interchain-react","interchain-js",889,8,367,"2025-01-27"
"interchain-kit","cosmos-kit",4452,102,1519,"2025-01-27"
"@interchain-kit/core","cosmos-kit",9236,210,3660,"2025-01-27"
"@interchain-kit/react","cosmos-kit",4418,213,1635,"2025-01-27"
"@interchain-kit/vue","cosmos-kit",1307,54,822,"2025-01-27"
"cosmos-kit","cosmos-kit",46190,717,3524,"2025-01-27"
"@cosmos-kit/core","cosmos-kit",685803,5647,60119,"2025-01-27"
"@cosmos-kit/react","cosmos-kit",149478,1396,6624,"2025-01-27"
"@cosmos-kit/react-lite","cosmos-kit",182127,1741,7829,"2025-01-27"
"@cosmos-kit/walletconnect","cosmos-kit",500338,4939,41808,"2025-01-27"
"create-cosmos-app","create-cosmos-app",6058,36,285,"2025-01-27"
"create-interchain-app","create-cosmos-app",942,27,58,"2025-01-27"
"@interchain-kit/okx-extension","interchain-kit-wallets",4293,94,1472,"2025-01-27"
"@interchain-kit/mock-wallet","interchain-kit-wallets",3522,117,1012,"2025-01-27"
"@interchain-kit/leap-extension","interchain-kit-wallets",4201,102,1490,"2025-01-27"
"@interchain-kit/ledger","interchain-kit-wallets",4172,144,1542,"2025-01-27"
"@interchain-kit/coin98-extension","interchain-kit-wallets",4188,92,1548,"2025-01-27"
"@interchain-kit/leap-mobile","interchain-kit-wallets",4163,94,1522,"2025-01-27"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",4107,149,1519,"2025-01-27"
"@interchain-kit/keplr-extension","interchain-kit-wallets",4388,159,1593,"2025-01-27"
"@interchain-kit/frontier-extension","interchain-kit-wallets",2736,71,1475,"2025-01-27"
"@interchain-kit/station-extension","interchain-kit-wallets",2724,106,1455,"2025-01-27"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",2721,72,1450,"2025-01-27"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",2713,70,1457,"2025-01-27"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",1725,94,1409,"2025-01-27"
"@interchain-kit/trust-extension","interchain-kit-wallets",1573,44,1332,"2025-01-27"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",1613,45,1363,"2025-01-27"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",859,19,745,"2025-01-27"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58508,320,2463,"2025-01-27"
"@cosmos-kit/ledger","cosmos-kit-wallets",61242,771,3946,"2025-01-27"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",33287,613,2969,"2025-01-27"
"@cosmos-kit/fin","cosmos-kit-wallets",53704,676,3705,"2025-01-27"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",58667,693,3738,"2025-01-27"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",342168,3165,35159,"2025-01-27"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",303527,3135,35332,"2025-01-27"
"@cosmos-kit/shell","cosmos-kit-wallets",55137,627,3482,"2025-01-27"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5285,45,346,"2025-01-27"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",418614,3740,37644,"2025-01-27"
