"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",15575,581,1590,"2024-04-24"
"@cosmos-kit/core","cosmos-kit",276072,7240,22136,"2024-04-24"
"@cosmos-kit/react","cosmos-kit",102227,1373,4111,"2024-04-24"
"@cosmos-kit/react-lite","cosmos-kit",96746,2042,6404,"2024-04-24"
"@cosmos-kit/walletconnect","cosmos-kit",166718,4254,13292,"2024-04-24"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",29774,744,2050,"2024-04-24"
"@cosmos-kit/ledger","cosmos-kit-wallets",21125,956,2515,"2024-04-24"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",13052,670,2285,"2024-04-24"
"@cosmos-kit/fin","cosmos-kit-wallets",18557,758,2384,"2024-04-24"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",25353,773,2184,"2024-04-24"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",48351,2416,6870,"2024-04-24"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",35590,840,2341,"2024-04-24"
"@cosmos-kit/shell","cosmos-kit-wallets",20666,831,2240,"2024-04-24"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",421,62,149,"2024-04-24"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",116839,3246,9605,"2024-04-24"
"@cosmos-kit/vectis","cosmos-kit-wallets",39797,798,2358,"2024-04-24"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",22542,804,2560,"2024-04-24"
"@cosmos-kit/ninji","cosmos-kit-wallets",3439,247,741,"2024-04-24"
"@cosmos-kit/station-extension","cosmos-kit-wallets",43889,2801,7922,"2024-04-24"
"@cosmos-kit/coin98","cosmos-kit-wallets",25674,773,2224,"2024-04-24"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",147621,4220,12914,"2024-04-24"
"@cosmos-kit/exodus","cosmos-kit-wallets",19394,729,2015,"2024-04-24"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",25722,792,2233,"2024-04-24"
"@cosmos-kit/leap","cosmos-kit-wallets",148536,3954,12077,"2024-04-24"
"@cosmos-kit/xdefi","cosmos-kit-wallets",53964,2415,6912,"2024-04-24"
"@cosmos-kit/web3auth","cosmos-kit-wallets",16788,248,681,"2024-04-24"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",2017,134,236,"2024-04-24"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",123301,3122,9114,"2024-04-24"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",21135,834,2246,"2024-04-24"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",109869,3067,9015,"2024-04-24"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",38368,808,2365,"2024-04-24"
"@cosmos-kit/station","cosmos-kit-wallets",43776,2775,7948,"2024-04-24"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",19770,727,2049,"2024-04-24"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",113014,3853,11893,"2024-04-24"
"@cosmos-kit/initia","cosmos-kit-wallets",1935,131,231,"2024-04-24"
"@cosmos-kit/frontier","cosmos-kit-wallets",28384,749,2062,"2024-04-24"
"@cosmos-kit/trust","cosmos-kit-wallets",37529,792,2330,"2024-04-24"
"@cosmos-kit/compass","cosmos-kit-wallets",28390,863,2388,"2024-04-24"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",148161,4001,12571,"2024-04-24"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",154937,4256,13356,"2024-04-24"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",3631,247,757,"2024-04-24"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",33332,906,2740,"2024-04-24"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",72103,2707,7780,"2024-04-24"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",40138,1847,5325,"2024-04-24"
"@cosmos-kit/omni","cosmos-kit-wallets",34206,847,2397,"2024-04-24"
"@cosmos-kit/keplr","cosmos-kit-wallets",167937,4035,12591,"2024-04-24"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",35912,811,2395,"2024-04-24"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",73925,3993,12177,"2024-04-24"
"@cosmwasm/ts-codegen","cosmwasm",341685,27977,74474,"2024-04-24"
"@cosmwasm/ts-codegen-types","cosmwasm",236,236,236,"2024-04-24"
"@cosmwasm/ts-codegen-ast","cosmwasm",207,207,207,"2024-04-24"
"wasm-ast-types","cosmwasm",339722,27622,74108,"2024-04-24"
"@interchain-ui/react","interchain-ui",53932,1625,5343,"2024-04-24"
"@cosmology/telescope","telescope",59834,3321,9967,"2024-04-24"
"@cosmology/lcd","telescope",57524,3800,11451,"2024-04-24"
