"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",36080,249,2358,"2024-11-10"
"@cosmos-kit/core","cosmos-kit",495645,4702,42219,"2024-11-10"
"@cosmos-kit/react","cosmos-kit",143642,831,8783,"2024-11-10"
"@cosmos-kit/react-lite","cosmos-kit",170540,1078,10572,"2024-11-10"
"@cosmos-kit/walletconnect","cosmos-kit",348063,4152,37758,"2024-11-10"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",52721,313,3040,"2024-11-10"
"@cosmos-kit/ledger","cosmos-kit-wallets",49113,416,4249,"2024-11-10"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",26903,174,1176,"2024-11-10"
"@cosmos-kit/fin","cosmos-kit-wallets",43461,313,2942,"2024-11-10"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",50567,308,2994,"2024-11-10"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",184624,3760,32168,"2024-11-10"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",150221,3548,31022,"2024-11-10"
"@cosmos-kit/shell","cosmos-kit-wallets",45455,307,2918,"2024-11-10"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",3262,63,1125,"2024-11-10"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",268577,4044,35351,"2024-11-10"
"@cosmos-kit/vectis","cosmos-kit-wallets",67929,528,4391,"2024-11-10"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",48716,327,3091,"2024-11-10"
"@cosmos-kit/ninji","cosmos-kit-wallets",9045,72,554,"2024-11-10"
"@cosmos-kit/station-extension","cosmos-kit-wallets",184795,3823,32843,"2024-11-10"
"@cosmos-kit/coin98","cosmos-kit-wallets",50773,308,2982,"2024-11-10"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",316451,4257,37604,"2024-11-10"
"@cosmos-kit/exodus","cosmos-kit-wallets",43667,308,2896,"2024-11-10"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",140375,3532,30921,"2024-11-10"
"@cosmos-kit/leap","cosmos-kit-wallets",297596,3953,35701,"2024-11-10"
"@cosmos-kit/xdefi","cosmos-kit-wallets",184368,3589,31276,"2024-11-10"
"@cosmos-kit/web3auth","cosmos-kit-wallets",23548,90,722,"2024-11-10"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4675,21,269,"2024-11-10"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",252874,3734,33322,"2024-11-10"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",45919,306,2922,"2024-11-10"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",246940,3732,33244,"2024-11-10"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",66752,526,4372,"2024-11-10"
"@cosmos-kit/station","cosmos-kit-wallets",184667,3799,32779,"2024-11-10"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",44464,335,3085,"2024-11-10"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",279250,3961,35896,"2024-11-10"
"@cosmos-kit/initia","cosmos-kit-wallets",4471,20,267,"2024-11-10"
