"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",34268,691,3653,"2024-10-17"
"@cosmos-kit/core","cosmos-kit",468066,10519,37712,"2024-10-17"
"@cosmos-kit/react","cosmos-kit",140110,2515,11865,"2024-10-17"
"@cosmos-kit/react-lite","cosmos-kit",164276,3032,13942,"2024-10-17"
"@cosmos-kit/walletconnect","cosmos-kit",321061,9303,30073,"2024-10-17"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",51306,1004,4493,"2024-10-17"
"@cosmos-kit/ledger","cosmos-kit-wallets",45905,1258,5037,"2024-10-17"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",26023,374,1391,"2024-10-17"
"@cosmos-kit/fin","cosmos-kit-wallets",41296,948,4462,"2024-10-17"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",48687,987,4464,"2024-10-17"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",159087,7693,23043,"2024-10-17"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",126834,7428,20821,"2024-10-17"
"@cosmos-kit/shell","cosmos-kit-wallets",43323,954,4358,"2024-10-17"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",2350,227,650,"2024-10-17"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",242397,8566,26302,"2024-10-17"
"@cosmos-kit/vectis","cosmos-kit-wallets",65754,1365,6917,"2024-10-17"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",46448,1010,4671,"2024-10-17"
"@cosmos-kit/ninji","cosmos-kit-wallets",8682,210,912,"2024-10-17"
"@cosmos-kit/station-extension","cosmos-kit-wallets",159602,7875,23548,"2024-10-17"
"@cosmos-kit/coin98","cosmos-kit-wallets",48881,987,4527,"2024-10-17"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",289153,9305,29985,"2024-10-17"
"@cosmos-kit/exodus","cosmos-kit-wallets",41545,940,4299,"2024-10-17"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",116747,7394,20912,"2024-10-17"
"@cosmos-kit/leap","cosmos-kit-wallets",272032,8775,26881,"2024-10-17"
"@cosmos-kit/xdefi","cosmos-kit-wallets",159701,7456,20953,"2024-10-17"
"@cosmos-kit/web3auth","cosmos-kit-wallets",23556,305,1001,"2024-10-17"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4475,101,424,"2024-10-17"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",229267,7994,23040,"2024-10-17"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",43787,965,4405,"2024-10-17"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",222543,7949,22963,"2024-10-17"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",64636,1366,6926,"2024-10-17"
"@cosmos-kit/station","cosmos-kit-wallets",159530,7916,23683,"2024-10-17"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",42147,935,4322,"2024-10-17"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",250926,8843,28162,"2024-10-17"
"@cosmos-kit/initia","cosmos-kit-wallets",4273,98,400,"2024-10-17"
