"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",14385,392,392,"2024-04-08"
"@cosmos-kit/core","cosmos-kit",260928,5662,5662,"2024-04-08"
"@cosmos-kit/react","cosmos-kit",99943,1113,1113,"2024-04-08"
"@cosmos-kit/react-lite","cosmos-kit",92099,1757,1757,"2024-04-08"
"@cosmos-kit/walletconnect","cosmos-kit",156923,3497,3497,"2024-04-08"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",28261,537,537,"2024-04-08"
"@cosmos-kit/ledger","cosmos-kit-wallets",19246,636,636,"2024-04-08"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",11416,649,649,"2024-04-08"
"@cosmos-kit/fin","cosmos-kit-wallets",16987,814,814,"2024-04-08"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",23760,591,591,"2024-04-08"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",43194,1713,1713,"2024-04-08"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",33870,621,621,"2024-04-08"
"@cosmos-kit/shell","cosmos-kit-wallets",18982,556,556,"2024-04-08"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",335,63,63,"2024-04-08"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",109604,2370,2370,"2024-04-08"
"@cosmos-kit/vectis","cosmos-kit-wallets",38096,657,657,"2024-04-08"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",20841,859,859,"2024-04-08"
"@cosmos-kit/ninji","cosmos-kit-wallets",2971,273,273,"2024-04-08"
"@cosmos-kit/station-extension","cosmos-kit-wallets",37820,1853,1853,"2024-04-08"
"@cosmos-kit/coin98","cosmos-kit-wallets",24043,593,593,"2024-04-08"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",138008,3301,3301,"2024-04-08"
"@cosmos-kit/exodus","cosmos-kit-wallets",17913,534,534,"2024-04-08"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",24066,577,577,"2024-04-08"
"@cosmos-kit/leap","cosmos-kit-wallets",139915,3071,3071,"2024-04-08"
"@cosmos-kit/xdefi","cosmos-kit-wallets",48805,1753,1753,"2024-04-08"
"@cosmos-kit/web3auth","cosmos-kit-wallets",16331,224,224,"2024-04-08"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",1831,50,50,"2024-04-08"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",116431,2244,2244,"2024-04-08"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",19449,560,560,"2024-04-08"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",103100,2246,2246,"2024-04-08"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",36658,655,655,"2024-04-08"
"@cosmos-kit/station","cosmos-kit-wallets",37675,1847,1847,"2024-04-08"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",18259,538,538,"2024-04-08"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",104168,3047,3047,"2024-04-08"
"@cosmos-kit/initia","cosmos-kit-wallets",1752,48,48,"2024-04-08"
"@cosmos-kit/frontier","cosmos-kit-wallets",26867,545,545,"2024-04-08"
"@cosmos-kit/trust","cosmos-kit-wallets",35822,623,623,"2024-04-08"
"@cosmos-kit/compass","cosmos-kit-wallets",26666,664,664,"2024-04-08"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",138938,3348,3348,"2024-04-08"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",145094,3513,3513,"2024-04-08"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",3151,277,277,"2024-04-08"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",31491,899,899,"2024-04-08"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",66156,1833,1833,"2024-04-08"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",36167,1354,1354,"2024-04-08"
"@cosmos-kit/omni","cosmos-kit-wallets",32487,678,678,"2024-04-08"
"@cosmos-kit/keplr","cosmos-kit-wallets",159700,3321,3321,"2024-04-08"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",34172,655,655,"2024-04-08"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",64838,3090,3090,"2024-04-08"
"@cosmwasm/ts-codegen","cosmwasm",283552,14848,14848,"2024-04-08"
"@interchain-ui/react","interchain-ui",49985,1396,1396,"2024-04-08"
"@cosmology/telescope","telescope",52535,2668,2668,"2024-04-08"
"@cosmology/lcd","telescope",48618,2545,2545,"2024-04-08"
"@cosmology/ast","telescope",51452,2572,2572,"2024-04-08"
"@osmonauts/telescope","telescope",198589,4267,4267,"2024-04-08"
"@osmonauts/lcd","telescope",514254,15315,15315,"2024-04-08"
"@osmonauts/ast","telescope",191534,4293,4293,"2024-04-08"
"@dydxprotocol/v4-client-js","dydx",17015,1820,1820,"2024-04-08"
"stargazejs","stargaze",12783,17,17,"2024-04-08"
"@stargaze-zone/chain","stargaze",1510,3,3,"2024-04-08"
"@stargaze-zone/contracts","stargaze",1895,2,2,"2024-04-08"
"stargaze-query","stargaze",956,47,47,"2024-04-08"
"stridejs","stride",18905,330,330,"2024-04-08"
"quicksilverjs","quicksilver",4457,60,60,"2024-04-08"
"juno-network","juno",15557,156,156,"2024-04-08"
"@juno-network/assets","juno",4340,6,6,"2024-04-08"
"@osmonauts/math","osmosis",12480,306,306,"2024-04-08"
"osmojs","osmosis",187615,3850,3850,"2024-04-08"
"@chain-registry/client","chain-registry",30004,2953,2953,"2024-04-08"
"@chain-registry/types","chain-registry",632390,16548,16548,"2024-04-08"
"@chain-registry/keplr","chain-registry",162062,4255,4255,"2024-04-08"
"@chain-registry/cosmostation","chain-registry",115872,4812,4812,"2024-04-08"
"@chain-registry/osmosis","chain-registry",38427,1094,1094,"2024-04-08"
"@chain-registry/juno","chain-registry",10464,430,430,"2024-04-08"
"@chain-registry/assets","chain-registry",25687,586,586,"2024-04-08"
"@chain-registry/utils","chain-registry",129122,4913,4913,"2024-04-08"
"chain-registry","chain-registry",328827,7826,7826,"2024-04-08"
"@cosmology/cli","cosmology",13464,19,19,"2024-04-08"
"@cosmology/core","cosmology",23316,252,252,"2024-04-08"
"cosmology","cosmology",14286,14,14,"2024-04-08"
"create-cosmos-app","cosmology",8502,330,330,"2024-04-08"
"interchain","cosmology",12698,53,53,"2024-04-08"
"interchain-query","cosmology",9196,186,186,"2024-04-08"
"libpg-query","launchql",2583313,21723,21723,"2024-04-08"
"pgsql-parser","launchql",2326047,18573,18573,"2024-04-08"
"pgsql-enums","launchql",2567120,18398,18398,"2024-04-08"
"pgsql-deparser","launchql",2322419,18540,18540,"2024-04-08"
"@protobufs/cosmos","protobufs",163802,8144,8144,"2024-04-08"
"@protobufs/google","protobufs",169512,8251,8251,"2024-04-08"
"@protobufs/gogoproto","protobufs",169348,8251,8251,"2024-04-08"
"@protobufs/cosmwasm","protobufs",32398,4000,4000,"2024-04-08"
"@protobufs/tendermint","protobufs",163887,8116,8116,"2024-04-08"
"@protobufs/ibc","protobufs",33512,4001,4001,"2024-04-08"
"@protobufs/cosmos_proto","protobufs",168282,8147,8147,"2024-04-08"
"@protobufs/osmosis","protobufs",12512,164,164,"2024-04-08"
"@protobufs/secret","protobufs",550,1,1,"2024-04-08"
"@protobufs/juno","protobufs",1851,8,8,"2024-04-08"
"@protobufs/akash","protobufs",910,4,4,"2024-04-08"
"@protobufs/regen","protobufs",796,4,4,"2024-04-08"
"@protobufs/pylons","protobufs",631,2,2,"2024-04-08"
"@protobufs/stargaze","protobufs",895,10,10,"2024-04-08"
"@protobufs/bcna","protobufs",714,4,4,"2024-04-08"
"@protobufs/comdex","protobufs",618,4,4,"2024-04-08"
"@protobufs/evmos","protobufs",495,2,2,"2024-04-08"
"@protobufs/axelar","protobufs",472,2,2,"2024-04-08"
"@protobufs/amino","protobufs",32614,4117,4117,"2024-04-08"
