"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",38564,908,3537,"2024-11-24"
"@cosmos-kit/core","cosmos-kit",540922,28794,68821,"2024-11-24"
"@cosmos-kit/react","cosmos-kit",147867,2271,10476,"2024-11-24"
"@cosmos-kit/react-lite","cosmos-kit",176667,2743,12258,"2024-11-24"
"@cosmos-kit/walletconnect","cosmos-kit",388261,24110,59367,"2024-11-24"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",54994,990,4102,"2024-11-24"
"@cosmos-kit/ledger","cosmos-kit-wallets",52713,1352,5406,"2024-11-24"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",27821,276,1503,"2024-11-24"
"@cosmos-kit/fin","cosmos-kit-wallets",46229,1025,4040,"2024-11-24"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",52950,991,4034,"2024-11-24"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",221957,22150,52781,"2024-11-24"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",187005,22213,52038,"2024-11-24"
"@cosmos-kit/shell","cosmos-kit-wallets",48170,987,3957,"2024-11-24"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",4068,317,1285,"2024-11-24"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",307377,23198,56803,"2024-11-24"
"@cosmos-kit/vectis","cosmos-kit-wallets",70226,1000,5324,"2024-11-24"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",51553,1032,4189,"2024-11-24"
"@cosmos-kit/ninji","cosmos-kit-wallets",9257,40,425,"2024-11-24"
"@cosmos-kit/station-extension","cosmos-kit-wallets",222241,22298,53494,"2024-11-24"
"@cosmos-kit/coin98","cosmos-kit-wallets",53208,992,4043,"2024-11-24"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",355818,23679,58925,"2024-11-24"
"@cosmos-kit/exodus","cosmos-kit-wallets",46372,987,3945,"2024-11-24"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",177147,22232,51993,"2024-11-24"
"@cosmos-kit/leap","cosmos-kit-wallets",335653,23446,57104,"2024-11-24"
"@cosmos-kit/xdefi","cosmos-kit-wallets",221461,22265,52128,"2024-11-24"
"@cosmos-kit/web3auth","cosmos-kit-wallets",23943,227,940,"2024-11-24"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4857,45,299,"2024-11-24"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",290242,22912,54757,"2024-11-24"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",48658,985,3981,"2024-11-24"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",284692,22868,54610,"2024-11-24"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",69112,1011,5312,"2024-11-24"
"@cosmos-kit/station","cosmos-kit-wallets",222062,22293,53345,"2024-11-24"
