"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",17672,623,2692,"2024-05-17"
"@cosmos-kit/core","cosmos-kit",300044,6481,32939,"2024-05-17"
"@cosmos-kit/react","cosmos-kit",106714,1393,7304,"2024-05-17"
"@cosmos-kit/react-lite","cosmos-kit",104566,1974,9862,"2024-05-17"
"@cosmos-kit/walletconnect","cosmos-kit",182889,4155,20425,"2024-05-17"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",32333,545,3303,"2024-05-17"
"@cosmos-kit/ledger","cosmos-kit-wallets",24113,673,3944,"2024-05-17"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",16188,721,3806,"2024-05-17"
"@cosmos-kit/fin","cosmos-kit-wallets",21067,568,3268,"2024-05-17"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",28018,577,3438,"2024-05-17"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",56281,2166,10346,"2024-05-17"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",38557,653,3807,"2024-05-17"
"@cosmos-kit/shell","cosmos-kit-wallets",23460,572,3625,"2024-05-17"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",735,39,376,"2024-05-17"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",127862,2915,14269,"2024-05-17"
"@cosmos-kit/vectis","cosmos-kit-wallets",42589,608,3590,"2024-05-17"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",25321,615,3583,"2024-05-17"
"@cosmos-kit/ninji","cosmos-kit-wallets",4271,182,1079,"2024-05-17"
"@cosmos-kit/station-extension","cosmos-kit-wallets",52948,2494,11860,"2024-05-17"
"@cosmos-kit/coin98","cosmos-kit-wallets",28321,555,3420,"2024-05-17"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",162272,3772,18871,"2024-05-17"
"@cosmos-kit/exodus","cosmos-kit-wallets",21806,547,3141,"2024-05-17"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",28621,625,3691,"2024-05-17"
"@cosmos-kit/leap","cosmos-kit-wallets",161719,3749,18191,"2024-05-17"
"@cosmos-kit/xdefi","cosmos-kit-wallets",62016,2151,10467,"2024-05-17"
"@cosmos-kit/web3auth","cosmos-kit-wallets",17764,143,1224,"2024-05-17"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",2528,110,645,"2024-05-17"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",132786,2770,13619,"2024-05-17"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",23949,588,3648,"2024-05-17"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",120230,2776,13428,"2024-05-17"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",41196,599,3636,"2024-05-17"
"@cosmos-kit/station","cosmos-kit-wallets",52749,2466,11748,"2024-05-17"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",22187,550,3144,"2024-05-17"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",126734,3641,17573,"2024-05-17"
"@cosmos-kit/initia","cosmos-kit-wallets",2428,107,624,"2024-05-17"
"@cosmos-kit/frontier","cosmos-kit-wallets",30934,550,3299,"2024-05-17"
"@cosmos-kit/trust","cosmos-kit-wallets",40473,606,3736,"2024-05-17"
"@cosmos-kit/compass","cosmos-kit-wallets",31277,665,3750,"2024-05-17"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",163213,3964,19053,"2024-05-17"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",170579,4031,19898,"2024-05-17"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",4479,180,1095,"2024-05-17"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",36468,748,4042,"2024-05-17"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",81031,2340,11635,"2024-05-17"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",46334,1706,8043,"2024-05-17"
"@cosmos-kit/omni","cosmos-kit-wallets",36976,612,3617,"2024-05-17"
"@cosmos-kit/keplr","cosmos-kit-wallets",181245,3885,19073,"2024-05-17"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",38707,570,3606,"2024-05-17"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",87680,3679,17748,"2024-05-17"
"@cosmwasm/ts-codegen","cosmwasm",411699,16715,99898,"2024-05-17"
"@cosmwasm/ts-codegen-types","cosmwasm",390,27,390,"2024-05-17"
"@cosmwasm/ts-codegen-ast","cosmwasm",357,23,357,"2024-05-17"
"wasm-ast-types","cosmwasm",409268,16861,99279,"2024-05-17"
"@interchain-ui/react","interchain-ui",60741,1538,8434,"2024-05-17"
"@cosmology/telescope","telescope",77712,5594,21199,"2024-05-17"
"@cosmology/lcd","telescope",76680,5806,22956,"2024-05-17"
"@cosmology/ast","telescope",75810,5123,20457,"2024-05-17"
"@cosmology/types","telescope",73559,5143,20418,"2024-05-17"
"@osmonauts/telescope","telescope",212604,4174,15006,"2024-05-17"
"@osmonauts/lcd","telescope",598355,17222,66852,"2024-05-17"
"@osmonauts/ast","telescope",205950,4192,14824,"2024-05-17"
"@dydxprotocol/v4-client-js","dydx",25138,1444,4617,"2024-05-17"
"stargazejs","stargaze",13221,173,695,"2024-05-17"
"@stargaze-zone/chain","stargaze",1309,0,65,"2024-05-17"
"@stargaze-zone/contracts","stargaze",1695,0,69,"2024-05-17"
"stargaze-query","stargaze",1228,20,78,"2024-05-17"
"stridejs","stride",20927,407,1737,"2024-05-17"
"quicksilverjs","quicksilver",4207,83,295,"2024-05-17"
"juno-network","juno",16195,362,1186,"2024-05-17"
"@juno-network/assets","juno",3878,0,89,"2024-05-17"
"@osmonauts/math","osmosis",14555,427,1643,"2024-05-17"
"osmojs","osmosis",210858,5694,21605,"2024-05-17"
"@chain-registry/client","chain-registry",49454,2665,14907,"2024-05-17"
"@chain-registry/types","chain-registry",738584,18301,86695,"2024-05-17"
