"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",578,5,42,"2025-02-19"
"@hyperweb/cli","hyperwebjs",111,1,12,"2025-02-19"
"hyperwebjs","hyperwebjs",848,164,282,"2025-02-19"
"hyperweb-kit","hyperwebjs",110,0,10,"2025-02-19"
"@hyperweb/build","hyperwebjs",426,149,229,"2025-02-19"
"@hyperweb/ts-json-schema","hyperwebjs",237,74,142,"2025-02-19"
"interchainjs","interchain-js",12667,628,3006,"2025-02-19"
"injectivejs","interchain-js",6833,440,1386,"2025-02-19"
"@interchainjs/utils","interchain-js",13515,1157,4130,"2025-02-19"
"@interchainjs/types","interchain-js",13834,1170,4222,"2025-02-19"
"@interchainjs/auth","interchain-js",12141,801,3519,"2025-02-19"
"@interchainjs/cosmos","interchain-js",13175,826,3549,"2025-02-19"
"@interchainjs/cosmos-msgs","interchain-js",379,1,20,"2025-02-19"
"@interchainjs/cosmos-query","interchain-js",374,1,20,"2025-02-19"
"@interchainjs/ethereum","interchain-js",6091,388,1392,"2025-02-19"
"@interchainjs/injective","interchain-js",6879,450,1535,"2025-02-19"
"@interchainjs/cosmos-types","interchain-js",15135,983,4128,"2025-02-19"
"@interchainjs/ethermint","interchain-js",754,1,27,"2025-02-19"
"injective-query","interchain-js",90,0,12,"2025-02-19"
"injective-react","interchain-js",1952,403,1213,"2025-02-19"
"injective-vue","interchain-js",1690,384,1128,"2025-02-19"
"interchain-react","interchain-js",944,9,63,"2025-02-19"
"interchain-kit","cosmos-kit",5295,131,947,"2025-02-19"
"@interchain-kit/core","cosmos-kit",10958,266,1932,"2025-02-19"
"@interchain-kit/react","cosmos-kit",5144,100,939,"2025-02-19"
"@interchain-kit/vue","cosmos-kit",1604,34,351,"2025-02-19"
"cosmos-kit","cosmos-kit",48759,1220,4424,"2025-02-19"
"@cosmos-kit/core","cosmos-kit",693465,7235,30389,"2025-02-19"
"@cosmos-kit/react","cosmos-kit",150081,2461,9577,"2025-02-19"
"@cosmos-kit/react-lite","cosmos-kit",183457,2530,10499,"2025-02-19"
"@cosmos-kit/walletconnect","cosmos-kit",511396,6665,26947,"2025-02-19"
"create-cosmos-app","create-cosmos-app",5836,16,159,"2025-02-19"
"create-interchain-app","create-cosmos-app",1151,9,261,"2025-02-19"
"@interchain-kit/okx-extension","interchain-kit-wallets",4883,52,684,"2025-02-19"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4221,114,816,"2025-02-19"
"@interchain-kit/leap-extension","interchain-kit-wallets",4961,105,862,"2025-02-19"
"@interchain-kit/ledger","interchain-kit-wallets",4770,61,742,"2025-02-19"
"@interchain-kit/coin98-extension","interchain-kit-wallets",4799,63,703,"2025-02-19"
"@interchain-kit/leap-mobile","interchain-kit-wallets",4792,65,723,"2025-02-19"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",4724,69,766,"2025-02-19"
"@interchain-kit/keplr-extension","interchain-kit-wallets",5136,102,907,"2025-02-19"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3288,62,623,"2025-02-19"
