"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",30295,773,3863,"2024-09-15"
"@cosmos-kit/core","cosmos-kit",433791,7742,33724,"2024-09-15"
"@cosmos-kit/react","cosmos-kit",130819,2422,10708,"2024-09-15"
"@cosmos-kit/react-lite","cosmos-kit",151171,3135,12578,"2024-09-15"
"@cosmos-kit/walletconnect","cosmos-kit",292220,6714,28473,"2024-09-15"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",47123,936,4423,"2024-09-15"
"@cosmos-kit/ledger","cosmos-kit-wallets",40437,964,4483,"2024-09-15"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",24450,276,1017,"2024-09-15"
"@cosmos-kit/fin","cosmos-kit-wallets",36413,907,4263,"2024-09-15"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",43731,913,4289,"2024-09-15"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",134988,4626,21412,"2024-09-15"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",106148,4410,20727,"2024-09-15"
"@cosmos-kit/shell","cosmos-kit-wallets",38565,976,4222,"2024-09-15"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1660,24,133,"2024-09-15"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",216776,5607,24981,"2024-09-15"
"@cosmos-kit/vectis","cosmos-kit-wallets",59263,1510,5990,"2024-09-15"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",41343,927,4290,"2024-09-15"
"@cosmos-kit/ninji","cosmos-kit-wallets",7668,150,449,"2024-09-15"
"@cosmos-kit/station-extension","cosmos-kit-wallets",134834,4931,22274,"2024-09-15"
"@cosmos-kit/coin98","cosmos-kit-wallets",43869,911,4206,"2024-09-15"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",260527,6316,27654,"2024-09-15"
"@cosmos-kit/exodus","cosmos-kit-wallets",36746,900,4144,"2024-09-15"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",95658,4370,20506,"2024-09-15"
"@cosmos-kit/leap","cosmos-kit-wallets",246803,5773,25487,"2024-09-15"
"@cosmos-kit/xdefi","cosmos-kit-wallets",137764,4364,20570,"2024-09-15"
"@cosmos-kit/web3auth","cosmos-kit-wallets",22231,181,868,"2024-09-15"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3983,79,275,"2024-09-15"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",207849,5107,22842,"2024-09-15"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",38969,900,4149,"2024-09-15"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",200426,5085,22723,"2024-09-15"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",58148,1374,5774,"2024-09-15"
"@cosmos-kit/station","cosmos-kit-wallets",134629,4932,22309,"2024-09-15"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",37391,905,4211,"2024-09-15"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",221571,5941,25786,"2024-09-15"
"@cosmos-kit/initia","cosmos-kit-wallets",3807,79,251,"2024-09-15"
"@cosmos-kit/frontier","cosmos-kit-wallets",45903,937,4444,"2024-09-15"
"@cosmos-kit/trust","cosmos-kit-wallets",106315,4401,20651,"2024-09-15"
"@cosmos-kit/compass","cosmos-kit-wallets",47819,961,4588,"2024-09-15"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",259895,6103,26412,"2024-09-15"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",273926,6451,28345,"2024-09-15"
