"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",24088,716,3147,"2024-07-28"
"@cosmos-kit/core","cosmos-kit",384167,10424,47754,"2024-07-28"
"@cosmos-kit/react","cosmos-kit",120419,1973,9237,"2024-07-28"
"@cosmos-kit/react-lite","cosmos-kit",131047,2923,11988,"2024-07-28"
"@cosmos-kit/walletconnect","cosmos-kit",244042,8410,33316,"2024-07-28"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",40827,851,3902,"2024-07-28"
"@cosmos-kit/ledger","cosmos-kit-wallets",32907,919,3903,"2024-07-28"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",22226,480,2503,"2024-07-28"
"@cosmos-kit/fin","cosmos-kit-wallets",29287,880,3691,"2024-07-28"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",36577,855,3825,"2024-07-28"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",93562,6707,23927,"2024-07-28"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",68784,6322,22531,"2024-07-28"
"@cosmos-kit/shell","cosmos-kit-wallets",31549,859,3570,"2024-07-28"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1395,35,233,"2024-07-28"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",172648,7611,27581,"2024-07-28"
"@cosmos-kit/vectis","cosmos-kit-wallets",51710,1260,5623,"2024-07-28"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",34058,934,3901,"2024-07-28"
"@cosmos-kit/ninji","cosmos-kit-wallets",6720,147,772,"2024-07-28"
"@cosmos-kit/station-extension","cosmos-kit-wallets",92032,6963,24760,"2024-07-28"
"@cosmos-kit/coin98","cosmos-kit-wallets",36799,859,3807,"2024-07-28"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",213253,8207,29749,"2024-07-28"
"@cosmos-kit/exodus","cosmos-kit-wallets",29812,843,3592,"2024-07-28"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",58429,6279,22280,"2024-07-28"
"@cosmos-kit/leap","cosmos-kit-wallets",204380,7510,27191,"2024-07-28"
"@cosmos-kit/xdefi","cosmos-kit-wallets",97891,6548,22729,"2024-07-28"
"@cosmos-kit/web3auth","cosmos-kit-wallets",20644,148,1209,"2024-07-28"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3503,60,397,"2024-07-28"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",169446,6951,24860,"2024-07-28"
