"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",31031,772,3982,"2024-09-21"
"@cosmos-kit/core","cosmos-kit",439090,6833,33484,"2024-09-21"
"@cosmos-kit/react","cosmos-kit",133130,3195,11992,"2024-09-21"
"@cosmos-kit/react-lite","cosmos-kit",153908,3174,13439,"2024-09-21"
"@cosmos-kit/walletconnect","cosmos-kit",296640,5352,27913,"2024-09-21"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",47936,1158,4787,"2024-09-21"
"@cosmos-kit/ledger","cosmos-kit-wallets",41479,1080,4812,"2024-09-21"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",24881,436,1355,"2024-09-21"
"@cosmos-kit/fin","cosmos-kit-wallets",37394,1019,4526,"2024-09-21"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",44782,1089,4603,"2024-09-21"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",138204,3523,20077,"2024-09-21"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",108713,3276,19283,"2024-09-21"
"@cosmos-kit/shell","cosmos-kit-wallets",39508,980,4467,"2024-09-21"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1718,59,153,"2024-09-21"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",220381,4448,23822,"2024-09-21"
"@cosmos-kit/vectis","cosmos-kit-wallets",60641,1827,6743,"2024-09-21"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",42362,1061,4565,"2024-09-21"
"@cosmos-kit/ninji","cosmos-kit-wallets",7911,248,653,"2024-09-21"
"@cosmos-kit/station-extension","cosmos-kit-wallets",138245,3718,20882,"2024-09-21"
"@cosmos-kit/coin98","cosmos-kit-wallets",44995,1163,4599,"2024-09-21"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",264746,5298,26790,"2024-09-21"
"@cosmos-kit/exodus","cosmos-kit-wallets",37793,1085,4481,"2024-09-21"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",98378,3388,19173,"2024-09-21"
"@cosmos-kit/leap","cosmos-kit-wallets",250531,4714,24710,"2024-09-21"
"@cosmos-kit/xdefi","cosmos-kit-wallets",140536,3073,18916,"2024-09-21"
"@cosmos-kit/web3auth","cosmos-kit-wallets",22713,488,1216,"2024-09-21"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4101,118,350,"2024-09-21"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",210696,3841,21518,"2024-09-21"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",39925,993,4404,"2024-09-21"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",203367,3775,21377,"2024-09-21"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",59537,1840,6537,"2024-09-21"
"@cosmos-kit/station","cosmos-kit-wallets",138066,3744,20927,"2024-09-21"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",38379,1025,4491,"2024-09-21"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",225952,4713,25036,"2024-09-21"
"@cosmos-kit/initia","cosmos-kit-wallets",3922,136,324,"2024-09-21"
"@cosmos-kit/frontier","cosmos-kit-wallets",46725,1150,4797,"2024-09-21"
"@cosmos-kit/trust","cosmos-kit-wallets",108878,3283,19205,"2024-09-21"
"@cosmos-kit/compass","cosmos-kit-wallets",48871,1093,4860,"2024-09-21"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",263892,4874,25532,"2024-09-21"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",278514,5449,27565,"2024-09-21"
