"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",23536,815,3043,"2024-07-23"
"@cosmos-kit/core","cosmos-kit",376999,10179,50049,"2024-07-23"
"@cosmos-kit/react","cosmos-kit",119244,1982,8973,"2024-07-23"
"@cosmos-kit/react-lite","cosmos-kit",128782,2801,11713,"2024-07-23"
"@cosmos-kit/walletconnect","cosmos-kit",237682,7511,32550,"2024-07-23"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",40164,881,3842,"2024-07-23"
"@cosmos-kit/ledger","cosmos-kit-wallets",32189,967,3842,"2024-07-23"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",21842,565,2631,"2024-07-23"
"@cosmos-kit/fin","cosmos-kit-wallets",28608,902,3622,"2024-07-23"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",35904,884,3764,"2024-07-23"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",88301,5482,21209,"2024-07-23"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",63879,5033,20039,"2024-07-23"
"@cosmos-kit/shell","cosmos-kit-wallets",30872,869,3514,"2024-07-23"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1362,34,263,"2024-07-23"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",166885,6401,24841,"2024-07-23"
"@cosmos-kit/vectis","cosmos-kit-wallets",50738,1248,5314,"2024-07-23"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",33345,959,3853,"2024-07-23"
"@cosmos-kit/ninji","cosmos-kit-wallets",6601,91,880,"2024-07-23"
"@cosmos-kit/station-extension","cosmos-kit-wallets",86624,5686,21967,"2024-07-23"
"@cosmos-kit/coin98","cosmos-kit-wallets",36122,882,3745,"2024-07-23"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",207006,6989,27034,"2024-07-23"
"@cosmos-kit/exodus","cosmos-kit-wallets",29151,872,3535,"2024-07-23"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",53569,4947,19798,"2024-07-23"
"@cosmos-kit/leap","cosmos-kit-wallets",198941,6299,24559,"2024-07-23"
"@cosmos-kit/xdefi","cosmos-kit-wallets",92779,5158,20098,"2024-07-23"
"@cosmos-kit/web3auth","cosmos-kit-wallets",20522,88,1317,"2024-07-23"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3445,72,434,"2024-07-23"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",164429,5676,22297,"2024-07-23"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",31350,873,3541,"2024-07-23"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",155194,5702,22310,"2024-07-23"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",49940,1209,5093,"2024-07-23"
"@cosmos-kit/station","cosmos-kit-wallets",86397,5683,21947,"2024-07-23"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",29727,868,3708,"2024-07-23"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",168102,6360,24455,"2024-07-23"
"@cosmos-kit/initia","cosmos-kit-wallets",3298,73,402,"2024-07-23"
"@cosmos-kit/frontier","cosmos-kit-wallets",38567,890,3780,"2024-07-23"
