"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",20175,486,2333,"2024-06-18"
"@cosmos-kit/core","cosmos-kit",325517,5592,26151,"2024-06-18"
"@cosmos-kit/react","cosmos-kit",111808,1685,6897,"2024-06-18"
"@cosmos-kit/react-lite","cosmos-kit",115033,2378,9903,"2024-06-18"
"@cosmos-kit/walletconnect","cosmos-kit",201409,3670,17197,"2024-06-18"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",35711,638,3197,"2024-06-18"
"@cosmos-kit/ledger","cosmos-kit-wallets",27661,642,3363,"2024-06-18"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",18758,316,2478,"2024-06-18"
"@cosmos-kit/fin","cosmos-kit-wallets",24380,567,3126,"2024-06-18"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",31514,589,3305,"2024-06-18"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",65513,1617,8421,"2024-06-18"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",42778,1147,4011,"2024-06-18"
"@cosmos-kit/shell","cosmos-kit-wallets",26732,559,3089,"2024-06-18"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",944,16,207,"2024-06-18"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",140430,2452,11549,"2024-06-18"
"@cosmos-kit/vectis","cosmos-kit-wallets",45323,616,3323,"2024-06-18"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",28760,596,3251,"2024-06-18"
"@cosmos-kit/ninji","cosmos-kit-wallets",5386,153,1109,"2024-06-18"
"@cosmos-kit/station-extension","cosmos-kit-wallets",62886,1821,9029,"2024-06-18"
"@cosmos-kit/coin98","cosmos-kit-wallets",31692,599,3177,"2024-06-18"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",177966,2957,14511,"2024-06-18"
"@cosmos-kit/exodus","cosmos-kit-wallets",25028,555,3038,"2024-06-18"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",32757,1087,3926,"2024-06-18"
"@cosmos-kit/leap","cosmos-kit-wallets",174501,2453,13376,"2024-06-18"
"@cosmos-kit/xdefi","cosmos-kit-wallets",71156,1622,8323,"2024-06-18"
"@cosmos-kit/web3auth","cosmos-kit-wallets",18845,176,1068,"2024-06-18"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",2861,53,314,"2024-06-18"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",142420,2096,10434,"2024-06-18"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",27189,547,3055,"2024-06-18"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",131642,2078,10449,"2024-06-18"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",44693,603,3264,"2024-06-18"
"@cosmos-kit/station","cosmos-kit-wallets",62671,1834,9012,"2024-06-18"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",25429,536,3060,"2024-06-18"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",141370,2593,13495,"2024-06-18"
"@cosmos-kit/initia","cosmos-kit-wallets",2753,52,308,"2024-06-18"
"@cosmos-kit/frontier","cosmos-kit-wallets",34198,544,3080,"2024-06-18"
"@cosmos-kit/trust","cosmos-kit-wallets",43415,1057,3572,"2024-06-18"
"@cosmos-kit/compass","cosmos-kit-wallets",34780,610,3300,"2024-06-18"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",180088,3057,15638,"2024-06-18"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",188126,3228,16276,"2024-06-18"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",5632,157,1145,"2024-06-18"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",40123,640,3446,"2024-06-18"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",90891,1752,8990,"2024-06-18"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",53185,1193,6217,"2024-06-18"
"@cosmos-kit/omni","cosmos-kit-wallets",40437,636,3256,"2024-06-18"
"@cosmos-kit/keplr","cosmos-kit-wallets",195656,2988,15527,"2024-06-18"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",42266,637,3363,"2024-06-18"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",102456,2561,13657,"2024-06-18"
"@cosmwasm/ts-codegen","cosmwasm",476499,15878,63664,"2024-06-18"
"@cosmwasm/ts-codegen-types","cosmwasm",974,223,576,"2024-06-18"
"@cosmwasm/ts-codegen-ast","cosmwasm",933,224,568,"2024-06-18"
"wasm-ast-types","cosmwasm",473390,15610,63031,"2024-06-18"
"@interchain-ui/react","interchain-ui",69089,2160,7360,"2024-06-18"
"@cosmology/telescope","telescope",95469,4412,16545,"2024-06-18"
"@cosmology/lcd","telescope",101834,6561,23670,"2024-06-18"
"@cosmology/ast","telescope",94449,4338,17449,"2024-06-18"
"@cosmology/types","telescope",90909,4314,16163,"2024-06-18"
"@osmonauts/telescope","telescope",227089,3290,15438,"2024-06-18"
"@osmonauts/lcd","telescope",659582,14186,61480,"2024-06-18"
"@osmonauts/ast","telescope",220901,3312,15530,"2024-06-18"
"@dydxprotocol/v4-client-js","dydx",30113,861,4627,"2024-06-18"
"stargazejs","stargaze",13594,68,625,"2024-06-18"
"@stargaze-zone/chain","stargaze",1095,0,5,"2024-06-18"
"@stargaze-zone/contracts","stargaze",1481,1,5,"2024-06-18"
"stargaze-query","stargaze",1321,23,92,"2024-06-18"
"stridejs","stride",22092,432,1372,"2024-06-18"
"quicksilverjs","quicksilver",4163,8,39,"2024-06-18"
"juno-network","juno",16883,205,1156,"2024-06-18"
"@juno-network/assets","juno",3592,2,7,"2024-06-18"
"@osmonauts/math","osmosis",16182,517,1566,"2024-06-18"
"osmojs","osmosis",234659,5671,24999,"2024-06-18"
"@chain-registry/client","chain-registry",66826,4469,16366,"2024-06-18"
"@chain-registry/types","chain-registry",811037,17503,74319,"2024-06-18"
"@chain-registry/keplr","chain-registry",214536,5639,23890,"2024-06-18"
"@chain-registry/cosmostation","chain-registry",175637,4855,22590,"2024-06-18"
"@chain-registry/osmosis","chain-registry",49529,1599,5536,"2024-06-18"
"@chain-registry/juno","chain-registry",16332,541,2699,"2024-06-18"
"@chain-registry/assets","chain-registry",28754,687,3732,"2024-06-18"
