"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",21454,799,2321,"2024-07-03"
"@cosmos-kit/core","cosmos-kit",346843,11069,33815,"2024-07-03"
"@cosmos-kit/react","cosmos-kit",114766,1923,7570,"2024-07-03"
"@cosmos-kit/react-lite","cosmos-kit",120738,2720,11053,"2024-07-03"
"@cosmos-kit/walletconnect","cosmos-kit",214094,5877,20241,"2024-07-03"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",37403,795,3250,"2024-07-03"
"@cosmos-kit/ledger","cosmos-kit-wallets",29548,902,3469,"2024-07-03"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",20171,725,2348,"2024-07-03"
"@cosmos-kit/fin","cosmos-kit-wallets",26102,829,3171,"2024-07-03"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",33302,870,3283,"2024-07-03"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",71187,2691,9085,"2024-07-03"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",48173,2531,7436,"2024-07-03"
"@cosmos-kit/shell","cosmos-kit-wallets",28452,803,3169,"2024-07-03"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1260,153,374,"2024-07-03"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",147922,3570,12694,"2024-07-03"
"@cosmos-kit/vectis","cosmos-kit-wallets",47300,1041,3620,"2024-07-03"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",30710,904,3453,"2024-07-03"
"@cosmos-kit/ninji","cosmos-kit-wallets",6127,272,1318,"2024-07-03"
"@cosmos-kit/station-extension","cosmos-kit-wallets",68944,2836,9940,"2024-07-03"
"@cosmos-kit/coin98","cosmos-kit-wallets",33526,858,3342,"2024-07-03"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",186561,4084,14910,"2024-07-03"
"@cosmos-kit/exodus","cosmos-kit-wallets",26710,807,3111,"2024-07-03"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",38095,2481,7319,"2024-07-03"
"@cosmos-kit/leap","cosmos-kit-wallets",181147,3470,12818,"2024-07-03"
"@cosmos-kit/xdefi","cosmos-kit-wallets",76556,2499,8857,"2024-07-03"
"@cosmos-kit/web3auth","cosmos-kit-wallets",19614,277,1342,"2024-07-03"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3266,229,546,"2024-07-03"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",148197,3014,10949,"2024-07-03"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",28920,822,3166,"2024-07-03"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",138131,3090,10960,"2024-07-03"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",46757,1040,3576,"2024-07-03"
"@cosmos-kit/station","cosmos-kit-wallets",68701,2803,9935,"2024-07-03"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",27123,817,3157,"2024-07-03"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",148976,3547,13329,"2024-07-03"
"@cosmos-kit/initia","cosmos-kit-wallets",3125,201,511,"2024-07-03"
"@cosmos-kit/frontier","cosmos-kit-wallets",35870,797,3103,"2024-07-03"
"@cosmos-kit/trust","cosmos-kit-wallets",48612,2475,7244,"2024-07-03"
"@cosmos-kit/compass","cosmos-kit-wallets",36658,861,3450,"2024-07-03"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",188674,3998,15276,"2024-07-03"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",197455,4421,16399,"2024-07-03"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",6389,285,1320,"2024-07-03"
