"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",16520,538,2214,"2024-05-06"
"@cosmos-kit/core","cosmos-kit",288932,7163,30636,"2024-05-06"
"@cosmos-kit/react","cosmos-kit",104497,1906,6037,"2024-05-06"
"@cosmos-kit/react-lite","cosmos-kit",100637,2307,8721,"2024-05-06"
"@cosmos-kit/walletconnect","cosmos-kit",175301,4370,18624,"2024-05-06"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",30921,654,2736,"2024-05-06"
"@cosmos-kit/ledger","cosmos-kit-wallets",22645,873,3489,"2024-05-06"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",14680,580,3322,"2024-05-06"
"@cosmos-kit/fin","cosmos-kit-wallets",19714,659,2807,"2024-05-06"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",26621,717,2937,"2024-05-06"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",52540,2244,9494,"2024-05-06"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",36935,754,3177,"2024-05-06"
"@cosmos-kit/shell","cosmos-kit-wallets",22139,864,3235,"2024-05-06"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",563,80,228,"2024-05-06"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",122799,3276,13422,"2024-05-06"
"@cosmos-kit/vectis","cosmos-kit-wallets",41052,740,3059,"2024-05-06"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",23824,701,3069,"2024-05-06"
"@cosmos-kit/ninji","cosmos-kit-wallets",3803,212,865,"2024-05-06"
"@cosmos-kit/station-extension","cosmos-kit-wallets",48724,2594,11054,"2024-05-06"
"@cosmos-kit/coin98","cosmos-kit-wallets",26932,710,2964,"2024-05-06"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",155597,3942,17833,"2024-05-06"
"@cosmos-kit/exodus","cosmos-kit-wallets",20494,622,2656,"2024-05-06"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",27005,741,3036,"2024-05-06"
"@cosmos-kit/leap","cosmos-kit-wallets",155775,3839,16860,"2024-05-06"
"@cosmos-kit/xdefi","cosmos-kit-wallets",58285,2306,9625,"2024-05-06"
"@cosmos-kit/web3auth","cosmos-kit-wallets",17159,246,848,"2024-05-06"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",2226,128,395,"2024-05-06"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",128601,3180,12775,"2024-05-06"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",22610,867,3240,"2024-05-06"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",115493,3118,12594,"2024-05-06"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",39680,795,3112,"2024-05-06"
"@cosmos-kit/station","cosmos-kit-wallets",48561,2580,11036,"2024-05-06"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",20863,616,2681,"2024-05-06"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",120407,3685,16446,"2024-05-06"
"@cosmos-kit/initia","cosmos-kit-wallets",2141,130,389,"2024-05-06"
"@cosmos-kit/frontier","cosmos-kit-wallets",29529,653,2740,"2024-05-06"
"@cosmos-kit/trust","cosmos-kit-wallets",38877,769,3159,"2024-05-06"
"@cosmos-kit/compass","cosmos-kit-wallets",29753,808,3176,"2024-05-06"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",156160,4143,17457,"2024-05-06"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",163302,4284,18482,"2024-05-06"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",4004,216,887,"2024-05-06"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",34770,860,3374,"2024-05-06"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",76844,2572,10844,"2024-05-06"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",43492,1785,7413,"2024-05-06"
"@cosmos-kit/omni","cosmos-kit-wallets",35476,750,3092,"2024-05-06"
"@cosmos-kit/keplr","cosmos-kit-wallets",175130,4159,17517,"2024-05-06"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",37234,802,3145,"2024-05-06"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",81441,3721,16813,"2024-05-06"
"@cosmwasm/ts-codegen","cosmwasm",376827,19415,100580,"2024-05-06"
"@cosmwasm/ts-codegen-types","cosmwasm",302,35,302,"2024-05-06"
"@cosmwasm/ts-codegen-ast","cosmwasm",274,36,274,"2024-05-06"
"wasm-ast-types","cosmwasm",374622,19407,100102,"2024-05-06"
"@interchain-ui/react","interchain-ui",57611,2346,7778,"2024-05-06"
"@cosmology/telescope","telescope",68372,5240,16142,"2024-05-06"
"@cosmology/lcd","telescope",66968,5442,18744,"2024-05-06"
"@cosmology/ast","telescope",67088,5173,15874,"2024-05-06"
"@cosmology/types","telescope",64858,5167,15836,"2024-05-06"
"@osmonauts/telescope","telescope",205627,3646,11590,"2024-05-06"
"@osmonauts/lcd","telescope",570363,16268,59794,"2024-05-06"
"@osmonauts/ast","telescope",199042,3580,11591,"2024-05-06"
"@dydxprotocol/v4-client-js","dydx",22811,1177,5857,"2024-05-06"
"stargazejs","stargaze",13001,95,588,"2024-05-06"
"@stargaze-zone/chain","stargaze",1332,19,83,"2024-05-06"
"@stargaze-zone/contracts","stargaze",1701,22,78,"2024-05-06"
