"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",29962,881,3939,"2024-09-12"
"@cosmos-kit/core","cosmos-kit",431956,8604,35076,"2024-09-12"
"@cosmos-kit/react","cosmos-kit",130141,2692,10768,"2024-09-12"
"@cosmos-kit/react-lite","cosmos-kit",150160,3209,12872,"2024-09-12"
"@cosmos-kit/walletconnect","cosmos-kit",290581,7754,29681,"2024-09-12"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",46904,1045,4561,"2024-09-12"
"@cosmos-kit/ledger","cosmos-kit-wallets",40022,1138,4657,"2024-09-12"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",24350,300,1135,"2024-09-12"
"@cosmos-kit/fin","cosmos-kit-wallets",36030,1091,4417,"2024-09-12"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",43346,1015,4434,"2024-09-12"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",133512,5269,22463,"2024-09-12"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",105070,5261,21777,"2024-09-12"
"@cosmos-kit/shell","cosmos-kit-wallets",38184,1077,4363,"2024-09-12"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1642,16,120,"2024-09-12"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",215295,6466,26174,"2024-09-12"
"@cosmos-kit/vectis","cosmos-kit-wallets",58799,1459,6000,"2024-09-12"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",40951,1032,4452,"2024-09-12"
"@cosmos-kit/ninji","cosmos-kit-wallets",7618,151,535,"2024-09-12"
"@cosmos-kit/station-extension","cosmos-kit-wallets",133307,5580,23342,"2024-09-12"
"@cosmos-kit/coin98","cosmos-kit-wallets",43486,1012,4349,"2024-09-12"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",258713,7002,28691,"2024-09-12"
"@cosmos-kit/exodus","cosmos-kit-wallets",36367,1004,4288,"2024-09-12"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",94590,5188,21555,"2024-09-12"
"@cosmos-kit/leap","cosmos-kit-wallets",245393,6754,26541,"2024-09-12"
"@cosmos-kit/xdefi","cosmos-kit-wallets",136520,5220,21774,"2024-09-12"
"@cosmos-kit/web3auth","cosmos-kit-wallets",22175,201,1007,"2024-09-12"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3938,69,275,"2024-09-12"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",206751,6102,24023,"2024-09-12"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",38589,1002,4292,"2024-09-12"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",199266,6063,23923,"2024-09-12"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",57683,1284,5776,"2024-09-12"
"@cosmos-kit/station","cosmos-kit-wallets",133102,5588,23353,"2024-09-12"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",37010,1014,4352,"2024-09-12"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",219849,6937,26898,"2024-09-12"
"@cosmos-kit/initia","cosmos-kit-wallets",3741,29,229,"2024-09-12"
"@cosmos-kit/frontier","cosmos-kit-wallets",45669,1046,4580,"2024-09-12"
"@cosmos-kit/trust","cosmos-kit-wallets",105260,5225,21695,"2024-09-12"
"@cosmos-kit/compass","cosmos-kit-wallets",47417,1164,4775,"2024-09-12"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",258332,7069,27664,"2024-09-12"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",272137,7225,29603,"2024-09-12"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",7977,164,630,"2024-09-12"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",53332,1108,4859,"2024-09-12"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",156751,5562,22766,"2024-09-12"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",112163,4421,18805,"2024-09-12"
"@cosmos-kit/omni","cosmos-kit-wallets",50951,1125,4724,"2024-09-12"
"@cosmos-kit/keplr","cosmos-kit-wallets",266655,6828,27193,"2024-09-12"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",52929,1149,4880,"2024-09-12"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",178764,6781,25762,"2024-09-12"
"@cosmwasm/ts-codegen","cosmwasm",659259,15566,64772,"2024-09-12"
"@cosmwasm/ts-codegen-types","cosmwasm",20558,2560,11687,"2024-09-12"
"@cosmwasm/ts-codegen-ast","cosmwasm",20581,2560,11685,"2024-09-12"
"wasm-ast-types","cosmwasm",635186,12867,52217,"2024-09-12"
"cosmwasm-typescript-gen","cosmwasm",4907,17,516,"2024-09-12"
"@interchain-ui/react","interchain-ui",98876,2989,11658,"2024-09-12"
"@interchain-ui/vue","interchain-ui",6361,84,297,"2024-09-12"
"@cosmology/telescope","telescope",170208,5828,24713,"2024-09-12"
"@cosmology/lcd","telescope",159185,7344,22313,"2024-09-12"
"@cosmology/ast","telescope",167958,5754,24167,"2024-09-12"
"@cosmology/types","telescope",164131,5678,24057,"2024-09-12"
"@cosmology/utils","telescope",164084,5725,24190,"2024-09-12"
"@cosmology/proto-parser","telescope",163489,5681,24026,"2024-09-12"
"@osmonauts/telescope","telescope",266368,4048,16408,"2024-09-12"
"@osmonauts/lcd","telescope",837445,16956,69049,"2024-09-12"
"@osmonauts/ast","telescope",260311,4048,16208,"2024-09-12"
"@osmonauts/utils","telescope",246922,4033,15697,"2024-09-12"
"@osmonauts/types","telescope",272428,4046,15963,"2024-09-12"
"@osmonauts/proto-parser","telescope",274463,4052,16284,"2024-09-12"
"@dydxprotocol/v4-client-js","dydx",49658,849,7800,"2024-09-12"
"stargazejs","stargaze",14278,112,597,"2024-09-12"
"@stargaze-zone/chain","stargaze",1119,22,46,"2024-09-12"
"@stargaze-zone/contracts","stargaze",1494,1,30,"2024-09-12"
"stargaze-query","stargaze",1530,14,57,"2024-09-12"
"stridejs","stride",23748,537,1959,"2024-09-12"
"quicksilverjs","quicksilver",4358,6,90,"2024-09-12"
"juno-network","juno",18891,278,1244,"2024-09-12"
"@juno-network/assets","juno",3362,3,71,"2024-09-12"
"@osmonauts/math","osmosis",22324,841,2335,"2024-09-12"
"osmojs","osmosis",283923,7011,20506,"2024-09-12"
"osmo-query","osmosis",10420,281,1395,"2024-09-12"
"@chain-registry/client","chain-registry",181623,9560,38065,"2024-09-12"
"@chain-registry/types","chain-registry",1147989,31608,124671,"2024-09-12"
"@chain-registry/keplr","chain-registry",400889,16536,66503,"2024-09-12"
"@chain-registry/cosmostation","chain-registry",320961,12438,50378,"2024-09-12"
"@chain-registry/osmosis","chain-registry",65968,2234,6759,"2024-09-12"
"@chain-registry/juno","chain-registry",23588,560,2399,"2024-09-12"
"@chain-registry/assets","chain-registry",34059,725,3170,"2024-09-12"
"@chain-registry/utils","chain-registry",307176,9830,39537,"2024-09-12"
"chain-registry","chain-registry",548877,13129,51004,"2024-09-12"
"cosmjs-utils","cosmology",21646,132,649,"2024-09-12"
"@cosmology/cli","cosmology",10851,15,352,"2024-09-12"
"@cosmology/core","cosmology",22157,124,759,"2024-09-12"
"cosmology","cosmology",10872,15,443,"2024-09-12"
"interchain","cosmology",15043,205,916,"2024-09-12"
"interchain-query","cosmology",12384,231,692,"2024-09-12"
"create-cosmos-app","cosmology",7834,23,336,"2024-09-12"
"create-cosmwasm-app","cosmology",2592,4,140,"2024-09-12"
"@cosmology-ui/react","cosmology",24239,30,219,"2024-09-12"
"starshipjs","starship",3186,127,651,"2024-09-12"
"@starship-ci/cli","starship",3456,32,193,"2024-09-12"
"@starship-ci/client","starship",3765,49,252,"2024-09-12"
"@launchql/db-templates","launchql",3369,7,191,"2024-09-12"
"@launchql/db-transform","launchql",1544,2,99,"2024-09-12"
"@launchql/ext-achievements","launchql",1839,1,134,"2024-09-12"
"@launchql/ext-jobs-queue","launchql",1977,6,114,"2024-09-12"
"@launchql/ext-jwt-claims","launchql",1946,12,109,"2024-09-12"
"@launchql/ext-types","launchql",2405,51,172,"2024-09-12"
"@launchql/faker","launchql",1945,3,104,"2024-09-12"
"@launchql/inflection","launchql",2218,2,105,"2024-09-12"
"@launchql/totp","launchql",1973,2,105,"2024-09-12"
"@pgql/parse","launchql",61893,11,59,"2024-09-12"
"@pgsql/deparser","launchql",,,,"2024-09-12"
"@pgsql/enums","launchql",792,1,23,"2024-09-12"
"@pgsql/parser","launchql",196,1,13,"2024-09-12"
"@pgsql/types","launchql",237167,16105,67122,"2024-09-12"
"@pgsql/utils","launchql",1100,2,60,"2024-09-12"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",31520,374,1952,"2024-09-12"
"graphile-column-privileges-mutations","launchql",2781,52,207,"2024-09-12"
"libpg-query","launchql",3136390,37082,157912,"2024-09-12"
"pg-proto-parser","launchql",4218,6,122,"2024-09-12"
"pg-query-native-latest","launchql",417,1,17,"2024-09-12"
"pg-utils","launchql",656,3,53,"2024-09-12"
"pgsql-deparser","launchql",2706014,21787,99477,"2024-09-12"
"pgsql-enums","launchql",2834768,21712,99280,"2024-09-12"
"pgsql-parser","launchql",2714092,21867,99724,"2024-09-12"
"@protobufs/cosmos","protobufs",325176,6416,25671,"2024-09-12"
