"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",14326,350,333,"2024-04-06"
"@cosmos-kit/core","cosmos-kit",260634,5524,5240,"2024-04-06"
"@cosmos-kit/react","cosmos-kit",99903,1049,984,"2024-04-06"
"@cosmos-kit/react-lite","cosmos-kit",91916,1662,1574,"2024-04-06"
"@cosmos-kit/walletconnect","cosmos-kit",156677,3403,3251,"2024-04-06"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",28185,477,461,"2024-04-06"
"@cosmos-kit/ledger","cosmos-kit-wallets",19156,574,546,"2024-04-06"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",11358,603,591,"2024-04-06"
"@cosmos-kit/fin","cosmos-kit-wallets",16907,757,734,"2024-04-06"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",23684,534,515,"2024-04-06"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",43046,1629,1565,"2024-04-06"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",33758,546,509,"2024-04-06"
"@cosmos-kit/shell","cosmos-kit-wallets",18904,495,478,"2024-04-06"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",335,63,63,"2024-04-06"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",109377,2278,2143,"2024-04-06"
"@cosmos-kit/vectis","cosmos-kit-wallets",37993,591,554,"2024-04-06"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",20755,801,773,"2024-04-06"
"@cosmos-kit/ninji","cosmos-kit-wallets",2938,252,240,"2024-04-06"
"@cosmos-kit/station-extension","cosmos-kit-wallets",37670,1765,1703,"2024-04-06"
"@cosmos-kit/coin98","cosmos-kit-wallets",23968,536,518,"2024-04-06"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",137764,3184,3057,"2024-04-06"
"@cosmos-kit/exodus","cosmos-kit-wallets",17838,475,459,"2024-04-06"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",23969,509,480,"2024-04-06"
"@cosmos-kit/leap","cosmos-kit-wallets",139700,2993,2856,"2024-04-06"
"@cosmos-kit/xdefi","cosmos-kit-wallets",48660,1669,1608,"2024-04-06"
"@cosmos-kit/web3auth","cosmos-kit-wallets",16311,207,204,"2024-04-06"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",1831,52,50,"2024-04-06"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",116234,2149,2047,"2024-04-06"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",19370,500,481,"2024-04-06"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",102899,2174,2045,"2024-04-06"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",36568,597,565,"2024-04-06"
"@cosmos-kit/station","cosmos-kit-wallets",37525,1758,1697,"2024-04-06"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",18182,477,461,"2024-04-06"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",103961,2974,2840,"2024-04-06"
"@cosmos-kit/initia","cosmos-kit-wallets",1752,50,48,"2024-04-06"
"@cosmos-kit/frontier","cosmos-kit-wallets",26789,484,467,"2024-04-06"
"@cosmos-kit/trust","cosmos-kit-wallets",35718,564,519,"2024-04-06"
"@cosmos-kit/compass","cosmos-kit-wallets",26577,598,575,"2024-04-06"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",138703,3241,3113,"2024-04-06"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",144820,3379,3239,"2024-04-06"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",3117,255,243,"2024-04-06"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",31396,843,804,"2024-04-06"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",66000,1750,1677,"2024-04-06"
