"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",19120,640,2771,"2024-06-02"
"@cosmos-kit/core","cosmos-kit",315480,5066,29979,"2024-06-02"
"@cosmos-kit/react","cosmos-kit",109215,1623,7230,"2024-06-02"
"@cosmos-kit/react-lite","cosmos-kit",109586,2207,9683,"2024-06-02"
"@cosmos-kit/walletconnect","cosmos-kit",193709,3529,19327,"2024-06-02"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",34127,838,3464,"2024-06-02"
"@cosmos-kit/ledger","cosmos-kit-wallets",26053,868,3690,"2024-06-02"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",17819,639,3294,"2024-06-02"
"@cosmos-kit/fin","cosmos-kit-wallets",22905,857,3427,"2024-06-02"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",29993,973,3611,"2024-06-02"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",62021,1530,9820,"2024-06-02"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",40678,878,4063,"2024-06-02"
"@cosmos-kit/shell","cosmos-kit-wallets",25256,801,3370,"2024-06-02"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",886,72,334,"2024-06-02"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",135136,2167,13020,"2024-06-02"
"@cosmos-kit/vectis","cosmos-kit-wallets",44480,876,3840,"2024-06-02"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",27229,867,3653,"2024-06-02"
"@cosmos-kit/ninji","cosmos-kit-wallets",4800,272,1099,"2024-06-02"
"@cosmos-kit/station-extension","cosmos-kit-wallets",58923,1531,10622,"2024-06-02"
"@cosmos-kit/coin98","cosmos-kit-wallets",30159,840,3459,"2024-06-02"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",171550,2920,16784,"2024-06-02"
"@cosmos-kit/exodus","cosmos-kit-wallets",23574,814,3302,"2024-06-02"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",30717,871,4025,"2024-06-02"
"@cosmos-kit/leap","cosmos-kit-wallets",169974,2724,16286,"2024-06-02"
"@cosmos-kit/xdefi","cosmos-kit-wallets",67620,1436,9692,"2024-06-02"
"@cosmos-kit/web3auth","cosmos-kit-wallets",18268,272,1258,"2024-06-02"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",2720,91,502,"2024-06-02"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",138962,1882,12263,"2024-06-02"
