"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",576,6,41,"2025-02-16"
"@hyperweb/cli","hyperwebjs",111,1,12,"2025-02-16"
"hyperwebjs","hyperwebjs",823,206,264,"2025-02-16"
"hyperweb-kit","hyperwebjs",110,1,10,"2025-02-16"
"@hyperweb/build","hyperwebjs",402,188,206,"2025-02-16"
"@hyperweb/ts-json-schema","hyperwebjs",234,128,139,"2025-02-16"
"interchainjs","interchain-js",12597,1182,3232,"2025-02-16"
"injectivejs","interchain-js",6817,423,1351,"2025-02-16"
"@interchainjs/utils","interchain-js",13439,1786,4073,"2025-02-16"
"@interchainjs/types","interchain-js",13751,1816,4157,"2025-02-16"
"@interchainjs/auth","interchain-js",12064,1382,3469,"2025-02-16"
"@interchainjs/cosmos","interchain-js",13099,1416,3513,"2025-02-16"
"@interchainjs/cosmos-msgs","interchain-js",379,1,23,"2025-02-16"
"@interchainjs/cosmos-query","interchain-js",374,1,24,"2025-02-16"
"@interchainjs/ethereum","interchain-js",6067,571,1374,"2025-02-16"
"@interchainjs/injective","interchain-js",6848,638,1550,"2025-02-16"
"@interchainjs/cosmos-types","interchain-js",15043,1739,4185,"2025-02-16"
"@interchainjs/ethermint","interchain-js",754,2,28,"2025-02-16"
"injective-query","interchain-js",90,1,12,"2025-02-16"
"injective-react","interchain-js",1932,390,1197,"2025-02-16"
"injective-vue","interchain-js",1673,377,1114,"2025-02-16"
"interchain-react","interchain-js",939,6,64,"2025-02-16"
"interchain-kit","cosmos-kit",5265,349,949,"2025-02-16"
"@interchain-kit/core","cosmos-kit",10880,1041,1899,"2025-02-16"
"@interchain-kit/react","cosmos-kit",5100,377,937,"2025-02-16"
"@interchain-kit/vue","cosmos-kit",1586,183,347,"2025-02-16"
"cosmos-kit","cosmos-kit",48706,1249,4578,"2025-02-16"
"@cosmos-kit/core","cosmos-kit",694036,8242,33546,"2025-02-16"
"@cosmos-kit/react","cosmos-kit",150262,2436,9465,"2025-02-16"
"@cosmos-kit/react-lite","cosmos-kit",183806,2681,10465,"2025-02-16"
"@cosmos-kit/walletconnect","cosmos-kit",510975,7525,28256,"2025-02-16"
"create-cosmos-app","create-cosmos-app",5853,12,215,"2025-02-16"
"create-interchain-app","create-cosmos-app",1148,9,258,"2025-02-16"
"@interchain-kit/okx-extension","interchain-kit-wallets",4861,345,694,"2025-02-16"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4200,441,816,"2025-02-16"
"@interchain-kit/leap-extension","interchain-kit-wallets",4918,431,860,"2025-02-16"
"@interchain-kit/ledger","interchain-kit-wallets",4747,359,751,"2025-02-16"
"@interchain-kit/coin98-extension","interchain-kit-wallets",4776,364,716,"2025-02-16"
"@interchain-kit/leap-mobile","interchain-kit-wallets",4770,386,734,"2025-02-16"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",4697,373,776,"2025-02-16"
"@interchain-kit/keplr-extension","interchain-kit-wallets",5093,405,906,"2025-02-16"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3262,341,631,"2025-02-16"
"@interchain-kit/station-extension","interchain-kit-wallets",3260,345,680,"2025-02-16"
