"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",13428,344,1084,"2024-03-20"
"@cosmos-kit/core","cosmos-kit",249407,5308,15811,"2024-03-20"
"@cosmos-kit/react","cosmos-kit",98421,1162,3226,"2024-03-20"
"@cosmos-kit/react-lite","cosmos-kit",87549,1698,4816,"2024-03-20"
"@cosmos-kit/walletconnect","cosmos-kit",148594,3346,9946,"2024-03-20"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",27046,469,1654,"2024-03-20"
"@cosmos-kit/ledger","cosmos-kit-wallets",17730,607,1845,"2024-03-20"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",10203,539,1859,"2024-03-20"
"@cosmos-kit/fin","cosmos-kit-wallets",15429,517,1502,"2024-03-20"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",22386,554,1948,"2024-03-20"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",39208,1521,5005,"2024-03-20"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",32478,517,1764,"2024-03-20"
"@cosmos-kit/shell","cosmos-kit-wallets",17734,484,1765,"2024-03-20"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",263,4,15,"2024-03-20"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",103955,2136,6703,"2024-03-20"
"@cosmos-kit/vectis","cosmos-kit-wallets",36530,601,1911,"2024-03-20"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",19194,536,1621,"2024-03-20"
"@cosmos-kit/ninji","cosmos-kit-wallets",2486,170,552,"2024-03-20"
"@cosmos-kit/station-extension","cosmos-kit-wallets",33551,1610,5182,"2024-03-20"
"@cosmos-kit/coin98","cosmos-kit-wallets",22664,557,1970,"2024-03-20"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",130402,2933,9084,"2024-03-20"
"@cosmos-kit/exodus","cosmos-kit-wallets",16719,466,1585,"2024-03-20"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",22780,517,1460,"2024-03-20"
"@cosmos-kit/leap","cosmos-kit-wallets",132844,2730,8652,"2024-03-20"
"@cosmos-kit/xdefi","cosmos-kit-wallets",44748,1559,5124,"2024-03-20"
"@cosmos-kit/web3auth","cosmos-kit-wallets",15899,209,956,"2024-03-20"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",1660,51,136,"2024-03-20"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",111173,2034,6391,"2024-03-20"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",18186,485,1772,"2024-03-20"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",97779,1992,6293,"2024-03-20"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",35096,585,1958,"2024-03-20"
"@cosmos-kit/station","cosmos-kit-wallets",33422,1602,5188,"2024-03-20"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",17058,459,1566,"2024-03-20"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",97104,2809,8540,"2024-03-20"
"@cosmos-kit/initia","cosmos-kit-wallets",1584,50,139,"2024-03-20"
"@cosmos-kit/frontier","cosmos-kit-wallets",25636,474,1660,"2024-03-20"
"@cosmos-kit/trust","cosmos-kit-wallets",34403,518,1821,"2024-03-20"
"@cosmos-kit/compass","cosmos-kit-wallets",25206,564,1982,"2024-03-20"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",131004,3049,9166,"2024-03-20"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",136689,3151,9600,"2024-03-20"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",2660,171,543,"2024-03-20"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",29436,693,2192,"2024-03-20"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",61848,1612,5396,"2024-03-20"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",33072,1188,4060,"2024-03-20"
"@cosmos-kit/omni","cosmos-kit-wallets",31005,511,1780,"2024-03-20"
"@cosmos-kit/keplr","cosmos-kit-wallets",153490,3101,9235,"2024-03-20"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",32656,533,1799,"2024-03-20"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",57839,2683,8359,"2024-03-20"
"@cosmwasm/ts-codegen","cosmwasm",255871,7627,17583,"2024-03-20"
"@interchain-ui/react","interchain-ui",46403,1459,3654,"2024-03-20"
"@cosmology/telescope","telescope",46118,2426,6488,"2024-03-20"
"@cosmology/lcd","telescope",41962,2072,5344,"2024-03-20"
"@cosmology/ast","telescope",45302,2369,6345,"2024-03-20"
"@osmonauts/telescope","telescope",191055,3431,6830,"2024-03-20"
"@osmonauts/lcd","telescope",478287,12689,28754,"2024-03-20"
"@osmonauts/ast","telescope",183032,3447,6856,"2024-03-20"
"@dydxprotocol/v4-client-js","dydx",13283,1181,2589,"2024-03-20"
"stargazejs","stargaze",13295,45,161,"2024-03-20"
"@stargaze-zone/chain","stargaze",1847,4,6,"2024-03-20"
"@stargaze-zone/contracts","stargaze",2282,2,5,"2024-03-20"
"stargaze-query","stargaze",863,1,52,"2024-03-20"
"stridejs","stride",18293,460,1180,"2024-03-20"
"quicksilverjs","quicksilver",3746,96,165,"2024-03-20"
"juno-network","juno",15610,225,515,"2024-03-20"
"@juno-network/assets","juno",4736,1,47,"2024-03-20"
"@osmonauts/math","osmosis",11921,182,829,"2024-03-20"
"osmojs","osmosis",179656,3696,9620,"2024-03-20"
"@chain-registry/client","chain-registry",22818,2119,5491,"2024-03-20"
"@chain-registry/types","chain-registry",595438,15554,42614,"2024-03-20"
"@chain-registry/keplr","chain-registry",152596,3767,10641,"2024-03-20"
"@chain-registry/cosmostation","chain-registry",105004,3060,9141,"2024-03-20"
"@chain-registry/osmosis","chain-registry",36526,619,2179,"2024-03-20"
"@chain-registry/juno","chain-registry",9580,214,465,"2024-03-20"
"@chain-registry/assets","chain-registry",25664,354,911,"2024-03-20"
"@chain-registry/utils","chain-registry",117902,4131,11434,"2024-03-20"
"chain-registry","chain-registry",311945,8250,23032,"2024-03-20"
"@cosmology/cli","cosmology",15073,16,63,"2024-03-20"
"@cosmology/core","cosmology",23902,462,861,"2024-03-20"
"cosmology","cosmology",15943,21,51,"2024-03-20"
"create-cosmos-app","cosmology",9017,32,87,"2024-03-20"
"graphile-query","launchql",245,0,8,"2024-03-20"
"pg-ast","launchql",189,2,10,"2024-03-20"
"@launchql/cli","launchql",10392,0,234,"2024-03-20"
"@launchql/server","launchql",4245,0,102,"2024-03-20"
"libpg-query","launchql",2571356,18795,54083,"2024-03-20"
"pgsql-parser","launchql",2321893,14928,44759,"2024-03-20"
"pgsql-enums","launchql",2570018,14789,44393,"2024-03-20"
"pgsql-deparser","launchql",2318218,14878,44634,"2024-03-20"
"@protobufs/cosmos","protobufs",147727,4011,8174,"2024-03-20"
"@protobufs/google","protobufs",153141,4141,8597,"2024-03-20"
"@protobufs/gogoproto","protobufs",152977,4136,8576,"2024-03-20"
"@protobufs/cosmwasm","protobufs",27254,892,2146,"2024-03-20"
"@protobufs/tendermint","protobufs",147852,4005,8189,"2024-03-20"
"@protobufs/ibc","protobufs",28364,892,2152,"2024-03-20"
"@protobufs/cosmos_proto","protobufs",152182,4059,8342,"2024-03-20"
"@protobufs/osmosis","protobufs",12791,198,480,"2024-03-20"
"@protobufs/secret","protobufs",564,0,2,"2024-03-20"
"@protobufs/juno","protobufs",1862,14,66,"2024-03-20"
"@protobufs/akash","protobufs",921,1,6,"2024-03-20"
"@protobufs/regen","protobufs",813,1,5,"2024-03-20"
"@protobufs/pylons","protobufs",649,0,2,"2024-03-20"
"@protobufs/stargaze","protobufs",899,6,19,"2024-03-20"
"@protobufs/bcna","protobufs",725,1,6,"2024-03-20"
"@protobufs/comdex","protobufs",625,1,6,"2024-03-20"
"@protobufs/evmos","protobufs",504,0,2,"2024-03-20"
"@protobufs/axelar","protobufs",483,0,1,"2024-03-20"
"@protobufs/amino","protobufs",26808,991,2380,"2024-03-20"
