"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",15214,562,1229,"2024-04-19"
"@cosmos-kit/core","cosmos-kit",271500,6628,17297,"2024-04-19"
"@cosmos-kit/react","cosmos-kit",101545,1319,3247,"2024-04-19"
"@cosmos-kit/react-lite","cosmos-kit",95489,1904,5147,"2024-04-19"
"@cosmos-kit/walletconnect","cosmos-kit",164009,3813,10583,"2024-04-19"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",29298,643,1574,"2024-04-19"
"@cosmos-kit/ledger","cosmos-kit-wallets",20511,784,1901,"2024-04-19"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",12593,397,1826,"2024-04-19"
"@cosmos-kit/fin","cosmos-kit-wallets",18070,668,1897,"2024-04-19"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",24852,660,1683,"2024-04-19"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",46771,2111,5290,"2024-04-19"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",35032,733,1783,"2024-04-19"
"@cosmos-kit/shell","cosmos-kit-wallets",20120,697,1694,"2024-04-19"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",366,16,94,"2024-04-19"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",114756,2992,7522,"2024-04-19"
"@cosmos-kit/vectis","cosmos-kit-wallets",39292,741,1853,"2024-04-19"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",22014,693,2032,"2024-04-19"
"@cosmos-kit/ninji","cosmos-kit-wallets",3262,116,564,"2024-04-19"
"@cosmos-kit/station-extension","cosmos-kit-wallets",42116,2471,6149,"2024-04-19"
"@cosmos-kit/coin98","cosmos-kit-wallets",25173,660,1723,"2024-04-19"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",144868,3672,10161,"2024-04-19"
"@cosmos-kit/exodus","cosmos-kit-wallets",18930,633,1551,"2024-04-19"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",25208,711,1719,"2024-04-19"
"@cosmos-kit/leap","cosmos-kit-wallets",146016,3478,9524,"2024-04-19"
"@cosmos-kit/xdefi","cosmos-kit-wallets",52384,2114,5332,"2024-04-19"
"@cosmos-kit/web3auth","cosmos-kit-wallets",16595,115,488,"2024-04-19"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",1948,69,167,"2024-04-19"
