"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",31273,649,3797,"2024-09-24"
"@cosmos-kit/core","cosmos-kit",440728,6586,31441,"2024-09-24"
"@cosmos-kit/react","cosmos-kit",133579,2623,11390,"2024-09-24"
"@cosmos-kit/react-lite","cosmos-kit",154618,2926,13038,"2024-09-24"
"@cosmos-kit/walletconnect","cosmos-kit",298151,5219,26359,"2024-09-24"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",48181,832,4516,"2024-09-24"
"@cosmos-kit/ledger","cosmos-kit-wallets",41767,899,4662,"2024-09-24"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",24913,281,1357,"2024-09-24"
"@cosmos-kit/fin","cosmos-kit-wallets",37660,826,4368,"2024-09-24"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",45054,831,4452,"2024-09-24"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",139358,3314,18712,"2024-09-24"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",109721,2875,17732,"2024-09-24"
"@cosmos-kit/shell","cosmos-kit-wallets",39778,813,4312,"2024-09-24"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1722,22,142,"2024-09-24"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",221580,4048,22261,"2024-09-24"
"@cosmos-kit/vectis","cosmos-kit-wallets",60948,1342,6532,"2024-09-24"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",42636,859,4415,"2024-09-24"
"@cosmos-kit/ninji","cosmos-kit-wallets",7938,168,673,"2024-09-24"
"@cosmos-kit/station-extension","cosmos-kit-wallets",139437,3383,19525,"2024-09-24"
"@cosmos-kit/coin98","cosmos-kit-wallets",45270,916,4450,"2024-09-24"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",266097,4817,25173,"2024-09-24"
"@cosmos-kit/exodus","cosmos-kit-wallets",38059,813,4329,"2024-09-24"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",99385,2980,17628,"2024-09-24"
"@cosmos-kit/leap","cosmos-kit-wallets",251724,4346,22994,"2024-09-24"
"@cosmos-kit/xdefi","cosmos-kit-wallets",141619,2871,17476,"2024-09-24"
"@cosmos-kit/web3auth","cosmos-kit-wallets",22742,187,1221,"2024-09-24"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4107,56,341,"2024-09-24"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",211715,3411,19922,"2024-09-24"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",40194,812,4246,"2024-09-24"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",204443,3417,19812,"2024-09-24"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",59855,1348,6311,"2024-09-24"
"@cosmos-kit/station","cosmos-kit-wallets",139278,3431,19592,"2024-09-24"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",38646,821,4338,"2024-09-24"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",227466,4702,23650,"2024-09-24"
"@cosmos-kit/initia","cosmos-kit-wallets",3928,55,315,"2024-09-24"
"@cosmos-kit/frontier","cosmos-kit-wallets",46975,836,4525,"2024-09-24"
"@cosmos-kit/trust","cosmos-kit-wallets",109854,2859,17640,"2024-09-24"
"@cosmos-kit/compass","cosmos-kit-wallets",49142,865,4693,"2024-09-24"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",265260,4643,24032,"2024-09-24"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",279975,5131,25970,"2024-09-24"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",8319,177,788,"2024-09-24"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",55106,894,4779,"2024-09-24"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",161742,3050,18563,"2024-09-24"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",116801,2629,15312,"2024-09-24"
"@cosmos-kit/omni","cosmos-kit-wallets",52347,920,4850,"2024-09-24"
"@cosmos-kit/keplr","cosmos-kit-wallets",273318,4561,23869,"2024-09-24"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",54373,937,4994,"2024-09-24"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",185679,4226,22285,"2024-09-24"
"@cosmwasm/ts-codegen","cosmwasm",682669,14665,61091,"2024-09-24"
"@cosmwasm/ts-codegen-types","cosmwasm",24802,2487,11069,"2024-09-24"
"@cosmwasm/ts-codegen-ast","cosmwasm",24822,2484,11068,"2024-09-24"
"wasm-ast-types","cosmwasm",654781,12589,49860,"2024-09-24"
"cosmwasm-typescript-gen","cosmwasm",4878,18,231,"2024-09-24"
"@interchain-ui/react","interchain-ui",103984,3193,12455,"2024-09-24"
"@interchain-ui/vue","interchain-ui",6604,75,424,"2024-09-24"
"@cosmology/telescope","telescope",176730,3719,20571,"2024-09-24"
"@cosmology/lcd","telescope",170338,7475,26049,"2024-09-24"
"@cosmology/ast","telescope",174517,3820,20230,"2024-09-24"
"@cosmology/types","telescope",170719,3854,20198,"2024-09-24"
"@cosmology/utils","telescope",170701,3878,20311,"2024-09-24"
"@cosmology/proto-parser","telescope",170016,3822,20103,"2024-09-24"
"@osmonauts/telescope","telescope",275653,6172,19140,"2024-09-24"
"@osmonauts/lcd","telescope",859588,16916,65326,"2024-09-24"
"@osmonauts/ast","telescope",269451,6157,18747,"2024-09-24"
"@osmonauts/utils","telescope",255936,6135,17927,"2024-09-24"
"@osmonauts/types","telescope",281543,6146,18356,"2024-09-24"
"@osmonauts/proto-parser","telescope",283512,6152,18650,"2024-09-24"
"@dydxprotocol/v4-client-js","dydx",51784,1507,4163,"2024-09-24"
"stargazejs","stargaze",14452,191,669,"2024-09-24"
"@stargaze-zone/chain","stargaze",1086,2,45,"2024-09-24"
"@stargaze-zone/contracts","stargaze",1478,12,42,"2024-09-24"
"stargaze-query","stargaze",1543,5,48,"2024-09-24"
"stridejs","stride",23921,285,1769,"2024-09-24"
"quicksilverjs","quicksilver",4406,26,140,"2024-09-24"
"juno-network","juno",18739,261,1187,"2024-09-24"
"@juno-network/assets","juno",3082,3,40,"2024-09-24"
"@osmonauts/math","osmosis",23595,658,2929,"2024-09-24"
"osmojs","osmosis",292190,7288,25557,"2024-09-24"
"osmo-query","osmosis",10948,329,1387,"2024-09-24"
"@chain-registry/client","chain-registry",193556,7222,34308,"2024-09-24"
"@chain-registry/types","chain-registry",1188181,27355,119058,"2024-09-24"
"@chain-registry/keplr","chain-registry",422921,14283,62075,"2024-09-24"
"@chain-registry/cosmostation","chain-registry",333444,7628,42224,"2024-09-24"
"@chain-registry/osmosis","chain-registry",68916,1618,8054,"2024-09-24"
