"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",21813,634,2363,"2024-07-07"
"@cosmos-kit/core","cosmos-kit",353820,11614,37547,"2024-07-07"
"@cosmos-kit/react","cosmos-kit",115555,1980,7512,"2024-07-07"
"@cosmos-kit/react-lite","cosmos-kit",122119,2430,10601,"2024-07-07"
"@cosmos-kit/walletconnect","cosmos-kit",218250,6176,21831,"2024-07-07"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",37858,662,3156,"2024-07-07"
"@cosmos-kit/ledger","cosmos-kit-wallets",29952,649,3274,"2024-07-07"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",20437,427,2153,"2024-07-07"
"@cosmos-kit/fin","cosmos-kit-wallets",26503,620,3011,"2024-07-07"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",33721,695,3125,"2024-07-07"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",73352,3057,9963,"2024-07-07"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",50101,2736,8860,"2024-07-07"
"@cosmos-kit/shell","cosmos-kit-wallets",28825,574,2971,"2024-07-07"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1277,64,365,"2024-07-07"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",150305,3705,13338,"2024-07-07"
"@cosmos-kit/vectis","cosmos-kit-wallets",47841,902,3635,"2024-07-07"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",31137,679,3309,"2024-07-07"
"@cosmos-kit/ninji","cosmos-kit-wallets",6219,139,1091,"2024-07-07"
"@cosmos-kit/station-extension","cosmos-kit-wallets",71172,3185,10727,"2024-07-07"
"@cosmos-kit/coin98","cosmos-kit-wallets",33930,659,3167,"2024-07-07"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",189201,4104,15332,"2024-07-07"
"@cosmos-kit/exodus","cosmos-kit-wallets",27091,597,2937,"2024-07-07"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",39944,2703,8732,"2024-07-07"
"@cosmos-kit/leap","cosmos-kit-wallets",183307,3591,13100,"2024-07-07"
"@cosmos-kit/xdefi","cosmos-kit-wallets",78499,2695,9477,"2024-07-07"
"@cosmos-kit/web3auth","cosmos-kit-wallets",19704,133,1143,"2024-07-07"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3311,111,551,"2024-07-07"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",150104,3146,11426,"2024-07-07"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",29305,590,2981,"2024-07-07"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",140193,3253,11475,"2024-07-07"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",47234,896,3575,"2024-07-07"
"@cosmos-kit/station","cosmos-kit-wallets",70925,3163,10712,"2024-07-07"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",27681,761,3099,"2024-07-07"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",151374,3603,13574,"2024-07-07"
"@cosmos-kit/initia","cosmos-kit-wallets",3164,105,511,"2024-07-07"
"@cosmos-kit/frontier","cosmos-kit-wallets",36256,595,2939,"2024-07-07"
"@cosmos-kit/trust","cosmos-kit-wallets",50496,2717,8655,"2024-07-07"
"@cosmos-kit/compass","cosmos-kit-wallets",37094,666,3293,"2024-07-07"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",191260,4094,15540,"2024-07-07"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",200299,4554,16788,"2024-07-07"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",6481,142,1111,"2024-07-07"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",42642,753,3543,"2024-07-07"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",98679,2860,10118,"2024-07-07"
