"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",14994,436,1009,"2024-04-18"
"@cosmos-kit/core","cosmos-kit",269231,5275,14896,"2024-04-18"
"@cosmos-kit/react","cosmos-kit",101098,1051,2738,"2024-04-18"
"@cosmos-kit/react-lite","cosmos-kit",94704,1481,4362,"2024-04-18"
"@cosmos-kit/walletconnect","cosmos-kit",162464,2941,9038,"2024-04-18"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",29030,491,1306,"2024-04-18"
"@cosmos-kit/ledger","cosmos-kit-wallets",20169,571,1559,"2024-04-18"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",12382,373,1615,"2024-04-18"
"@cosmos-kit/fin","cosmos-kit-wallets",17799,516,1626,"2024-04-18"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",24580,512,1411,"2024-04-18"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",45935,1541,4454,"2024-04-18"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",34750,574,1501,"2024-04-18"
"@cosmos-kit/shell","cosmos-kit-wallets",19835,535,1409,"2024-04-18"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",359,11,87,"2024-04-18"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",113593,2229,6359,"2024-04-18"
"@cosmos-kit/vectis","cosmos-kit-wallets",38999,580,1560,"2024-04-18"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",21738,549,1756,"2024-04-18"
"@cosmos-kit/ninji","cosmos-kit-wallets",3192,74,494,"2024-04-18"
"@cosmos-kit/station-extension","cosmos-kit-wallets",41088,1746,5121,"2024-04-18"
"@cosmos-kit/coin98","cosmos-kit-wallets",24901,514,1451,"2024-04-18"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",143401,2890,8694,"2024-04-18"
"@cosmos-kit/exodus","cosmos-kit-wallets",18665,483,1286,"2024-04-18"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",24930,553,1441,"2024-04-18"
"@cosmos-kit/leap","cosmos-kit-wallets",144634,2706,8123,"2024-04-18"
"@cosmos-kit/xdefi","cosmos-kit-wallets",51549,1538,4497,"2024-04-18"
"@cosmos-kit/web3auth","cosmos-kit-wallets",16540,88,433,"2024-04-18"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",1883,19,102,"2024-04-18"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",120179,2069,5992,"2024-04-18"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",20301,533,1412,"2024-04-18"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",106802,2035,5948,"2024-04-18"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",37560,580,1557,"2024-04-18"
"@cosmos-kit/station","cosmos-kit-wallets",41001,1757,5173,"2024-04-18"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",19043,515,1322,"2024-04-18"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",109161,2657,8040,"2024-04-18"
"@cosmos-kit/initia","cosmos-kit-wallets",1804,19,100,"2024-04-18"
"@cosmos-kit/frontier","cosmos-kit-wallets",27635,490,1313,"2024-04-18"
"@cosmos-kit/trust","cosmos-kit-wallets",36737,588,1538,"2024-04-18"
"@cosmos-kit/compass","cosmos-kit-wallets",27527,535,1525,"2024-04-18"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",144160,2737,8570,"2024-04-18"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",150681,2969,9100,"2024-04-18"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",3384,74,510,"2024-04-18"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",32426,567,1834,"2024-04-18"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",69396,1745,5073,"2024-04-18"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",38291,1106,3478,"2024-04-18"
"@cosmos-kit/omni","cosmos-kit-wallets",33359,542,1550,"2024-04-18"
"@cosmos-kit/keplr","cosmos-kit-wallets",164240,2786,8556,"2024-04-18"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",35101,556,1584,"2024-04-18"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",69932,2709,8184,"2024-04-18"
"@cosmwasm/ts-codegen","cosmwasm",314107,19870,46497,"2024-04-18"
"wasm-ast-types","cosmwasm",312562,19876,46486,"2024-04-18"
"@interchain-ui/react","interchain-ui",52307,1482,3718,"2024-04-18"
"@cosmology/telescope","telescope",56513,2364,6646,"2024-04-18"
"@cosmology/lcd","telescope",53724,3289,7651,"2024-04-18"
"@cosmology/ast","telescope",55353,2317,6473,"2024-04-18"
"@osmonauts/telescope","telescope",200605,1196,8287,"2024-04-18"
"@osmonauts/lcd","telescope",535042,11386,36967,"2024-04-18"
"@osmonauts/ast","telescope",193459,1217,8341,"2024-04-18"
"@dydxprotocol/v4-client-js","dydx",20521,2415,5326,"2024-04-18"
"stargazejs","stargaze",12847,95,227,"2024-04-18"
"@stargaze-zone/chain","stargaze",1477,13,62,"2024-04-18"
"@stargaze-zone/contracts","stargaze",1858,13,55,"2024-04-18"
"stargaze-query","stargaze",1150,91,241,"2024-04-18"
"stridejs","stride",19362,274,812,"2024-04-18"
"quicksilverjs","quicksilver",4585,87,188,"2024-04-18"
"juno-network","juno",15437,155,407,"2024-04-18"
"@juno-network/assets","juno",4087,0,7,"2024-04-18"
"@osmonauts/math","osmosis",12912,350,738,"2024-04-18"
"osmojs","osmosis",192122,3785,9988,"2024-04-18"
"@chain-registry/client","chain-registry",34994,3346,7943,"2024-04-18"
"@chain-registry/types","chain-registry",656967,16313,42979,"2024-04-18"
"@chain-registry/keplr","chain-registry",168677,3832,11141,"2024-04-18"
"@chain-registry/cosmostation","chain-registry",124133,4743,13073,"2024-04-18"
"@chain-registry/osmosis","chain-registry",40184,1462,2956,"2024-04-18"
"@chain-registry/juno","chain-registry",11346,733,1320,"2024-04-18"
"@chain-registry/assets","chain-registry",25737,915,1732,"2024-04-18"
"@chain-registry/utils","chain-registry",137081,5002,12889,"2024-04-18"
"chain-registry","chain-registry",345048,7500,24861,"2024-04-18"
