"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",31080,789,3891,"2024-09-22"
"@cosmos-kit/core","cosmos-kit",439377,6858,32582,"2024-09-22"
"@cosmos-kit/react","cosmos-kit",133181,3217,11658,"2024-09-22"
"@cosmos-kit/react-lite","cosmos-kit",153985,3201,13018,"2024-09-22"
"@cosmos-kit/walletconnect","cosmos-kit",296968,5384,27280,"2024-09-22"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",47977,1170,4698,"2024-09-22"
"@cosmos-kit/ledger","cosmos-kit-wallets",41531,1094,4712,"2024-09-22"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",24881,431,1340,"2024-09-22"
"@cosmos-kit/fin","cosmos-kit-wallets",37444,1031,4436,"2024-09-22"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",44833,1102,4514,"2024-09-22"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",138523,3535,19644,"2024-09-22"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",109016,3281,18880,"2024-09-22"
"@cosmos-kit/shell","cosmos-kit-wallets",39558,993,4376,"2024-09-22"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1720,60,144,"2024-09-22"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",220669,4484,23281,"2024-09-22"
"@cosmos-kit/vectis","cosmos-kit-wallets",60691,1843,6645,"2024-09-22"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",42415,1072,4475,"2024-09-22"
"@cosmos-kit/ninji","cosmos-kit-wallets",7911,243,650,"2024-09-22"
"@cosmos-kit/station-extension","cosmos-kit-wallets",138562,3728,20427,"2024-09-22"
"@cosmos-kit/coin98","cosmos-kit-wallets",45046,1177,4511,"2024-09-22"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",265058,5177,26167,"2024-09-22"
"@cosmos-kit/exodus","cosmos-kit-wallets",37843,1097,4392,"2024-09-22"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",98661,3374,18771,"2024-09-22"
"@cosmos-kit/leap","cosmos-kit-wallets",250828,4717,24200,"2024-09-22"
"@cosmos-kit/xdefi","cosmos-kit-wallets",140854,3090,18484,"2024-09-22"
"@cosmos-kit/web3auth","cosmos-kit-wallets",22714,483,1211,"2024-09-22"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4101,118,337,"2024-09-22"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",210972,3850,21041,"2024-09-22"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",39975,1006,4314,"2024-09-22"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",203660,3796,20914,"2024-09-22"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",59584,1840,6434,"2024-09-22"
"@cosmos-kit/station","cosmos-kit-wallets",138385,3756,20477,"2024-09-22"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",38431,1040,4404,"2024-09-22"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",226306,4735,24474,"2024-09-22"
"@cosmos-kit/initia","cosmos-kit-wallets",3922,115,311,"2024-09-22"
"@cosmos-kit/frontier","cosmos-kit-wallets",46768,1161,4707,"2024-09-22"
"@cosmos-kit/trust","cosmos-kit-wallets",109170,3281,18800,"2024-09-22"
"@cosmos-kit/compass","cosmos-kit-wallets",48922,1103,4760,"2024-09-22"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",264214,4900,24959,"2024-09-22"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",278825,5481,26898,"2024-09-22"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",8291,262,765,"2024-09-22"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",54881,1141,4841,"2024-09-22"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",160981,3456,19657,"2024-09-22"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",116154,2856,16151,"2024-09-22"
"@cosmos-kit/omni","cosmos-kit-wallets",52126,1311,5028,"2024-09-22"
"@cosmos-kit/keplr","cosmos-kit-wallets",272400,4998,24869,"2024-09-22"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",54163,1353,5192,"2024-09-22"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",184583,4195,23050,"2024-09-22"
"@cosmwasm/ts-codegen","cosmwasm",679420,15352,61761,"2024-09-22"
