"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",33346,792,3801,"2024-10-09"
"@cosmos-kit/core","cosmos-kit",456232,8044,33220,"2024-10-09"
"@cosmos-kit/react","cosmos-kit",138155,2388,12212,"2024-10-09"
"@cosmos-kit/react-lite","cosmos-kit",161223,2821,14096,"2024-10-09"
"@cosmos-kit/walletconnect","cosmos-kit",310977,6790,26568,"2024-10-09"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",50224,942,4652,"2024-10-09"
"@cosmos-kit/ledger","cosmos-kit-wallets",44270,1013,4762,"2024-10-09"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",25458,278,1284,"2024-10-09"
"@cosmos-kit/fin","cosmos-kit-wallets",40024,947,4483,"2024-10-09"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",47356,936,4502,"2024-10-09"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",150048,5627,19154,"2024-10-09"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",118501,5059,17275,"2024-10-09"
"@cosmos-kit/shell","cosmos-kit-wallets",42043,921,4421,"2024-10-09"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1937,96,298,"2024-10-09"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",232754,6273,22621,"2024-10-09"
"@cosmos-kit/vectis","cosmos-kit-wallets",64149,1494,7326,"2024-10-09"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",45065,982,4612,"2024-10-09"
"@cosmos-kit/ninji","cosmos-kit-wallets",8287,196,769,"2024-10-09"
"@cosmos-kit/station-extension","cosmos-kit-wallets",150374,5734,19923,"2024-10-09"
"@cosmos-kit/coin98","cosmos-kit-wallets",47550,922,4557,"2024-10-09"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",279100,7073,26161,"2024-10-09"
"@cosmos-kit/exodus","cosmos-kit-wallets",40320,915,4441,"2024-10-09"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",108399,5017,17345,"2024-10-09"
"@cosmos-kit/leap","cosmos-kit-wallets",262773,6276,23276,"2024-10-09"
"@cosmos-kit/xdefi","cosmos-kit-wallets",151072,5098,17143,"2024-10-09"
"@cosmos-kit/web3auth","cosmos-kit-wallets",23109,158,1059,"2024-10-09"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4208,48,304,"2024-10-09"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",220730,5531,19633,"2024-10-09"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",42471,923,4369,"2024-10-09"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",213800,5492,19469,"2024-10-09"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",63033,1486,7146,"2024-10-09"
"@cosmos-kit/station","cosmos-kit-wallets",150249,5755,20005,"2024-10-09"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",40922,915,4403,"2024-10-09"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",240524,6509,24297,"2024-10-09"
