"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",24124,712,2984,"2024-07-29"
"@cosmos-kit/core","cosmos-kit",385114,10528,46938,"2024-07-29"
"@cosmos-kit/react","cosmos-kit",120428,1916,8994,"2024-07-29"
"@cosmos-kit/react-lite","cosmos-kit",131104,2873,11603,"2024-07-29"
"@cosmos-kit/walletconnect","cosmos-kit",245022,8698,33337,"2024-07-29"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",40863,848,3745,"2024-07-29"
"@cosmos-kit/ledger","cosmos-kit-wallets",32944,920,3722,"2024-07-29"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",22231,484,2293,"2024-07-29"
"@cosmos-kit/fin","cosmos-kit-wallets",29323,867,3530,"2024-07-29"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",36612,855,3663,"2024-07-29"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",94541,7121,24470,"2024-07-29"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",69746,6749,23065,"2024-07-29"
"@cosmos-kit/shell","cosmos-kit-wallets",31585,860,3412,"2024-07-29"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1396,36,188,"2024-07-29"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",173631,7975,27967,"2024-07-29"
"@cosmos-kit/vectis","cosmos-kit-wallets",51744,1251,5453,"2024-07-29"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",34105,921,3726,"2024-07-29"
"@cosmos-kit/ninji","cosmos-kit-wallets",6724,150,704,"2024-07-29"
"@cosmos-kit/station-extension","cosmos-kit-wallets",93000,7368,25250,"2024-07-29"
"@cosmos-kit/coin98","cosmos-kit-wallets",36835,860,3649,"2024-07-29"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",214229,8562,30095,"2024-07-29"
"@cosmos-kit/exodus","cosmos-kit-wallets",29847,843,3437,"2024-07-29"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",59388,6703,22811,"2024-07-29"
"@cosmos-kit/leap","cosmos-kit-wallets",205327,7881,27617,"2024-07-29"
"@cosmos-kit/xdefi","cosmos-kit-wallets",98858,6961,23257,"2024-07-29"
