"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",17573,656,2692,"2024-05-16"
"@cosmos-kit/core","cosmos-kit",298835,6789,32650,"2024-05-16"
"@cosmos-kit/react","cosmos-kit",106641,1501,7305,"2024-05-16"
"@cosmos-kit/react-lite","cosmos-kit",104223,2108,9894,"2024-05-16"
"@cosmos-kit/walletconnect","cosmos-kit",182106,4367,20223,"2024-05-16"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",32204,589,3286,"2024-05-16"
"@cosmos-kit/ledger","cosmos-kit-wallets",23954,685,3920,"2024-05-16"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",16056,795,3726,"2024-05-16"
"@cosmos-kit/fin","cosmos-kit-wallets",20934,608,3251,"2024-05-16"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",27856,581,3393,"2024-05-16"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",55814,2226,10173,"2024-05-16"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",38428,751,3799,"2024-05-16"
"@cosmos-kit/shell","cosmos-kit-wallets",23327,602,3617,"2024-05-16"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",735,59,380,"2024-05-16"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",127294,2939,14189,"2024-05-16"
"@cosmos-kit/vectis","cosmos-kit-wallets",42444,647,3586,"2024-05-16"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",25185,677,3563,"2024-05-16"
"@cosmos-kit/ninji","cosmos-kit-wallets",4237,235,1058,"2024-05-16"
"@cosmos-kit/station-extension","cosmos-kit-wallets",52389,2485,11681,"2024-05-16"
"@cosmos-kit/coin98","cosmos-kit-wallets",28186,592,3402,"2024-05-16"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",161564,3829,18754,"2024-05-16"
"@cosmos-kit/exodus","cosmos-kit-wallets",21675,581,3121,"2024-05-16"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",28492,728,3682,"2024-05-16"
"@cosmos-kit/leap","cosmos-kit-wallets",161029,3702,17955,"2024-05-16"
"@cosmos-kit/xdefi","cosmos-kit-wallets",61521,2161,10274,"2024-05-16"
"@cosmos-kit/web3auth","cosmos-kit-wallets",17732,209,1207,"2024-05-16"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",2516,126,635,"2024-05-16"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",132277,2785,13496,"2024-05-16"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",23801,599,3625,"2024-05-16"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",119686,2783,13300,"2024-05-16"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",41053,639,3627,"2024-05-16"
"@cosmos-kit/station","cosmos-kit-wallets",52221,2477,11604,"2024-05-16"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",22058,583,3126,"2024-05-16"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",126029,3691,17403,"2024-05-16"
"@cosmos-kit/initia","cosmos-kit-wallets",2416,123,614,"2024-05-16"
"@cosmos-kit/frontier","cosmos-kit-wallets",30803,589,3280,"2024-05-16"
"@cosmos-kit/trust","cosmos-kit-wallets",40298,633,3690,"2024-05-16"
"@cosmos-kit/compass","cosmos-kit-wallets",31131,711,3721,"2024-05-16"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",162445,4081,18837,"2024-05-16"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",169804,4164,19739,"2024-05-16"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",4445,235,1074,"2024-05-16"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",36299,792,3990,"2024-05-16"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",80528,2392,11507,"2024-05-16"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",45970,1766,7875,"2024-05-16"
"@cosmos-kit/omni","cosmos-kit-wallets",36803,619,3570,"2024-05-16"
"@cosmos-kit/keplr","cosmos-kit-wallets",180613,4021,18888,"2024-05-16"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",38578,618,3603,"2024-05-16"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",86974,3707,17576,"2024-05-16"
"@cosmwasm/ts-codegen","cosmwasm",409354,17365,101543,"2024-05-16"
"@cosmwasm/ts-codegen-types","cosmwasm",386,45,386,"2024-05-16"
"@cosmwasm/ts-codegen-ast","cosmwasm",354,42,354,"2024-05-16"
"wasm-ast-types","cosmwasm",406929,17492,100933,"2024-05-16"
"@interchain-ui/react","interchain-ui",60455,1651,8376,"2024-05-16"
"@cosmology/telescope","telescope",76417,5498,20385,"2024-05-16"
"@cosmology/lcd","telescope",75502,5618,22503,"2024-05-16"
"@cosmology/ast","telescope",74757,5210,19882,"2024-05-16"
"@cosmology/types","telescope",72508,5231,19841,"2024-05-16"
"@osmonauts/telescope","telescope",211977,4380,14381,"2024-05-16"
"@osmonauts/lcd","telescope",595339,17843,65707,"2024-05-16"
"@osmonauts/ast","telescope",205304,4395,14204,"2024-05-16"
"@dydxprotocol/v4-client-js","dydx",24880,1461,4537,"2024-05-16"
"stargazejs","stargaze",13213,178,720,"2024-05-16"
"@stargaze-zone/chain","stargaze",1312,40,66,"2024-05-16"
"@stargaze-zone/contracts","stargaze",1698,45,70,"2024-05-16"
"stargaze-query","stargaze",1228,21,81,"2024-05-16"
"stridejs","stride",20905,389,1733,"2024-05-16"
"quicksilverjs","quicksilver",4216,84,313,"2024-05-16"
"juno-network","juno",16115,295,1119,"2024-05-16"
"@juno-network/assets","juno",3887,1,89,"2024-05-16"
"@osmonauts/math","osmosis",14502,443,1632,"2024-05-16"
"osmojs","osmosis",209879,5634,21426,"2024-05-16"
"@chain-registry/client","chain-registry",48974,2831,15020,"2024-05-16"
"@chain-registry/types","chain-registry",735249,18491,86416,"2024-05-16"
"@chain-registry/keplr","chain-registry",189533,5018,23272,"2024-05-16"
"@chain-registry/cosmostation","chain-registry",150449,6007,27419,"2024-05-16"
"@chain-registry/osmosis","chain-registry",44130,1211,5046,"2024-05-16"
"@chain-registry/juno","chain-registry",13325,558,2709,"2024-05-16"
"@chain-registry/assets","chain-registry",26794,657,3248,"2024-05-16"
"@chain-registry/utils","chain-registry",160376,4984,24836,"2024-05-16"
"chain-registry","chain-registry",381712,12346,41375,"2024-05-16"
"@cosmology/cli","cosmology",11986,18,470,"2024-05-16"
"@cosmology/core","cosmology",22680,182,1090,"2024-05-16"
"cosmology","cosmology",12663,353,841,"2024-05-16"
"interchain","cosmology",12607,155,296,"2024-05-16"
"interchain-query","cosmology",10047,197,659,"2024-05-16"
"create-cosmos-app","cosmology",7652,184,485,"2024-05-16"
"starshipjs","starship",1184,63,1184,"2024-05-16"
"@starship-ci/cli","starship",1339,82,1339,"2024-05-16"
"@starship-ci/client","starship",1565,75,1565,"2024-05-16"
"pg-proto-parser","launchql",3364,107,360,"2024-05-16"
"@pgsql/parser","launchql",134,4,76,"2024-05-16"
"@pgsql/deparser","launchql",,,,"2024-05-16"
"@pgsql/enums","launchql",674,7,55,"2024-05-16"
