"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",37633,967,3375,"2024-11-16"
"@cosmos-kit/core","cosmos-kit",512791,12528,52042,"2024-11-16"
"@cosmos-kit/react","cosmos-kit",146854,2069,10677,"2024-11-16"
"@cosmos-kit/react-lite","cosmos-kit",174782,2740,12854,"2024-11-16"
"@cosmos-kit/walletconnect","cosmos-kit",363716,11107,46149,"2024-11-16"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",54322,1003,3978,"2024-11-16"
"@cosmos-kit/ledger","cosmos-kit-wallets",51308,1271,5403,"2024-11-16"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",27544,408,1521,"2024-11-16"
"@cosmos-kit/fin","cosmos-kit-wallets",45157,1009,3861,"2024-11-16"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",52207,1001,3904,"2024-11-16"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",198170,9355,39083,"2024-11-16"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",163449,9366,38061,"2024-11-16"
"@cosmos-kit/shell","cosmos-kit-wallets",47146,1007,3823,"2024-11-16"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",3735,250,1385,"2024-11-16"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",283209,10192,43116,"2024-11-16"
"@cosmos-kit/vectis","cosmos-kit-wallets",69704,1059,5383,"2024-11-16"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",50473,1052,4025,"2024-11-16"
"@cosmos-kit/ninji","cosmos-kit-wallets",9215,63,533,"2024-11-16"
"@cosmos-kit/station-extension","cosmos-kit-wallets",198507,9503,39868,"2024-11-16"
"@cosmos-kit/coin98","cosmos-kit-wallets",52426,1005,3896,"2024-11-16"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",331736,10749,45700,"2024-11-16"
"@cosmos-kit/exodus","cosmos-kit-wallets",45347,998,3802,"2024-11-16"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",153639,9366,37977,"2024-11-16"
"@cosmos-kit/leap","cosmos-kit-wallets",312190,10539,43594,"2024-11-16"
"@cosmos-kit/xdefi","cosmos-kit-wallets",197719,9404,38232,"2024-11-16"
"@cosmos-kit/web3auth","cosmos-kit-wallets",23898,132,878,"2024-11-16"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4811,58,336,"2024-11-16"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",266660,9929,40842,"2024-11-16"
