"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",544,9,26,"2025-01-24"
"@hyperweb/cli","hyperwebjs",100,1,8,"2025-01-24"
"hyperwebjs","hyperwebjs",571,12,42,"2025-01-24"
"hyperweb-kit","hyperwebjs",101,1,6,"2025-01-24"
"@hyperweb/build","hyperwebjs",200,4,14,"2025-01-24"
"@hyperweb/ts-json-schema","hyperwebjs",96,1,8,"2025-01-24"
"interchainjs","interchain-js",10131,764,3770,"2025-01-24"
"injectivejs","interchain-js",5967,177,675,"2025-01-24"
"@interchainjs/utils","interchain-js",9947,581,3143,"2025-01-24"
"@interchainjs/types","interchain-js",10203,609,3195,"2025-01-24"
"@interchainjs/auth","interchain-js",9160,565,3164,"2025-01-24"
"@interchainjs/cosmos","interchain-js",10107,521,3291,"2025-01-24"
"@interchainjs/cosmos-msgs","interchain-js",362,6,15,"2025-01-24"
"@interchainjs/cosmos-query","interchain-js",357,7,16,"2025-01-24"
"@interchainjs/ethereum","interchain-js",4967,274,1088,"2025-01-24"
"@interchainjs/injective","interchain-js",5484,186,1249,"2025-01-24"
"@interchainjs/cosmos-types","interchain-js",11642,784,4073,"2025-01-24"
"@interchainjs/ethermint","interchain-js",731,5,28,"2025-01-24"
"injective-query","interchain-js",80,2,11,"2025-01-24"
"injective-react","interchain-js",887,152,524,"2025-01-24"
"injective-vue","interchain-js",673,114,449,"2025-01-24"
"interchain-react","interchain-js",886,11,504,"2025-01-24"
"interchain-kit","cosmos-kit",4388,70,1464,"2025-01-24"
"@interchain-kit/core","cosmos-kit",9173,192,3614,"2025-01-24"
"@interchain-kit/react","cosmos-kit",4355,192,1585,"2025-01-24"
"@interchain-kit/vue","cosmos-kit",1288,49,807,"2025-01-24"
"cosmos-kit","cosmos-kit",46048,892,3461,"2025-01-24"
"@cosmos-kit/core","cosmos-kit",687612,10291,66540,"2025-01-24"
"@cosmos-kit/react","cosmos-kit",150416,1908,6910,"2025-01-24"
"@cosmos-kit/react-lite","cosmos-kit",183061,2326,8189,"2025-01-24"
"@cosmos-kit/walletconnect","cosmos-kit",501154,7647,45974,"2025-01-24"
"create-cosmos-app","create-cosmos-app",6080,91,292,"2025-01-24"
"create-interchain-app","create-cosmos-app",987,15,47,"2025-01-24"
"@interchain-kit/okx-extension","interchain-kit-wallets",4233,66,1421,"2025-01-24"
"@interchain-kit/mock-wallet","interchain-kit-wallets",3472,88,976,"2025-01-24"
"@interchain-kit/leap-extension","interchain-kit-wallets",4140,82,1444,"2025-01-24"
"@interchain-kit/ledger","interchain-kit-wallets",4115,119,1494,"2025-01-24"
"@interchain-kit/coin98-extension","interchain-kit-wallets",4130,70,1503,"2025-01-24"
"@interchain-kit/leap-mobile","interchain-kit-wallets",4105,69,1476,"2025-01-24"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",4049,128,1480,"2025-01-24"
"@interchain-kit/keplr-extension","interchain-kit-wallets",4327,140,1544,"2025-01-24"
"@interchain-kit/frontier-extension","interchain-kit-wallets",2697,66,1444,"2025-01-24"
"@interchain-kit/station-extension","interchain-kit-wallets",2685,105,1424,"2025-01-24"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",2682,66,1418,"2025-01-24"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",2673,68,1424,"2025-01-24"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",1684,87,1377,"2025-01-24"
"@interchain-kit/trust-extension","interchain-kit-wallets",1571,77,1336,"2025-01-24"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",1611,80,1371,"2025-01-24"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",857,30,743,"2025-01-24"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58668,504,2600,"2025-01-24"
"@cosmos-kit/ledger","cosmos-kit-wallets",61247,1083,4072,"2025-01-24"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",33248,818,3042,"2025-01-24"
"@cosmos-kit/fin","cosmos-kit-wallets",53668,952,3745,"2025-01-24"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",58718,1006,3860,"2025-01-24"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",341584,5312,39067,"2025-01-24"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",303208,5324,39271,"2025-01-24"
"@cosmos-kit/shell","cosmos-kit-wallets",55148,920,3564,"2025-01-24"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",5280,151,343,"2025-01-24"
