"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",573,5,39,"2025-02-12"
"@hyperweb/cli","hyperwebjs",110,1,11,"2025-02-12"
"hyperwebjs","hyperwebjs",684,73,125,"2025-02-12"
"hyperweb-kit","hyperwebjs",110,1,10,"2025-02-12"
"@hyperweb/build","hyperwebjs",277,64,81,"2025-02-12"
"@hyperweb/ts-json-schema","hyperwebjs",163,58,68,"2025-02-12"
"interchainjs","interchain-js",12040,856,4289,"2025-02-12"
"injectivejs","interchain-js",6472,137,1143,"2025-02-12"
"@interchainjs/utils","interchain-js",12358,1262,4239,"2025-02-12"
"@interchainjs/types","interchain-js",12664,1315,4324,"2025-02-12"
"@interchainjs/auth","interchain-js",11340,1126,4003,"2025-02-12"
"@interchainjs/cosmos","interchain-js",12349,1187,4120,"2025-02-12"
"@interchainjs/cosmos-msgs","interchain-js",378,1,22,"2025-02-12"
"@interchainjs/cosmos-query","interchain-js",373,2,23,"2025-02-12"
"@interchainjs/ethereum","interchain-js",5703,443,1429,"2025-02-12"
"@interchainjs/injective","interchain-js",6429,575,1648,"2025-02-12"
"@interchainjs/cosmos-types","interchain-js",14152,1363,4911,"2025-02-12"
"@interchainjs/ethermint","interchain-js",753,3,27,"2025-02-12"
"injective-query","interchain-js",90,1,14,"2025-02-12"
"injective-react","interchain-js",1549,80,968,"2025-02-12"
"injective-vue","interchain-js",1306,79,909,"2025-02-12"
"interchain-react","interchain-js",935,10,360,"2025-02-12"
"interchain-kit","cosmos-kit",5165,336,1528,"2025-02-12"
"@interchain-kit/core","cosmos-kit",10692,1015,3431,"2025-02-12"
"@interchain-kit/react","cosmos-kit",5044,431,1519,"2025-02-12"
"@interchain-kit/vue","cosmos-kit",1570,186,610,"2025-02-12"
"cosmos-kit","cosmos-kit",47854,942,4329,"2025-02-12"
"@cosmos-kit/core","cosmos-kit",690802,7481,38400,"2025-02-12"
"@cosmos-kit/react","cosmos-kit",149592,2198,9105,"2025-02-12"
"@cosmos-kit/react-lite","cosmos-kit",183085,2437,10365,"2025-02-12"
"@cosmos-kit/walletconnect","cosmos-kit",507666,6792,30370,"2025-02-12"
"create-cosmos-app","create-cosmos-app",5869,14,210,"2025-02-12"
"create-interchain-app","create-cosmos-app",1149,11,255,"2025-02-12"
"@interchain-kit/okx-extension","interchain-kit-wallets",4831,392,1230,"2025-02-12"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4107,421,1113,"2025-02-12"
"@interchain-kit/leap-extension","interchain-kit-wallets",4856,476,1403,"2025-02-12"
"@interchain-kit/ledger","interchain-kit-wallets",4709,404,1292,"2025-02-12"
"@interchain-kit/coin98-extension","interchain-kit-wallets",4736,409,1308,"2025-02-12"
"@interchain-kit/leap-mobile","interchain-kit-wallets",4727,426,1318,"2025-02-12"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",4655,413,1374,"2025-02-12"
"@interchain-kit/keplr-extension","interchain-kit-wallets",5034,460,1475,"2025-02-12"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3226,365,1270,"2025-02-12"
"@interchain-kit/station-extension","interchain-kit-wallets",3226,367,1278,"2025-02-12"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",3218,369,1228,"2025-02-12"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",3267,398,1296,"2025-02-12"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",2264,403,1289,"2025-02-12"
