"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",37300,1065,3277,"2024-11-14"
"@cosmos-kit/core","cosmos-kit",509210,12311,51642,"2024-11-14"
"@cosmos-kit/react","cosmos-kit",146613,2598,10980,"2024-11-14"
"@cosmos-kit/react-lite","cosmos-kit",174113,3174,13031,"2024-11-14"
"@cosmos-kit/walletconnect","cosmos-kit",360413,10951,46014,"2024-11-14"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",54094,1135,4019,"2024-11-14"
"@cosmos-kit/ledger","cosmos-kit-wallets",50883,1466,5457,"2024-11-14"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",27378,362,1501,"2024-11-14"
"@cosmos-kit/fin","cosmos-kit-wallets",44805,1097,3857,"2024-11-14"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",51925,1110,3922,"2024-11-14"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",195091,9056,38703,"2024-11-14"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",160598,9023,37724,"2024-11-14"
"@cosmos-kit/shell","cosmos-kit-wallets",46795,1103,3835,"2024-11-14"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",3664,346,1421,"2024-11-14"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",280139,10202,42893,"2024-11-14"
"@cosmos-kit/vectis","cosmos-kit-wallets",69573,1337,5465,"2024-11-14"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",50105,1137,4016,"2024-11-14"
"@cosmos-kit/ninji","cosmos-kit-wallets",9209,128,624,"2024-11-14"
"@cosmos-kit/station-extension","cosmos-kit-wallets",195477,9241,39540,"2024-11-14"
"@cosmos-kit/coin98","cosmos-kit-wallets",52135,1113,3923,"2024-11-14"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",328572,10725,45544,"2024-11-14"
"@cosmos-kit/exodus","cosmos-kit-wallets",44999,1089,3803,"2024-11-14"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",150736,9005,37614,"2024-11-14"
"@cosmos-kit/leap","cosmos-kit-wallets",309207,10366,43475,"2024-11-14"
"@cosmos-kit/xdefi","cosmos-kit-wallets",194691,8986,37851,"2024-11-14"
"@cosmos-kit/web3auth","cosmos-kit-wallets",23934,255,991,"2024-11-14"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4788,86,347,"2024-11-14"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",263857,9774,40639,"2024-11-14"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",47278,1118,3851,"2024-11-14"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",257866,9703,40476,"2024-11-14"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",68359,1334,5439,"2024-11-14"
"@cosmos-kit/station","cosmos-kit-wallets",195295,9196,39385,"2024-11-14"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",45830,1110,4027,"2024-11-14"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",291195,10325,43548,"2024-11-14"
"@cosmos-kit/initia","cosmos-kit-wallets",4582,83,343,"2024-11-14"
"@cosmos-kit/frontier","cosmos-kit-wallets",52823,1138,4002,"2024-11-14"
"@cosmos-kit/trust","cosmos-kit-wallets",160642,8989,37669,"2024-11-14"
"@cosmos-kit/compass","cosmos-kit-wallets",56452,1127,3983,"2024-11-14"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",324467,10547,44255,"2024-11-14"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",344023,11055,46724,"2024-11-14"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",9884,138,825,"2024-11-14"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",62664,1134,4102,"2024-11-14"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",214413,9077,38315,"2024-11-14"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",166644,8113,35535,"2024-11-14"
"@cosmos-kit/omni","cosmos-kit-wallets",57875,1152,4057,"2024-11-14"
"@cosmos-kit/keplr","cosmos-kit-wallets",328947,10501,43865,"2024-11-14"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",60152,1186,4197,"2024-11-14"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",248088,10282,43061,"2024-11-14"
"@cosmwasm/ts-codegen","cosmwasm",791651,15644,72497,"2024-11-14"
"@cosmwasm/ts-codegen-types","cosmwasm",38581,474,6323,"2024-11-14"
