"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",20525,397,2102,"2024-06-24"
"@cosmos-kit/core","cosmos-kit",331837,7807,23821,"2024-06-24"
"@cosmos-kit/react","cosmos-kit",112780,1671,6929,"2024-06-24"
"@cosmos-kit/react-lite","cosmos-kit",117165,2563,9917,"2024-06-24"
"@cosmos-kit/walletconnect","cosmos-kit",205604,4895,15648,"2024-06-24"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",36372,710,3144,"2024-06-24"
"@cosmos-kit/ledger","cosmos-kit-wallets",28399,809,3283,"2024-06-24"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",19258,539,2119,"2024-06-24"
"@cosmos-kit/fin","cosmos-kit-wallets",25037,709,3055,"2024-06-24"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",32192,727,3234,"2024-06-24"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",67345,2083,6977,"2024-06-24"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",44533,1946,4793,"2024-06-24"
"@cosmos-kit/shell","cosmos-kit-wallets",27413,738,3021,"2024-06-24"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1100,158,301,"2024-06-24"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",142970,2994,10177,"2024-06-24"
"@cosmos-kit/vectis","cosmos-kit-wallets",46027,858,3295,"2024-06-24"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",29552,861,3255,"2024-06-24"
"@cosmos-kit/ninji","cosmos-kit-wallets",5750,373,1225,"2024-06-24"
"@cosmos-kit/station-extension","cosmos-kit-wallets",64903,2375,7635,"2024-06-24"
"@cosmos-kit/coin98","cosmos-kit-wallets",32428,787,3175,"2024-06-24"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",180860,3405,12440,"2024-06-24"
"@cosmos-kit/exodus","cosmos-kit-wallets",25667,689,2970,"2024-06-24"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",34519,1952,4741,"2024-06-24"
"@cosmos-kit/leap","cosmos-kit-wallets",176578,2832,10976,"2024-06-24"
"@cosmos-kit/xdefi","cosmos-kit-wallets",72927,2002,6864,"2024-06-24"
"@cosmos-kit/web3auth","cosmos-kit-wallets",19231,411,1240,"2024-06-24"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3012,157,387,"2024-06-24"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",144260,2565,8851,"2024-06-24"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",27862,728,3008,"2024-06-24"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",133810,2538,8834,"2024-06-24"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",45453,825,3216,"2024-06-24"
"@cosmos-kit/station","cosmos-kit-wallets",64698,2392,7634,"2024-06-24"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",26069,689,3001,"2024-06-24"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",143913,2983,11268,"2024-06-24"
"@cosmos-kit/initia","cosmos-kit-wallets",2898,151,379,"2024-06-24"
"@cosmos-kit/frontier","cosmos-kit-wallets",34837,689,2960,"2024-06-24"
"@cosmos-kit/trust","cosmos-kit-wallets",45080,1950,4602,"2024-06-24"
"@cosmos-kit/compass","cosmos-kit-wallets",35535,812,3289,"2024-06-24"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",183024,3482,13332,"2024-06-24"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",191313,3777,14129,"2024-06-24"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",5999,377,1269,"2024-06-24"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",40927,880,3429,"2024-06-24"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",92778,2213,7442,"2024-06-24"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",54670,1682,4984,"2024-06-24"
"@cosmos-kit/omni","cosmos-kit-wallets",41181,807,3255,"2024-06-24"
"@cosmos-kit/keplr","cosmos-kit-wallets",197963,3306,13187,"2024-06-24"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",42994,790,3348,"2024-06-24"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",104981,2969,11326,"2024-06-24"
"@cosmwasm/ts-codegen","cosmwasm",490921,17461,65883,"2024-06-24"
"@cosmwasm/ts-codegen-types","cosmwasm",1381,429,889,"2024-06-24"
"@cosmwasm/ts-codegen-ast","cosmwasm",1409,498,950,"2024-06-24"
"wasm-ast-types","cosmwasm",487283,16923,64831,"2024-06-24"
"@interchain-ui/react","interchain-ui",70797,2478,7459,"2024-06-24"
"@cosmology/telescope","telescope",98557,3778,14928,"2024-06-24"
"@cosmology/lcd","telescope",106093,5253,22599,"2024-06-24"
"@cosmology/ast","telescope",97470,3703,15802,"2024-06-24"
"@cosmology/types","telescope",93889,3659,14484,"2024-06-24"
"@osmonauts/telescope","telescope",230524,4720,15889,"2024-06-24"
"@osmonauts/lcd","telescope",670986,14847,59215,"2024-06-24"
"@osmonauts/ast","telescope",224314,4745,15990,"2024-06-24"
"@dydxprotocol/v4-client-js","dydx",30926,930,4337,"2024-06-24"
"stargazejs","stargaze",13668,94,571,"2024-06-24"
"@stargaze-zone/chain","stargaze",1091,1,6,"2024-06-24"
"@stargaze-zone/contracts","stargaze",1479,3,8,"2024-06-24"
"stargaze-query","stargaze",1354,34,118,"2024-06-24"
"stridejs","stride",22306,339,1328,"2024-06-24"
"quicksilverjs","quicksilver",4138,2,29,"2024-06-24"
"juno-network","juno",17099,271,1007,"2024-06-24"
"@juno-network/assets","juno",3582,1,6,"2024-06-24"
"@osmonauts/math","osmosis",16589,563,1700,"2024-06-24"
"osmojs","osmosis",237790,5115,24313,"2024-06-24"
"@chain-registry/client","chain-registry",72210,6135,18045,"2024-06-24"
"@chain-registry/types","chain-registry",827113,20461,71157,"2024-06-24"
"@chain-registry/keplr","chain-registry",220913,7688,24247,"2024-06-24"
"@chain-registry/cosmostation","chain-registry",180047,5479,19385,"2024-06-24"
"@chain-registry/osmosis","chain-registry",50610,1599,5715,"2024-06-24"
"@chain-registry/juno","chain-registry",16791,541,2508,"2024-06-24"
"@chain-registry/assets","chain-registry",29064,765,3669,"2024-06-24"
"@chain-registry/utils","chain-registry",192370,7787,23548,"2024-06-24"
"chain-registry","chain-registry",424376,7271,30962,"2024-06-24"
"@cosmology/cli","cosmology",11222,1,21,"2024-06-24"
"@cosmology/core","cosmology",22119,75,607,"2024-06-24"
"cosmology","cosmology",11821,1,13,"2024-06-24"
"interchain","cosmology",13394,216,767,"2024-06-24"
"interchain-query","cosmology",10648,117,320,"2024-06-24"
"create-cosmos-app","cosmology",7551,40,222,"2024-06-24"
"starshipjs","starship",1906,101,592,"2024-06-24"
"@starship-ci/cli","starship",2792,551,1317,"2024-06-24"
"@starship-ci/client","starship",3079,500,1353,"2024-06-24"
"pg-proto-parser","launchql",3690,2,319,"2024-06-24"
"@pgsql/parser","launchql",165,1,20,"2024-06-24"
"@pgsql/deparser","launchql",,,,"2024-06-24"
"@pgsql/enums","launchql",689,1,4,"2024-06-24"
"@pgsql/types","launchql",54187,12459,31631,"2024-06-24"
"@pgsql/utils","launchql",935,0,6,"2024-06-24"
"@pgql/parse","launchql",72376,22,91,"2024-06-24"
"libpg-query","launchql",2797643,48380,175639,"2024-06-24"
"pgsql-parser","launchql",2478960,38420,141079,"2024-06-24"
"pgsql-enums","launchql",2686135,37996,138422,"2024-06-24"
"pgsql-deparser","launchql",2471247,38016,138468,"2024-06-24"
"@protobufs/cosmos","protobufs",260804,8943,32667,"2024-06-24"
"@protobufs/google","protobufs",266750,8907,32518,"2024-06-24"
"@protobufs/gogoproto","protobufs",266625,8907,32525,"2024-06-24"
"@protobufs/cosmwasm","protobufs",95130,4264,17410,"2024-06-24"
"@protobufs/tendermint","protobufs",260301,8852,32248,"2024-06-24"
"@protobufs/ibc","protobufs",96355,4272,17464,"2024-06-24"
"@protobufs/cosmos_proto","protobufs",264935,8856,32234,"2024-06-24"
"@protobufs/osmosis","protobufs",12057,115,415,"2024-06-24"
"@protobufs/secret","protobufs",514,0,3,"2024-06-24"
"@protobufs/juno","protobufs",1795,6,34,"2024-06-24"
"@protobufs/akash","protobufs",756,1,18,"2024-06-24"
"@protobufs/regen","protobufs",661,2,18,"2024-06-24"
"@protobufs/pylons","protobufs",499,2,5,"2024-06-24"
"@protobufs/stargaze","protobufs",753,1,18,"2024-06-24"
"@protobufs/bcna","protobufs",572,1,16,"2024-06-24"
"@protobufs/comdex","protobufs",493,1,16,"2024-06-24"
"@protobufs/evmos","protobufs",359,2,5,"2024-06-24"
"@protobufs/axelar","protobufs",327,1,4,"2024-06-24"
"@protobufs/amino","protobufs",97611,4404,17890,"2024-06-24"
"ast-stringify","utils",394772,12778,47805,"2024-06-24"
"nested-obj","utils",2053,436,931,"2024-06-24"
"strfy-json","utils",,,,"2024-06-24"
"schema-typescript","utils",3072,173,1443,"2024-06-24"
"etag-hash","utils",40394,578,2232,"2024-06-24"
