"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",31731,942,3973,"2024-09-26"
"@cosmos-kit/core","cosmos-kit",443345,6882,32284,"2024-09-26"
"@cosmos-kit/react","cosmos-kit",134621,2768,11942,"2024-09-26"
"@cosmos-kit/react-lite","cosmos-kit",155906,3087,13749,"2024-09-26"
"@cosmos-kit/walletconnect","cosmos-kit",300136,5402,26622,"2024-09-26"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",48607,981,4660,"2024-09-26"
"@cosmos-kit/ledger","cosmos-kit-wallets",42218,1042,4857,"2024-09-26"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",25027,204,1407,"2024-09-26"
"@cosmos-kit/fin","cosmos-kit-wallets",38116,999,4569,"2024-09-26"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",45492,982,4615,"2024-09-26"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",140560,3350,18665,"2024-09-26"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",110726,2995,17459,"2024-09-26"
"@cosmos-kit/shell","cosmos-kit-wallets",40210,967,4498,"2024-09-26"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1728,22,129,"2024-09-26"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",222979,4083,22265,"2024-09-26"
"@cosmos-kit/vectis","cosmos-kit-wallets",61562,1434,6807,"2024-09-26"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",43110,1044,4627,"2024-09-26"
"@cosmos-kit/ninji","cosmos-kit-wallets",8006,124,714,"2024-09-26"
"@cosmos-kit/station-extension","cosmos-kit-wallets",140680,3462,19417,"2024-09-26"
"@cosmos-kit/coin98","cosmos-kit-wallets",45706,978,4613,"2024-09-26"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",267941,5060,25542,"2024-09-26"
"@cosmos-kit/exodus","cosmos-kit-wallets",38491,966,4508,"2024-09-26"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",100387,2936,17343,"2024-09-26"
"@cosmos-kit/leap","cosmos-kit-wallets",253269,4542,23134,"2024-09-26"
"@cosmos-kit/xdefi","cosmos-kit-wallets",142660,2995,17260,"2024-09-26"
"@cosmos-kit/web3auth","cosmos-kit-wallets",22821,153,1188,"2024-09-26"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4131,55,329,"2024-09-26"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",212814,3499,19719,"2024-09-26"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",40626,966,4427,"2024-09-26"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",205520,3426,19594,"2024-09-26"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",60458,1433,6607,"2024-09-26"
"@cosmos-kit/station","cosmos-kit-wallets",140535,3505,19496,"2024-09-26"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",39083,972,4517,"2024-09-26"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",229352,4945,23877,"2024-09-26"
"@cosmos-kit/initia","cosmos-kit-wallets",3952,54,303,"2024-09-26"
"@cosmos-kit/frontier","cosmos-kit-wallets",47403,983,4670,"2024-09-26"
"@cosmos-kit/trust","cosmos-kit-wallets",110832,2961,17344,"2024-09-26"
"@cosmos-kit/compass","cosmos-kit-wallets",49613,1036,4880,"2024-09-26"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",266964,4823,24288,"2024-09-26"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",281928,5325,26398,"2024-09-26"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",8386,129,823,"2024-09-26"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",55580,1057,4958,"2024-09-26"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",162815,3173,18310,"2024-09-26"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",117631,2489,15061,"2024-09-26"
"@cosmos-kit/omni","cosmos-kit-wallets",52783,1055,4991,"2024-09-26"
"@cosmos-kit/keplr","cosmos-kit-wallets",274948,4718,24050,"2024-09-26"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",54796,1061,5113,"2024-09-26"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",187302,4457,22535,"2024-09-26"
"@cosmwasm/ts-codegen","cosmwasm",688713,15377,63889,"2024-09-26"
"@cosmwasm/ts-codegen-types","cosmwasm",25635,2490,11120,"2024-09-26"
"@cosmwasm/ts-codegen-ast","cosmwasm",25660,2491,11123,"2024-09-26"
"wasm-ast-types","cosmwasm",659978,13342,52653,"2024-09-26"
"cosmwasm-typescript-gen","cosmwasm",4927,59,234,"2024-09-26"
"@interchain-ui/react","interchain-ui",105426,3276,13294,"2024-09-26"
"@interchain-ui/vue","interchain-ui",6608,18,365,"2024-09-26"
"@cosmology/telescope","telescope",177985,3567,20525,"2024-09-26"
"@cosmology/lcd","telescope",172759,7248,27446,"2024-09-26"
"@cosmology/ast","telescope",175907,3714,20377,"2024-09-26"
"@cosmology/types","telescope",172126,3728,20383,"2024-09-26"
"@cosmology/utils","telescope",172111,3760,20494,"2024-09-26"
"@cosmology/proto-parser","telescope",171428,3737,20292,"2024-09-26"
"@osmonauts/telescope","telescope",278429,6402,21212,"2024-09-26"
"@osmonauts/lcd","telescope",865580,16819,69052,"2024-09-26"
"@osmonauts/ast","telescope",272224,6396,20894,"2024-09-26"
"@osmonauts/utils","telescope",258725,6389,20238,"2024-09-26"
"@osmonauts/types","telescope",284330,6387,20600,"2024-09-26"
"@osmonauts/proto-parser","telescope",286293,6386,20859,"2024-09-26"
"@dydxprotocol/v4-client-js","dydx",52198,1267,4448,"2024-09-26"
"stargazejs","stargaze",14530,164,695,"2024-09-26"
"@stargaze-zone/chain","stargaze",1086,2,26,"2024-09-26"
"@stargaze-zone/contracts","stargaze",1478,11,20,"2024-09-26"
"stargaze-query","stargaze",1545,5,41,"2024-09-26"
"stridejs","stride",24009,298,1684,"2024-09-26"
"quicksilverjs","quicksilver",4412,39,120,"2024-09-26"
"juno-network","juno",18818,271,1181,"2024-09-26"
"@juno-network/assets","juno",3079,5,14,"2024-09-26"
"@osmonauts/math","osmosis",23754,583,3021,"2024-09-26"
