"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",39343,850,3746,"2024-11-30"
"@cosmos-kit/core","cosmos-kit",569527,34529,88872,"2024-11-30"
"@cosmos-kit/react","cosmos-kit",148993,2255,10361,"2024-11-30"
"@cosmos-kit/react-lite","cosmos-kit",178496,2804,12422,"2024-11-30"
"@cosmos-kit/walletconnect","cosmos-kit",412490,28860,75685,"2024-11-30"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",55732,908,4322,"2024-11-30"
"@cosmos-kit/ledger","cosmos-kit-wallets",53795,1155,5556,"2024-11-30"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",28146,333,1571,"2024-11-30"
"@cosmos-kit/fin","cosmos-kit-wallets",47073,929,4267,"2024-11-30"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",53748,906,4251,"2024-11-30"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",245140,26882,68103,"2024-11-30"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",210085,26950,67906,"2024-11-30"
"@cosmos-kit/shell","cosmos-kit-wallets",49003,906,4186,"2024-11-30"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",4322,255,1248,"2024-11-30"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",330806,27799,72323,"2024-11-30"
"@cosmos-kit/vectis","cosmos-kit-wallets",70836,908,5073,"2024-11-30"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",52399,929,4361,"2024-11-30"
"@cosmos-kit/ninji","cosmos-kit-wallets",9333,80,451,"2024-11-30"
"@cosmos-kit/station-extension","cosmos-kit-wallets",245519,27066,68827,"2024-11-30"
"@cosmos-kit/coin98","cosmos-kit-wallets",53997,904,4261,"2024-11-30"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",379531,28366,74567,"2024-11-30"
"@cosmos-kit/exodus","cosmos-kit-wallets",47200,900,4174,"2024-11-30"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",200255,26911,67851,"2024-11-30"
"@cosmos-kit/leap","cosmos-kit-wallets",359283,28443,73379,"2024-11-30"
"@cosmos-kit/xdefi","cosmos-kit-wallets",244876,27135,68064,"2024-11-30"
"@cosmos-kit/web3auth","cosmos-kit-wallets",24205,301,1185,"2024-11-30"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",4861,4,237,"2024-11-30"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",313310,27611,70711,"2024-11-30"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",49494,908,4215,"2024-11-30"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",307953,27554,70519,"2024-11-30"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",69749,908,5068,"2024-11-30"
"@cosmos-kit/station","cosmos-kit-wallets",245333,27060,68704,"2024-11-30"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",48038,899,4289,"2024-11-30"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",343963,28210,73159,"2024-11-30"
"@cosmos-kit/initia","cosmos-kit-wallets",4656,3,235,"2024-11-30"
