"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",578,6,43,"2025-02-17"
"@hyperweb/cli","hyperwebjs",111,1,12,"2025-02-17"
"hyperwebjs","hyperwebjs",828,208,269,"2025-02-17"
"hyperweb-kit","hyperwebjs",110,1,10,"2025-02-17"
"@hyperweb/build","hyperwebjs",406,189,210,"2025-02-17"
"@hyperweb/ts-json-schema","hyperwebjs",235,129,140,"2025-02-17"
"interchainjs","interchain-js",12624,1185,3177,"2025-02-17"
"injectivejs","interchain-js",6822,412,1359,"2025-02-17"
"@interchainjs/utils","interchain-js",13468,1698,4092,"2025-02-17"
"@interchainjs/types","interchain-js",13780,1703,4176,"2025-02-17"
"@interchainjs/auth","interchain-js",12093,1345,3485,"2025-02-17"
"@interchainjs/cosmos","interchain-js",13128,1386,3524,"2025-02-17"
"@interchainjs/cosmos-msgs","interchain-js",379,1,23,"2025-02-17"
"@interchainjs/cosmos-query","interchain-js",374,1,23,"2025-02-17"
"@interchainjs/ethereum","interchain-js",6077,552,1382,"2025-02-17"
"@interchainjs/injective","interchain-js",6859,611,1560,"2025-02-17"
"@interchainjs/cosmos-types","interchain-js",15079,1708,4170,"2025-02-17"
"@interchainjs/ethermint","interchain-js",754,2,28,"2025-02-17"
"injective-query","interchain-js",90,1,12,"2025-02-17"
"injective-react","interchain-js",1941,394,1206,"2025-02-17"
"injective-vue","interchain-js",1680,377,1121,"2025-02-17"
"interchain-react","interchain-js",939,5,64,"2025-02-17"
"interchain-kit","cosmos-kit",5267,280,936,"2025-02-17"
"@interchain-kit/core","cosmos-kit",10900,989,1903,"2025-02-17"
"@interchain-kit/react","cosmos-kit",5104,373,927,"2025-02-17"
"@interchain-kit/vue","cosmos-kit",1587,180,343,"2025-02-17"
"cosmos-kit","cosmos-kit",48776,1263,4484,"2025-02-17"
"@cosmos-kit/core","cosmos-kit",694356,8573,32042,"2025-02-17"
"@cosmos-kit/react","cosmos-kit",150305,2676,9485,"2025-02-17"
"@cosmos-kit/react-lite","cosmos-kit",183726,2834,10356,"2025-02-17"
"@cosmos-kit/walletconnect","cosmos-kit",511394,7775,27536,"2025-02-17"
"create-cosmos-app","create-cosmos-app",5852,13,216,"2025-02-17"
"create-interchain-app","create-cosmos-app",1147,8,258,"2025-02-17"
"@interchain-kit/okx-extension","interchain-kit-wallets",4862,341,681,"2025-02-17"
"@interchain-kit/mock-wallet","interchain-kit-wallets",4202,385,809,"2025-02-17"
"@interchain-kit/leap-extension","interchain-kit-wallets",4923,427,851,"2025-02-17"
"@interchain-kit/ledger","interchain-kit-wallets",4748,357,740,"2025-02-17"
"@interchain-kit/coin98-extension","interchain-kit-wallets",4777,363,703,"2025-02-17"
"@interchain-kit/leap-mobile","interchain-kit-wallets",4771,383,722,"2025-02-17"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",4698,369,764,"2025-02-17"
"@interchain-kit/keplr-extension","interchain-kit-wallets",5098,400,894,"2025-02-17"
"@interchain-kit/frontier-extension","interchain-kit-wallets",3264,340,620,"2025-02-17"
"@interchain-kit/station-extension","interchain-kit-wallets",3261,343,668,"2025-02-17"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",3255,348,626,"2025-02-17"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",3306,351,688,"2025-02-17"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",2303,374,693,"2025-02-17"
"@interchain-kit/trust-extension","interchain-kit-wallets",2083,355,576,"2025-02-17"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",2116,340,572,"2025-02-17"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",1259,264,426,"2025-02-17"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",58606,487,2319,"2025-02-17"
"@cosmos-kit/ledger","cosmos-kit-wallets",63733,1328,4806,"2025-02-17"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",36547,1050,4012,"2025-02-17"
"@cosmos-kit/fin","cosmos-kit-wallets",55994,1262,4407,"2025-02-17"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",60530,1184,4407,"2025-02-17"
