"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",551,4,30,"2025-02-04"
"@hyperweb/cli","hyperwebjs",103,2,7,"2025-02-04"
"hyperwebjs","hyperwebjs",594,10,55,"2025-02-04"
"hyperweb-kit","hyperwebjs",103,1,6,"2025-02-04"
"@hyperweb/build","hyperwebjs",208,3,16,"2025-02-04"
"@hyperweb/ts-json-schema","hyperwebjs",99,2,7,"2025-02-04"
"interchainjs","interchain-js",11014,510,3938,"2025-02-04"
"injectivejs","interchain-js",6313,287,965,"2025-02-04"
"@interchainjs/utils","interchain-js",10929,527,3455,"2025-02-04"
"@interchainjs/types","interchain-js",11179,537,3488,"2025-02-04"
"@interchainjs/auth","interchain-js",10045,485,3371,"2025-02-04"
"@interchainjs/cosmos","interchain-js",10983,463,3434,"2025-02-04"
"@interchainjs/cosmos-msgs","interchain-js",369,4,18,"2025-02-04"
"@interchainjs/cosmos-query","interchain-js",360,3,15,"2025-02-04"
"@interchainjs/ethereum","interchain-js",5185,145,1101,"2025-02-04"
"@interchainjs/injective","interchain-js",5762,149,1169,"2025-02-04"
"@interchainjs/cosmos-types","interchain-js",12560,547,4149,"2025-02-04"
"@interchainjs/ethermint","interchain-js",738,4,26,"2025-02-04"
"injective-query","interchain-js",83,1,10,"2025-02-04"
"injective-react","interchain-js",1416,267,855,"2025-02-04"
"injective-vue","interchain-js",1176,250,789,"2025-02-04"
"interchain-react","interchain-js",901,2,346,"2025-02-04"
"interchain-kit","cosmos-kit",4767,308,1471,"2025-02-04"
"@interchain-kit/core","cosmos-kit",9579,315,3220,"2025-02-04"
"@interchain-kit/react","cosmos-kit",4553,106,1425,"2025-02-04"
"@interchain-kit/vue","cosmos-kit",1364,55,710,"2025-02-04"
"cosmos-kit","cosmos-kit",46248,434,3595,"2025-02-04"
"@cosmos-kit/core","cosmos-kit",682103,2169,44549,"2025-02-04"
"@cosmos-kit/react","cosmos-kit",147579,847,6588,"2025-02-04"
"@cosmos-kit/react-lite","cosmos-kit",180515,874,7852,"2025-02-04"
"@cosmos-kit/walletconnect","cosmos-kit",498717,1761,31625,"2025-02-04"
"create-cosmos-app","create-cosmos-app",5848,23,227,"2025-02-04"
"create-interchain-app","create-cosmos-app",1121,45,222,"2025-02-04"
"@interchain-kit/okx-extension","interchain-kit-wallets",4378,85,1211,"2025-02-04"
"@interchain-kit/mock-wallet","interchain-kit-wallets",3649,79,935,"2025-02-04"
"@interchain-kit/leap-extension","interchain-kit-wallets",4312,87,1213,"2025-02-04"
"@interchain-kit/ledger","interchain-kit-wallets",4255,82,1262,"2025-02-04"
"@interchain-kit/coin98-extension","interchain-kit-wallets",4276,88,1274,"2025-02-04"
"@interchain-kit/leap-mobile","interchain-kit-wallets",4257,92,1277,"2025-02-04"
"@interchain-kit/keplr-mobile","interchain-kit-wallets",4193,86,1254,"2025-02-04"
"@interchain-kit/keplr-extension","interchain-kit-wallets",4514,100,1366,"2025-02-04"
"@interchain-kit/frontier-extension","interchain-kit-wallets",2821,85,1226,"2025-02-04"
"@interchain-kit/station-extension","interchain-kit-wallets",2815,91,1219,"2025-02-04"
"@interchain-kit/cosmostation-extension","interchain-kit-wallets",2814,92,1214,"2025-02-04"
"@interchain-kit/galaxy-station-extension","interchain-kit-wallets",2796,83,1202,"2025-02-04"
"@interchain-kit/cosmos-extension-metamask","interchain-kit-wallets",1807,81,1188,"2025-02-04"
"@interchain-kit/trust-extension","interchain-kit-wallets",1652,78,1117,"2025-02-04"
"@interchain-kit/leap-cosmos-extension-metamask","interchain-kit-wallets",1696,82,1146,"2025-02-04"
"@interchain-kit/xdefi-extension","interchain-kit-wallets",946,86,688,"2025-02-04"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",57778,203,2096,"2025-02-04"
"@cosmos-kit/ledger","cosmos-kit-wallets",60991,317,3881,"2025-02-04"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",33755,365,3058,"2025-02-04"
"@cosmos-kit/fin","cosmos-kit-wallets",53494,297,3556,"2025-02-04"
