"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",26947,792,3546,"2024-08-21"
"@cosmos-kit/core","cosmos-kit",411447,8108,41940,"2024-08-21"
"@cosmos-kit/react","cosmos-kit",124531,2077,9271,"2024-08-21"
"@cosmos-kit/react-lite","cosmos-kit",140702,2710,12471,"2024-08-21"
"@cosmos-kit/walletconnect","cosmos-kit",271024,6812,35756,"2024-08-21"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",44343,961,4328,"2024-08-21"
"@cosmos-kit/ledger","cosmos-kit-wallets",36531,970,4507,"2024-08-21"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",23521,231,1774,"2024-08-21"
"@cosmos-kit/fin","cosmos-kit-wallets",32730,939,4274,"2024-08-21"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",40039,942,4282,"2024-08-21"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",117432,5510,30012,"2024-08-21"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",90709,5346,28491,"2024-08-21"
"@cosmos-kit/shell","cosmos-kit-wallets",34906,909,4181,"2024-08-21"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1559,36,199,"2024-08-21"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",198282,6368,33898,"2024-08-21"
"@cosmos-kit/vectis","cosmos-kit-wallets",55539,1222,5948,"2024-08-21"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",37655,972,4471,"2024-08-21"
"@cosmos-kit/ninji","cosmos-kit-wallets",7256,117,682,"2024-08-21"
"@cosmos-kit/station-extension","cosmos-kit-wallets",116615,5763,30983,"2024-08-21"
"@cosmos-kit/coin98","cosmos-kit-wallets",40259,946,4284,"2024-08-21"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",239989,6816,35892,"2024-08-21"
"@cosmos-kit/exodus","cosmos-kit-wallets",33172,917,4168,"2024-08-21"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",80193,5316,28304,"2024-08-21"
"@cosmos-kit/leap","cosmos-kit-wallets",228128,6209,33026,"2024-08-21"
"@cosmos-kit/xdefi","cosmos-kit-wallets",120972,5425,29075,"2024-08-21"
"@cosmos-kit/web3auth","cosmos-kit-wallets",21467,214,971,"2024-08-21"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3739,66,295,"2024-08-21"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",191677,5850,31112,"2024-08-21"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",35386,911,4185,"2024-08-21"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",183849,5811,31033,"2024-08-21"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",54658,1209,5814,"2024-08-21"
"@cosmos-kit/station","cosmos-kit-wallets",116392,5760,30992,"2024-08-21"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",33748,913,4167,"2024-08-21"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",200114,6232,33152,"2024-08-21"
"@cosmos-kit/initia","cosmos-kit-wallets",3584,62,290,"2024-08-21"
"@cosmos-kit/frontier","cosmos-kit-wallets",42744,964,4327,"2024-08-21"
"@cosmos-kit/trust","cosmos-kit-wallets",90950,5341,28406,"2024-08-21"
"@cosmos-kit/compass","cosmos-kit-wallets",43851,1016,4600,"2024-08-21"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",240268,6629,34620,"2024-08-21"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",252706,7114,36818,"2024-08-21"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",7522,117,691,"2024-08-21"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",49725,1052,4812,"2024-08-21"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",141713,5654,29920,"2024-08-21"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",98810,4707,26483,"2024-08-21"
"@cosmos-kit/omni","cosmos-kit-wallets",48502,998,4606,"2024-08-21"
"@cosmos-kit/keplr","cosmos-kit-wallets",249778,6588,34143,"2024-08-21"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",50441,1025,4731,"2024-08-21"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",159977,6064,32505,"2024-08-21"
"@cosmwasm/ts-codegen","cosmwasm",614385,15055,69826,"2024-08-21"
"@cosmwasm/ts-codegen-types","cosmwasm",11998,2732,9351,"2024-08-21"
"@cosmwasm/ts-codegen-ast","cosmwasm",12025,2736,9362,"2024-08-21"
"wasm-ast-types","cosmwasm",599586,12132,60117,"2024-08-21"
"cosmwasm-typescript-gen","cosmwasm",4570,53,401,"2024-08-21"
"@interchain-ui/react","interchain-ui",89772,2187,9961,"2024-08-21"
