"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",16769,548,2405,"2024-05-08"
"@cosmos-kit/core","cosmos-kit",291418,5547,32770,"2024-05-08"
"@cosmos-kit/react","cosmos-kit",105222,2067,6709,"2024-05-08"
"@cosmos-kit/react-lite","cosmos-kit",101602,2435,9503,"2024-05-08"
"@cosmos-kit/walletconnect","cosmos-kit",176932,3650,20009,"2024-05-08"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",31366,854,3105,"2024-05-08"
"@cosmos-kit/ledger","cosmos-kit-wallets",23055,961,3809,"2024-05-08"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",15051,587,3635,"2024-05-08"
"@cosmos-kit/fin","cosmos-kit-wallets",20120,812,3133,"2024-05-08"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",27043,865,3283,"2024-05-08"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",53256,1510,10062,"2024-05-08"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",37401,946,3531,"2024-05-08"
"@cosmos-kit/shell","cosmos-kit-wallets",22528,942,3546,"2024-05-08"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",624,81,289,"2024-05-08"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",123846,2539,14242,"2024-05-08"
"@cosmos-kit/vectis","cosmos-kit-wallets",41515,935,3419,"2024-05-08"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",24269,867,3428,"2024-05-08"
"@cosmos-kit/ninji","cosmos-kit-wallets",3931,257,960,"2024-05-08"
"@cosmos-kit/station-extension","cosmos-kit-wallets",49518,1829,11698,"2024-05-08"
"@cosmos-kit/coin98","cosmos-kit-wallets",27368,872,3325,"2024-05-08"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",157012,3205,19004,"2024-05-08"
"@cosmos-kit/exodus","cosmos-kit-wallets",20887,764,2974,"2024-05-08"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",27476,944,3410,"2024-05-08"
"@cosmos-kit/leap","cosmos-kit-wallets",157120,3148,18044,"2024-05-08"
"@cosmos-kit/xdefi","cosmos-kit-wallets",59011,1569,10206,"2024-05-08"
"@cosmos-kit/web3auth","cosmos-kit-wallets",17383,398,1052,"2024-05-08"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",2307,125,476,"2024-05-08"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",129527,2420,13558,"2024-05-08"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",22995,939,3546,"2024-05-08"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",116441,2361,13341,"2024-05-08"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",40136,968,3478,"2024-05-08"
"@cosmos-kit/station","cosmos-kit-wallets",49361,1821,11686,"2024-05-08"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",21266,773,3007,"2024-05-08"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",121703,2889,17535,"2024-05-08"
"@cosmos-kit/initia","cosmos-kit-wallets",2217,119,465,"2024-05-08"
"@cosmos-kit/frontier","cosmos-kit-wallets",29970,850,3103,"2024-05-08"
"@cosmos-kit/trust","cosmos-kit-wallets",39377,1006,3555,"2024-05-08"
"@cosmos-kit/compass","cosmos-kit-wallets",30176,924,3510,"2024-05-08"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",157626,3361,18688,"2024-05-08"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",164837,3551,19743,"2024-05-08"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",4131,258,980,"2024-05-08"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",35235,1003,3744,"2024-05-08"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",77700,1863,11544,"2024-05-08"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",43979,1023,7812,"2024-05-08"
"@cosmos-kit/omni","cosmos-kit-wallets",35908,897,3421,"2024-05-08"
"@cosmos-kit/keplr","cosmos-kit-wallets",176540,3452,18764,"2024-05-08"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",37677,950,3505,"2024-05-08"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",82664,2837,17826,"2024-05-08"
"@cosmwasm/ts-codegen","cosmwasm",386993,20246,106151,"2024-05-08"
"@cosmwasm/ts-codegen-types","cosmwasm",327,45,327,"2024-05-08"
"@cosmwasm/ts-codegen-ast","cosmwasm",299,46,299,"2024-05-08"
"wasm-ast-types","cosmwasm",384621,20104,105543,"2024-05-08"
"@interchain-ui/react","interchain-ui",58232,1765,8247,"2024-05-08"
"@cosmology/telescope","telescope",69839,3897,17304,"2024-05-08"
"@cosmology/lcd","telescope",68753,4934,20135,"2024-05-08"
"@cosmology/ast","telescope",68523,3805,17071,"2024-05-08"
"@cosmology/types","telescope",66271,3779,17013,"2024-05-08"
"@osmonauts/telescope","telescope",206685,2965,12629,"2024-05-08"
"@osmonauts/lcd","telescope",575600,13961,64378,"2024-05-08"
"@osmonauts/ast","telescope",200129,2898,12625,"2024-05-08"
"@dydxprotocol/v4-client-js","dydx",23230,1135,6215,"2024-05-08"
"stargazejs","stargaze",13054,175,681,"2024-05-08"
