"name","category","total","weekly","monthly","timestamp"
"create-hyperweb-app","hyperwebjs",551,7,32,"2025-01-31"
"@hyperweb/cli","hyperwebjs",103,3,8,"2025-01-31"
"hyperwebjs","hyperwebjs",594,23,65,"2025-01-31"
"hyperweb-kit","hyperwebjs",103,2,8,"2025-01-31"
"@hyperweb/build","hyperwebjs",208,8,21,"2025-01-31"
"@hyperweb/ts-json-schema","hyperwebjs",99,3,10,"2025-01-31"
"interchainjs","interchain-js",11014,884,4240,"2025-01-31"
"injectivejs","interchain-js",6368,561,1013,"2025-01-31"
"@interchainjs/utils","interchain-js",10929,982,3760,"2025-01-31"
"@interchainjs/types","interchain-js",11179,976,3805,"2025-01-31"
"@interchainjs/auth","interchain-js",10045,885,3683,"2025-01-31"
"@interchainjs/cosmos","interchain-js",10983,876,3769,"2025-01-31"
"@interchainjs/cosmos-msgs","interchain-js",369,7,21,"2025-01-31"
"@interchainjs/cosmos-query","interchain-js",360,3,18,"2025-01-31"
"@interchainjs/ethereum","interchain-js",5185,218,1206,"2025-01-31"
"@interchainjs/injective","interchain-js",5762,278,1295,"2025-01-31"
"@interchainjs/cosmos-types","interchain-js",12560,918,4551,"2025-01-31"
"@interchainjs/ethermint","interchain-js",738,7,34,"2025-01-31"
"injective-query","interchain-js",83,3,13,"2025-01-31"
"injective-react","interchain-js",1416,529,886,"2025-01-31"
"injective-vue","interchain-js",1176,503,811,"2025-01-31"
"interchain-react","interchain-js",901,15,367,"2025-01-31"
"interchain-kit","cosmos-kit",4767,381,1686,"2025-01-31"
"@interchain-kit/core","cosmos-kit",9579,406,3660,"2025-01-31"
"@interchain-kit/react","cosmos-kit",4553,198,1619,"2025-01-31"
"@interchain-kit/vue","cosmos-kit",1364,76,809,"2025-01-31"
"cosmos-kit","cosmos-kit",46543,814,3900,"2025-01-31"
"@cosmos-kit/core","cosmos-kit",686506,3965,53989,"2025-01-31"
"@cosmos-kit/react","cosmos-kit",149544,1421,7335,"2025-01-31"
"@cosmos-kit/react-lite","cosmos-kit",182428,1534,8571,"2025-01-31"
"@cosmos-kit/walletconnect","cosmos-kit",501550,3349,38056,"2025-01-31"
"create-cosmos-app","create-cosmos-app",5950,35,304,"2025-01-31"
"create-interchain-app","create-cosmos-app",1122,201,243,"2025-01-31"
"@interchain-kit/okx-extension","interchain-kit-wallets",4378,145,1406,"2025-01-31"
"@interchain-kit/mock-wallet","interchain-kit-wallets",3649,177,1057,"2025-01-31"
