"name","category","total","weekly","monthly","timestamp"
"cosmos-kit","cosmos-kit",22419,830,2736,"2024-07-11"
"@cosmos-kit/core","cosmos-kit",360818,13803,43119,"2024-07-11"
"@cosmos-kit/react","cosmos-kit",117047,2607,8517,"2024-07-11"
"@cosmos-kit/react-lite","cosmos-kit",124448,3251,11793,"2024-07-11"
"@cosmos-kit/walletconnect","cosmos-kit",223827,9007,26088,"2024-07-11"
"@cosmos-kit/frontier-extension","cosmos-kit-wallets",38834,1257,3761,"2024-07-11"
"@cosmos-kit/ledger","cosmos-kit-wallets",30822,1130,3803,"2024-07-11"
"@cosmos-kit/cosmos-extension-metamask","cosmos-kit-wallets",21034,751,2592,"2024-07-11"
"@cosmos-kit/fin","cosmos-kit-wallets",27346,1105,3533,"2024-07-11"
"@cosmos-kit/coin98-extension","cosmos-kit-wallets",34642,1180,3717,"2024-07-11"
"@cosmos-kit/okxwallet-extension","cosmos-kit-wallets",77656,6094,13760,"2024-07-11"
"@cosmos-kit/trust-mobile","cosmos-kit-wallets",54289,5866,12715,"2024-07-11"
"@cosmos-kit/shell","cosmos-kit-wallets",29640,1056,3467,"2024-07-11"
"@cosmos-kit/leap-capsule-social-login","cosmos-kit-wallets",1290,20,362,"2024-07-11"
"@cosmos-kit/cosmostation-extension","cosmos-kit-wallets",155217,6970,17393,"2024-07-11"
"@cosmos-kit/vectis","cosmos-kit-wallets",49103,1701,4615,"2024-07-11"
"@cosmos-kit/fin-extension","cosmos-kit-wallets",32009,1139,3845,"2024-07-11"
"@cosmos-kit/ninji","cosmos-kit-wallets",6443,251,1210,"2024-07-11"
"@cosmos-kit/station-extension","cosmos-kit-wallets",75763,6418,14698,"2024-07-11"
"@cosmos-kit/coin98","cosmos-kit-wallets",34858,1186,3765,"2024-07-11"
"@cosmos-kit/leap-extension","cosmos-kit-wallets",194523,7510,19605,"2024-07-11"
"@cosmos-kit/exodus","cosmos-kit-wallets",27920,1079,3447,"2024-07-11"
"@cosmos-kit/trust-extension","cosmos-kit-wallets",44080,5806,12531,"2024-07-11"
"@cosmos-kit/leap","cosmos-kit-wallets",188012,6865,17075,"2024-07-11"
"@cosmos-kit/xdefi","cosmos-kit-wallets",82644,5796,13110,"2024-07-11"
"@cosmos-kit/web3auth","cosmos-kit-wallets",20290,618,1621,"2024-07-11"
"@cosmos-kit/initia-extension","cosmos-kit-wallets",3341,37,533,"2024-07-11"
"@cosmos-kit/cosmostation","cosmos-kit-wallets",154400,6254,15170,"2024-07-11"
"@cosmos-kit/shell-extension","cosmos-kit-wallets",30114,1057,3472,"2024-07-11"
"@cosmos-kit/cosmostation-mobile","cosmos-kit-wallets",144624,6266,15221,"2024-07-11"
"@cosmos-kit/vectis-extension","cosmos-kit-wallets",48447,1623,4493,"2024-07-11"
"@cosmos-kit/station","cosmos-kit-wallets",75503,6405,14666,"2024-07-11"
"@cosmos-kit/exodus-extension","cosmos-kit-wallets",28499,1228,3606,"2024-07-11"
"@cosmos-kit/leap-mobile","cosmos-kit-wallets",156209,6798,17432,"2024-07-11"
"@cosmos-kit/initia","cosmos-kit-wallets",3196,37,495,"2024-07-11"
"@cosmos-kit/frontier","cosmos-kit-wallets",37251,1245,3597,"2024-07-11"
"@cosmos-kit/trust","cosmos-kit-wallets",54658,5853,12538,"2024-07-11"
"@cosmos-kit/compass","cosmos-kit-wallets",38017,1195,3847,"2024-07-11"
"@cosmos-kit/keplr-mobile","cosmos-kit-wallets",196254,7202,19408,"2024-07-11"
"@cosmos-kit/keplr-extension","cosmos-kit-wallets",205841,7921,21126,"2024-07-11"
"@cosmos-kit/ninji-extension","cosmos-kit-wallets",6701,245,1226,"2024-07-11"
"@cosmos-kit/compass-extension","cosmos-kit-wallets",43603,1245,4120,"2024-07-11"
"@cosmos-kit/xdefi-extension","cosmos-kit-wallets",103001,5999,13862,"2024-07-11"
"@cosmos-kit/okxwallet","cosmos-kit-wallets",63551,5503,11559,"2024-07-11"
"@cosmos-kit/omni","cosmos-kit-wallets",43691,1280,3950,"2024-07-11"
"@cosmos-kit/keplr","cosmos-kit-wallets",209604,7108,18856,"2024-07-11"
"@cosmos-kit/omni-mobile","cosmos-kit-wallets",45580,1292,4011,"2024-07-11"
"@cosmos-kit/leap-metamask-cosmos-snap","cosmos-kit-wallets",116922,6563,17027,"2024-07-11"
"@cosmwasm/ts-codegen","cosmwasm",529533,11090,70203,"2024-07-11"
"@cosmwasm/ts-codegen-types","cosmwasm",2312,365,1561,"2024-07-11"
"@cosmwasm/ts-codegen-ast","cosmwasm",2326,364,1617,"2024-07-11"
"wasm-ast-types","cosmwasm",524820,10657,68337,"2024-07-11"
"cosmwasm-typescript-gen","cosmwasm",4371,29,34,"2024-07-11"
"@interchain-ui/react","interchain-ui",76960,2876,10031,"2024-07-11"
"@interchain-ui/vue","interchain-ui",5824,181,624,"2024-07-11"
"@cosmology/telescope","telescope",110727,6296,19670,"2024-07-11"
"@cosmology/lcd","telescope",116277,3622,21004,"2024-07-11"
"@cosmology/ast","telescope",109386,6209,19275,"2024-07-11"
"@cosmology/types","telescope",105750,6208,19155,"2024-07-11"
"@cosmology/utils","telescope",105528,6212,19142,"2024-07-11"
"@cosmology/proto-parser","telescope",105134,6168,19103,"2024-07-11"
"@osmonauts/telescope","telescope",239517,2635,17073,"2024-07-11"
"@osmonauts/lcd","telescope",708090,14052,65028,"2024-07-11"
"@osmonauts/ast","telescope",233408,2623,17131,"2024-07-11"
"@osmonauts/utils","telescope",219799,2525,16990,"2024-07-11"
"@osmonauts/types","telescope",244801,2585,17066,"2024-07-11"
"@osmonauts/proto-parser","telescope",246683,2592,17073,"2024-07-11"
"@dydxprotocol/v4-client-js","dydx",34532,1012,5280,"2024-07-11"
"stargazejs","stargaze",13841,100,426,"2024-07-11"
"@stargaze-zone/chain","stargaze",1078,2,14,"2024-07-11"
"@stargaze-zone/contracts","stargaze",1477,16,31,"2024-07-11"
"stargaze-query","stargaze",1405,20,107,"2024-07-11"
"stridejs","stride",22652,300,1327,"2024-07-11"
"quicksilverjs","quicksilver",4258,5,149,"2024-07-11"
"juno-network","juno",17643,246,1202,"2024-07-11"
"@juno-network/assets","juno",3451,16,25,"2024-07-11"
"@osmonauts/math","osmosis",17798,424,2133,"2024-07-11"
"osmojs","osmosis",248318,4188,21677,"2024-07-11"
"osmo-query","osmosis",7490,172,770,"2024-07-11"
"@chain-registry/client","chain-registry",94493,10481,32176,"2024-07-11"
"@chain-registry/types","chain-registry",892027,32336,103546,"2024-07-11"
"@chain-registry/keplr","chain-registry",253764,17246,46346,"2024-07-11"
"@chain-registry/cosmostation","chain-registry",202263,12666,32390,"2024-07-11"
"@chain-registry/osmosis","chain-registry",54058,1202,6623,"2024-07-11"
"@chain-registry/juno","chain-registry",18376,540,2677,"2024-07-11"
"@chain-registry/assets","chain-registry",30178,688,3235,"2024-07-11"
"@chain-registry/utils","chain-registry",219077,12409,40050,"2024-07-11"
"chain-registry","chain-registry",451282,11891,42160,"2024-07-11"
"cosmjs-utils","cosmology",21706,79,508,"2024-07-11"
"@cosmology/cli","cosmology",11028,80,100,"2024-07-11"
"@cosmology/core","cosmology",22093,202,601,"2024-07-11"
"cosmology","cosmology",11361,76,87,"2024-07-11"
"interchain","cosmology",14007,315,1118,"2024-07-11"
"interchain-query","cosmology",11031,235,547,"2024-07-11"
"create-cosmos-app","cosmology",7717,106,305,"2024-07-11"
"create-cosmwasm-app","cosmology",2542,63,68,"2024-07-11"
"@cosmology-ui/react","cosmology",26185,19,145,"2024-07-11"
"starshipjs","starship",2076,37,409,"2024-07-11"
"@starship-ci/cli","starship",2988,30,1217,"2024-07-11"
"@starship-ci/client","starship",3268,27,1206,"2024-07-11"
"@launchql/db-templates","launchql",2912,27,46,"2024-07-11"
"@launchql/db-transform","launchql",1324,1,18,"2024-07-11"
"@launchql/ext-achievements","launchql",1682,2,8,"2024-07-11"
"@launchql/ext-jobs-queue","launchql",1799,41,45,"2024-07-11"
"@launchql/ext-jwt-claims","launchql",1773,4,16,"2024-07-11"
"@launchql/ext-types","launchql",2060,4,103,"2024-07-11"
"@launchql/faker","launchql",1680,4,14,"2024-07-11"
"@launchql/inflection","launchql",1952,3,10,"2024-07-11"
"@launchql/totp","launchql",1721,0,10,"2024-07-11"
"@pgql/parse","launchql",70846,16,70,"2024-07-11"
"@pgsql/deparser","launchql",,,,"2024-07-11"
"@pgsql/enums","launchql",745,5,57,"2024-07-11"
"@pgsql/parser","launchql",172,1,8,"2024-07-11"
"@pgsql/types","launchql",90814,18461,55944,"2024-07-11"
"@pgsql/utils","launchql",1010,3,76,"2024-07-11"
"@pyramation/postgraphile-plugin-fulltext-filter","launchql",29587,521,2043,"2024-07-11"
"graphile-column-privileges-mutations","launchql",2645,33,197,"2024-07-11"
"libpg-query","launchql",2907001,49335,208711,"2024-07-11"
"pg-proto-parser","launchql",3938,6,264,"2024-07-11"
"pg-query-native-latest","launchql",387,3,21,"2024-07-11"
"pg-utils","launchql",601,4,8,"2024-07-11"
"pgsql-deparser","launchql",2553512,32786,159934,"2024-07-11"
"pgsql-enums","launchql",2761985,32774,159874,"2024-07-11"
"pgsql-parser","launchql",2561309,32829,161016,"2024-07-11"
"@protobufs/cosmos","protobufs",278532,3535,33194,"2024-07-11"
"@protobufs/google","protobufs",284620,3653,33255,"2024-07-11"
"@protobufs/gogoproto","protobufs",284498,3655,33260,"2024-07-11"
"@protobufs/cosmwasm","protobufs",103411,954,16175,"2024-07-11"
"@protobufs/tendermint","protobufs",277607,3341,32587,"2024-07-11"
"@protobufs/ibc","protobufs",104733,1035,16269,"2024-07-11"
"@protobufs/cosmos_proto","protobufs",282246,3342,32592,"2024-07-11"
"@protobufs/osmosis","protobufs",11853,102,471,"2024-07-11"
"@protobufs/secret","protobufs",512,5,6,"2024-07-11"
"@protobufs/juno","protobufs",1772,6,32,"2024-07-11"
"@protobufs/akash","protobufs",726,5,11,"2024-07-11"
"@protobufs/regen","protobufs",640,4,11,"2024-07-11"
"@protobufs/pylons","protobufs",472,2,5,"2024-07-11"
"@protobufs/stargaze","protobufs",731,5,12,"2024-07-11"
"@protobufs/bcna","protobufs",569,6,18,"2024-07-11"
"@protobufs/comdex","protobufs",480,5,11,"2024-07-11"
"@protobufs/evmos","protobufs",344,1,4,"2024-07-11"
"@protobufs/axelar","protobufs",317,1,7,"2024-07-11"
"@protobufs/amino","protobufs",106353,1096,16718,"2024-07-11"
"@cosmology/protobufjs","protobufs",204432,7036,34810,"2024-07-11"
"@pyramation/protobufjs","protobufs",218273,2617,17350,"2024-07-11"
"ast-stringify","utils",424160,9755,52616,"2024-07-11"
"nested-obj","utils",3021,368,1608,"2024-07-11"
"strfy-json","utils",,,,"2024-07-11"
"schema-typescript","utils",3611,215,882,"2024-07-11"
"etag-hash","utils",41826,616,2832,"2024-07-11"
"uuid-hash","utils",13701,136,973,"2024-07-11"
"inquirerer","utils",432931,10002,53884,"2024-07-11"
"publish-scripts","utils",12782,248,676,"2024-07-11"
"skitch-template","utils",1302,5,25,"2024-07-11"
